period,bower,kde200
X: 2016-11-30 00:00:00~2017-01-28 23:59:59 -> Y: 2017-01-29 00:00:00~2017-01-30 23:59:59,"[351.07067206150987, 53.414292493755575, 827.5446738044385, 743.0, 88.06045005574853, 1030.2660815693514, 418.5902450082408, 301.91138066444245, 104.03208285984702, 413.10142349218506, 55.134191124206424, 0.2329051243864622, 528.8138448837243, 323.46415061296506, 104.06549845043314, 124.18794810505997, 287.80814589759035, 266.1442594657598, 568.8069262749943, 394.93844453072757, 327.74905444154695, 9.760716182236859, 505.2513258755116, 214.05480541917584, 403.67416863085384, 192.30214939589473, 66.5470647642654, 269.0991204806432, 186.81580247250912, 125.35836947241603, 313.1202300572893, 836.2677633013578, 162.1359396184052, 668.9350303688566, 33.37018967071961, 527.3872771256292, 117.04847784982431, 154.9738248281829, 492.41984198629655, 270.5120885083777, 272.5412781530133, 183.16230587579432, 496.9555544679176, 279.93589740921686, 287.0, 552.8568945563468, 806.2133717027042, 334.69679881576064, 353.20716499100376, 437.013939063045, 532.444167739949, 255.17580000723243, 494.22839865204173, 492.26882198178555, 526.3200481026946]","[313.7034150105637, 0.0, 957.248006960138, 898.0, 138.48841739979176, 646.0884375658527, 575.4106274181424, 208.21976516899258, 88.39444147478254, 379.8274175092002, 90.84873984603317, 0.0, 830.5490746195945, 382.6646094419931, 68.22515666436598, 262.24468474390693, 347.9651976924459, 405.5581486732258, 580.6323164177115, 341.13263256911387, 410.61151397478375, 47.47524094480699, 494.3769880377928, 62.369863053530324, 249.05921623369574, 203.35876374436157, 26.360089756149414, 334.1034823339947, 66.26676781439504, 35.9507888783591, 318.77185871777664, 848.0614955794832, 185.8542223216145, 546.9949879352666, 19.5283630194408, 438.8498515088605, 50.47125141533055, 138.94046695416762, 500.7068212248633, 308.9151564960672, 284.52006106493565, 189.02622451766715, 541.3239064421658, 180.98252448407058, 141.0, 598.0192997497184, 928.3789982832212, 354.89812184201156, 350.07401752042296, 356.6665887818013, 411.296395054187, 213.49064948213731, 502.87474674027527, 674.5245501394619, 616.5692329221719]"
X: 2016-12-01 00:00:00~2017-01-29 23:59:59 -> Y: 2017-01-30 00:00:00~2017-01-31 23:59:59,"[411.92098650197164, 48.297529807160316, 815.9776841071636, 711.0, 168.9070952509736, 877.3582561604613, 397.0100716381994, 331.4503610951506, 84.8862491594218, 438.80620823475476, 52.03597371152257, 0.2329051243864622, 511.9788830871566, 318.7539577245941, 89.22515666436598, 129.24991258285038, 258.2862318488896, 239.36851397622453, 582.9550504557046, 387.3994641000193, 357.55565307231865, 9.760716182236859, 485.3010616005267, 145.77044590306483, 393.39446414220504, 189.30214939589473, 64.45475848747903, 263.2469077780339, 181.8363941895474, 118.35836947241603, 313.4360327755271, 914.9601349398512, 164.69152349763255, 623.02754906848, 25.332638101391108, 553.3872771256292, 176.85539383014748, 148.13794592249465, 492.76789103573645, 332.3197102030932, 301.42617161604755, 174.44525187224022, 536.6314099576127, 341.7881101118261, 251.0, 543.6869973984238, 796.4068702716579, 334.3342989562101, 356.97153653576083, 364.6505136519529, 596.1311494761683, 218.9453106128809, 495.12901159398126, 493.20353542451124, 520.4651900148182]","[356.95025742044567, 0.0, 957.5439947114976, 900.0, 153.9268427028694, 649.3692093573928, 564.4106274181424, 209.21976516899258, 89.09845372342289, 387.90417030344037, 65.35693317982765, 0.0, 834.838073352295, 348.8285101406033, 69.22515666436598, 234.1500304151192, 298.6761989597454, 330.04995533943134, 592.3910946875313, 342.13263256911387, 402.59456059451514, 48.47524094480699, 497.3769880377928, 64.0890912619902, 240.05921623369574, 205.19222265856303, 27.36008975614941, 334.366332990921, 67.26676781439504, 25.95078887835909, 318.78812009306955, 847.2581931106185, 187.37960001767092, 546.9949879352666, 19.381658609310154, 467.8498515088606, 53.86792632318406, 138.94046695416762, 500.7068212248633, 332.93210987633586, 295.52006106493565, 189.78029139605496, 569.1736558968327, 210.71967382714422, 118.0, 586.0192997497184, 929.3105327167876, 356.9760692381017, 354.8956406769747, 355.6665887818013, 461.5273913822908, 213.49064948213731, 519.1682345776778, 674.544727307764, 598.9936271807196]"
X: 2016-12-02 00:00:00~2017-01-30 23:59:59 -> Y: 2017-01-31 00:00:00~2017-02-01 23:59:59,"[423.06990642046156, 21.297529807160316, 828.0514635092134, 691.0, 148.29169922805087, 957.1526375969671, 389.0100716381994, 294.45036109515064, 144.9476662337447, 464.9514047898443, 106.5631452925903, 0.0, 485.3315703761456, 283.4521052795425, 87.22515666436598, 108.51158192144976, 235.36141497204432, 315.84134239515686, 597.585178934911, 392.3994641000193, 381.2127955045432, 8.760716182236859, 458.91299331137276, 215.87850379001503, 374.04891756083754, 173.30214939589473, 113.45475848747903, 244.70750810030867, 154.42991331643324, 113.14654052911878, 317.2306810854094, 890.1665017970314, 266.66780395915185, 677.918201577344, 25.332638101391108, 502.38727712562934, 154.23215450145025, 138.13794592249465, 485.76789103573645, 312.4686087693997, 292.421566852902, 166.08131563091501, 524.6314099576127, 266.0383498411494, 196.0, 576.6916021615692, 783.7949385608118, 319.68873418200724, 391.63227129273383, 351.80951770053576, 584.4300191227468, 209.9453106128809, 491.72008756425356, 493.41215933076626, 507.2599305799254]","[363.95025742044567, 0.0, 960.504605814428, 872.0, 155.9268427028694, 690.1066623834633, 565.4106274181424, 210.21976516899258, 83.93831404985008, 403.95229845597777, 109.16990805307339, 0.0, 797.1166024201432, 351.4974273233155, 69.22515666436598, 235.1500304151192, 198.60047401533714, 360.2369804661856, 597.3875214199446, 328.443890173937, 426.6019729137552, 30.568312831326317, 474.3769880377928, 67.55289484108368, 220.94469932542185, 205.19222265856303, 20.329092894832925, 336.366332990921, 68.38184638904346, 25.95078887835909, 321.2306810854094, 820.8083753509412, 253.52404699557715, 587.921189298041, 19.381658609310154, 480.53859390403744, 56.86792632318406, 140.94046695416762, 500.7068212248633, 336.9246975570958, 299.52006106493565, 175.21277616488908, 551.6241267009963, 211.71967382714422, 123.0, 590.204238360753, 934.6367850429483, 364.8293325592995, 343.17394942267157, 361.70334157833526, 453.7883776405112, 217.1253118242458, 519.7177637735143, 680.4396731505357, 570.0749277329828]"
X: 2016-12-03 00:00:00~2017-01-31 23:59:59 -> Y: 2017-02-01 00:00:00~2017-02-02 23:59:59,"[470.4816659159301, 21.404242797700512, 836.1743523380774, 668.0, 148.29169922805087, 936.283630916028, 340.0, 324.10354424423315, 126.65116378711113, 499.33912623939216, 104.78588734821155, 0.0, 453.8738831927746, 278.0157694122408, 85.22515666436598, 196.74726791287443, 138.66604344269874, 312.29652324332505, 574.7323787125159, 377.9342411498711, 368.00722439139236, 8.0, 438.91299331137276, 214.6806341841033, 366.7905147260556, 169.46384202494994, 107.82940705596997, 322.21107014343505, 314.54043220373114, 115.60309746827726, 325.84251142758035, 885.1618332557771, 260.39691512923093, 660.5660749155186, 24.332638101391108, 478.8387872775652, 248.95811692074517, 130.97625329343944, 482.76789103573645, 394.42902345929394, 291.74824871225815, 144.74376992724092, 514.6276778739322, 268.0383498411494, 144.0, 558.605811276942, 767.3265910912415, 316.6887341820073, 383.12870924960754, 292.65324351455183, 579.7022383195534, 211.74993596297867, 484.9595413995787, 495.42834867162827, 488.9658630325052]","[299.88580152189553, 0.0, 949.9417969341125, 878.0, 154.47879632668352, 696.1066623834633, 567.4106274181424, 225.21976516899264, 86.74398438252084, 427.7898156531877, 112.17095977522277, 0.0, 778.523005471043, 351.4974273233155, 69.22515666436598, 229.07314343393705, 181.26851581120317, 346.52480030941354, 600.2124576748705, 328.443890173937, 427.6019729137552, 30.568312831326317, 469.3769880377928, 69.55289484108368, 208.94469932542185, 206.19222265856303, 18.5197481520856, 365.366332990921, 156.38184638904346, 34.249727767897156, 325.28946584469406, 799.8083753509412, 253.52404699557715, 607.9211892980411, 19.381658609310154, 480.71365764911155, 25.568987433645994, 140.94046695416762, 500.7068212248633, 367.55471724319057, 299.0405342423057, 175.21277616488908, 551.6241267009963, 195.71967382714422, 123.0, 588.1297935139872, 923.7012409414983, 364.8293325592995, 332.17394942267157, 344.70334157833526, 466.407958773294, 217.66322433986682, 520.7177637735143, 681.8096534644408, 570.2970755492516]"
X: 2016-12-04 00:00:00~2017-02-01 23:59:59 -> Y: 2017-02-02 00:00:00~2017-02-03 23:59:59,"[531.2564176315766, 20.404242797700512, 807.2570649219823, 635.0, 155.19881694211605, 913.3369127490613, 433.3607837746757, 335.10354424423315, 126.65116378711113, 474.93950676505796, 100.78588734821155, 0.0, 438.618229066299, 271.3391537654509, 79.44658115991648, 169.9339378856381, 253.26803814243337, 296.66904417226465, 569.8007066465442, 310.89174622428084, 403.16500577095195, 6.0, 369.91005684792975, 340.1944707546579, 296.2233963224677, 167.46384202494994, 103.70762735482442, 346.5073605256407, 315.4577196198262, 111.60309746827726, 325.28946584469406, 992.4081438630867, 233.0460634865496, 652.5660749155186, 35.001259970519854, 453.7993403031052, 235.73299036862855, 128.97625329343947, 506.6237024501373, 436.13152061923216, 283.1850725260659, 144.74376992724092, 501.30089385923, 253.43966373704865, 135.0, 541.6628552899949, 790.2837896872501, 332.5765261170127, 376.14259467033986, 275.29245973987605, 595.4636582209054, 174.32260539499214, 471.67189877815576, 474.3012231914192, 415.0835405762292]","[311.15457893325714, 0.0, 948.7843480529507, 872.0, 157.738784029619, 707.1108083738776, 574.5902450082408, 240.21976516899258, 82.74398438252084, 430.0527999603336, 106.19223972589727, 0.0, 777.7355294122623, 319.92847322803055, 69.22515666436598, 226.07314343393705, 214.67073143507417, 340.45875113032906, 595.3875214199446, 292.6136004646698, 443.0245902578348, 28.568312831326317, 466.1606850743276, 119.45173926765284, 207.94469932542185, 207.19222265856303, 18.5197481520856, 369.366332990921, 109.37332054607596, 34.249727767897156, 325.28946584469406, 862.61469779792, 252.43783119687248, 604.9211892980411, 24.616340440383393, 444.3688836133046, 25.568987433645994, 139.94046695416762, 511.4468335219279, 369.62094884584735, 296.0405342423057, 174.21277616488908, 530.8404296644611, 193.71967382714422, 119.0, 587.3999502664235, 943.6737264351418, 384.9155483580042, 331.93268651766635, 347.52372398823684, 470.2834098243382, 215.66322433986682, 518.7177637735143, 639.3625058890541, 564.0749277329829]"
X: 2016-12-05 00:00:00~2017-02-02 23:59:59 -> Y: 2017-02-03 00:00:00~2017-02-04 23:59:59,"[521.5723142381362, 20.297529807160316, 907.9406173800738, 634.0, 145.88808727071836, 852.6593185534177, 408.3607837746757, 319.6788751675885, 297.63453087171985, 463.22679578296714, 96.78588734821155, 0.0, 391.68007794548146, 235.1252999459638, 97.67824126821014, 157.86717758692794, 201.71478314841227, 381.45580293443743, 609.838391861541, 299.07798739535457, 393.141863070068, 7.8035665299080375, 489.91407370033136, 306.88869593878104, 271.9830439177682, 158.8486320853158, 99.04848551386824, 415.9452825802802, 282.0695656508806, 134.30199409657934, 324.28946584469406, 1051.9700618244265, 261.279235849505, 623.0619957427936, 26.04293211778583, 413.39988521151616, 206.18367665162592, 148.75800431887208, 497.76789103573645, 438.2667311313819, 280.19890839769505, 140.7437699272409, 470.8080251120021, 190.00174168240915, 132.0, 574.086200939692, 847.4008369664498, 310.09753671515665, 361.3622890990323, 328.79694886033406, 514.4202355154814, 160.32260539499214, 453.74097704285805, 412.76855121591944, 389.0241508058477]","[317.2025039563649, 0.0, 966.1453983969454, 869.0, 153.6202546171148, 688.1029472289234, 569.5811758533939, 239.21976516899258, 127.75184552747494, 434.56220441924677, 101.19223972589727, 0.0, 767.3089234468545, 315.31359260821733, 74.90480062582068, 218.01444295794988, 197.36078091190012, 358.1606203696227, 613.1527846543626, 283.01693305182954, 436.2140266136166, 15.943811390721715, 484.17178259649125, 111.45173926765284, 204.0597779000703, 207.19222265856303, 19.127829435966042, 404.366332990921, 100.39154143123548, 34.249727767897156, 324.28946584469406, 920.238377554759, 242.3575828169157, 600.9211892980411, 24.616340440383393, 435.140614771219, 20.172312525792485, 137.94046695416762, 511.4468335219279, 365.62177052961295, 303.7279444263357, 173.75215289512576, 523.8404296644611, 131.7196738271442, 116.0, 595.9497096920195, 969.9350599284157, 374.89812184201156, 330.93268651766635, 359.5327931430837, 463.8127656420124, 213.02856199775832, 512.1045713266765, 631.2724735253247, 555.4808935981032]"
X: 2016-12-06 00:00:00~2017-02-03 23:59:59 -> Y: 2017-02-04 00:00:00~2017-02-05 23:59:59,"[523.8904277736985, 36.83779897667767, 968.5832139204346, 582.0, 145.88808727071836, 786.6246095143999, 411.3607837746757, 313.984686874361, 292.12042101219333, 449.3768214847263, 97.78588734821155, 0.0, 474.6783351121841, 232.1252999459638, 123.81985856313045, 157.8671775869279, 198.7384416770036, 384.45580293443743, 637.1978258452108, 275.4702866082412, 379.2166042105272, 7.8035665299080375, 427.7004539244286, 265.7702309517979, 343.8288062831261, 153.8486320853158, 140.04848551386831, 414.1941800696896, 256.11802320755646, 91.02133372834649, 321.28946584469406, 1068.653797424538, 229.1632532191896, 714.0589745465352, 27.04293211778583, 398.3998852115162, 255.02383623221806, 144.37625665071457, 500.76789103573645, 440.2667311313819, 346.57595718694046, 133.1840438803428, 457.7730098034918, 178.75284419299976, 132.0, 576.710894983744, 837.4008369664498, 294.55412332779974, 361.3622890990323, 322.7999700565924, 509.5807422253551, 159.32260539499217, 421.8506084912975, 387.8217598403327, 368.0452172958188]","[294.46383744963885, 0.0, 993.6132506524362, 877.0, 156.62298491228273, 667.3277535701118, 540.5902450082409, 240.21976516899258, 136.06308405070075, 438.56220441924677, 103.32712893461681, 0.0, 791.0010760538945, 317.941234085271, 76.90480062582068, 195.74806961483594, 205.67073143507417, 308.385199795927, 623.7803837417637, 267.02189566585815, 441.7874206482088, 16.943811390721713, 466.1717825964912, 120.63819605229766, 247.75824254077705, 207.19222265856303, 19.458410277768103, 403.1259672197315, 108.50272288597904, 34.249727767897156, 324.28946584469406, 935.631047647402, 258.86269133292797, 617.0291513417721, 24.616340440383393, 399.13565215719035, 24.568987433645994, 127.94046695416758, 509.5626326392641, 370.62177052961295, 315.9825078148811, 173.75215289512576, 530.8404296644611, 135.7196738271442, 118.0, 616.4295996618417, 946.6737264351419, 378.9760692381016, 324.1730522888559, 358.4157619445058, 454.7605891244996, 215.02856199775832, 514.1045713266764, 627.851395962634, 558.5656162331157]"
X: 2016-12-07 00:00:00~2017-02-04 23:59:59 -> Y: 2017-02-05 00:00:00~2017-02-06 23:59:59,"[483.9810713705605, 37.91302320458849, 956.6753444373935, 595.0, 146.88808727071836, 866.9745859902085, 425.3607837746757, 274.72021872504297, 311.19985650229086, 449.8891373126347, 96.17300186552048, 0.0, 475.6783351121841, 192.0493422882161, 123.65399073835742, 183.51345090260457, 182.07216913174537, 321.4014011566898, 629.855760977765, 243.2916308192571, 375.6939654507651, 7.574113874332842, 368.4713353357327, 260.5949798855847, 341.12990965482396, 153.8486320853158, 128.69109953053515, 456.37807391744997, 269.77173179090465, 75.98469850596659, 320.8230583037952, 1062.178780000988, 230.1632532191896, 712.2483871064566, 22.704398535484813, 470.6940901143483, 255.02383623221806, 183.84266419161347, 498.76789103573645, 438.9704249501373, 320.1923419731216, 132.41246119947232, 434.7883623245255, 179.00174168240912, 110.0, 539.0485605777305, 809.6299555551457, 292.55412332779974, 357.92949776186265, 398.610557496671, 552.7928112476113, 172.46397397475215, 446.06891722509, 417.63076933051616, 369.09998426050026]","[297.46383744963885, 0.0, 998.4840289116047, 875.0, 156.50445549977852, 778.1522609870017, 548.5902450082409, 240.21976516899258, 125.20362216091702, 440.4582648579443, 65.57743990980052, 0.0, 729.6820010892902, 320.92847322803055, 75.90480062582068, 162.04309582317214, 158.24557722386857, 281.1348888207433, 624.8400567622716, 274.40717553022887, 419.3018465980888, 17.943811390721713, 423.4089981416613, 123.63819605229766, 249.75824254077705, 207.19222265856303, 19.458410277768103, 424.1259672197315, 111.57402697450351, 34.249727767897156, 325.28946584469406, 937.6318693311678, 253.5824395108938, 619.0294063176591, 24.616340440383393, 473.7503722928197, 25.568987433645994, 133.9404669541676, 510.5626326392641, 356.6135365266073, 316.9825078148811, 174.21277616488908, 536.150436454088, 137.7196738271442, 120.0, 618.4295996618417, 917.6737264351419, 381.9760692381016, 324.1730522888559, 383.41550696861873, 496.3172704965501, 217.66322433986682, 515.347197630743, 629.791562551036, 548.5263182618453]"
X: 2016-12-08 00:00:00~2017-02-05 23:59:59 -> Y: 2017-02-06 00:00:00~2017-02-07 23:59:59,"[453.2939762658853, 28.81172021192735, 969.6917224306134, 695.0, 97.98561989112477, 827.8892786106134, 423.26653561027865, 278.7807409640875, 285.0023252590108, 448.6181275871095, 109.53528550368672, 0.0, 464.41260925748315, 281.15794754431016, 111.65990666355657, 219.83640526523175, 168.7831111172095, 368.78576534736345, 613.4039814967545, 312.20414057851906, 351.5330457823648, 7.8035665299080375, 366.71624660839535, 259.1403213211428, 343.12990965482396, 154.63038311074843, 144.94444474003348, 467.4848781428952, 272.77173179090465, 77.98469850596659, 320.8230583037952, 1053.0032989599752, 224.17380590205644, 703.4011352883032, 22.704398535484813, 476.446945081497, 226.83228850021473, 178.06091316618082, 499.76789103573645, 445.27616495570385, 323.8706033570667, 131.41246119947232, 405.10639632987676, 129.91703691224723, 180.0, 530.3733783089967, 794.5274601201365, 294.8282363623445, 351.87475070823297, 370.33453965135874, 535.378827790029, 153.46397397475218, 442.72582387160395, 414.27769279512813, 365.2771863842053]","[284.4638374496388, 0.0, 998.4840289116047, 886.0, 147.25818168019507, 778.1522609870017, 529.5902450082409, 230.21976516899258, 125.20362216091702, 438.4582648579444, 87.93457568090284, 0.0, 728.6820010892902, 348.1996754066816, 75.90480062582068, 198.04309582317217, 157.24557722386857, 314.4182844146171, 624.8400567622716, 295.65432056308003, 399.76710278551593, 6.943811390721715, 411.253151184904, 121.63819605229766, 249.75824254077705, 190.5244273683021, 20.817878912791986, 426.8907905173249, 110.57402697450351, 34.249727767897156, 325.28946584469406, 949.6318693311678, 252.5824395108938, 621.0294063176591, 24.616340440383393, 481.5032272599685, 25.568987433645994, 133.9404669541676, 487.47670174910854, 372.4943073238816, 343.7778792209191, 174.21277616488908, 517.9602564261435, 135.7196738271442, 160.0, 628.6342282558038, 915.6737264351419, 371.9760692381016, 324.1730522888559, 383.41550696861873, 475.11056369076346, 216.66322433986682, 513.4701468395895, 605.6325878659451, 501.73302506763196]"
X: 2016-12-09 00:00:00~2017-02-06 23:59:59 -> Y: 2017-02-07 00:00:00~2017-02-08 23:59:59,"[367.30428450308005, 24.81172021192735, 952.8107799834941, 688.0, 87.71926091263524, 876.5788380449513, 444.26653561027865, 270.78056368403725, 292.0417560991476, 441.5546117656643, 102.95635242047274, 0.0, 443.41260925748315, 383.88250888481815, 111.65990666355657, 296.723598718883, 168.7831111172095, 386.79671201221606, 617.0512720914828, 300.4459355291591, 318.72673993504867, 6.8035665299080375, 335.4220411760994, 217.1403213211427, 297.9174508319521, 145.95891031520054, 118.61196814817596, 540.268744464427, 236.9841906137764, 77.98469850596659, 320.8230583037952, 1032.2676184451632, 207.14712179141821, 631.6162919121828, 48.604861545703656, 512.9288051720861, 216.83228850021476, 175.84266419161347, 495.76789103573645, 435.93041644999937, 324.8706033570667, 168.17686584113437, 386.45016068018407, 194.58786288084445, 164.0, 583.3733783089965, 782.6299555551457, 283.1997956805732, 317.5982291646644, 362.4635595617187, 530.7578051787079, 259.26995597579014, 440.72582387160395, 396.2634124205252, 349.1577338873305]","[287.8302228804241, 0.0, 997.1819752654176, 838.0, 147.7500764822642, 793.2546209551822, 532.5902450082409, 230.21976516899258, 160.8447038129446, 437.986784944261, 87.93457568090284, 0.0, 729.6372318608803, 410.83778709895813, 77.8137764824514, 221.8081219988006, 105.93562670069453, 286.4630536430271, 620.8400567622715, 297.6543205630801, 399.76710278551593, 5.943811390721715, 411.5645561326412, 126.63819605229766, 250.75824254077705, 190.5244273683021, 20.127829435966042, 460.0972731956174, 114.13263900048264, 34.249727767897156, 322.750408302745, 937.6787002402984, 254.5824395108938, 622.0431867580219, 5.569509531252741, 484.5032272599685, 25.568987433645994, 131.9404669541676, 487.47670174910854, 372.4943073238816, 344.7778792209191, 175.54408206915113, 462.7398756217758, 170.14996519580095, 160.0, 659.6342282558037, 904.0522976589887, 373.9760692381016, 325.4770407330855, 362.41550696861873, 471.5533788318182, 264.4622239767932, 513.4701468395895, 578.9636706832329, 473.29020992657723]"
X: 2016-12-10 00:00:00~2017-02-07 23:59:59 -> Y: 2017-02-08 00:00:00~2017-02-09 23:59:59,"[367.7755037798766, 22.81172021192735, 917.9645095824658, 738.0, 83.84808096511873, 837.4917491839246, 422.26653561027865, 264.72717057913155, 276.75710768668716, 422.0610411038152, 123.46357503228997, 0.0, 407.41435209078054, 378.2766738211721, 109.65990666355657, 266.8680313937685, 145.3176593521511, 446.5069508754177, 593.9451269824829, 293.11370143772587, 325.3558595083276, 41.3591812841178, 473.4746286018524, 202.217684748924, 385.5994187769204, 140.95891031520054, 114.67925844805106, 526.9637886801826, 234.98262584454594, 128.83109387511288, 314.76427354451056, 989.8873023644765, 258.531281165731, 580.3890422929305, 44.29864232162966, 491.1429195577675, 159.11239416056083, 168.84266419161344, 494.76789103573645, 424.36987892973383, 311.58597664126523, 172.01108029023962, 390.5463345003487, 188.02578493548398, 156.0, 594.3716354756991, 791.5028653261319, 364.9611386141364, 308.25344625677116, 310.43140654167263, 517.9396687816675, 251.99670324842114, 421.21293142195316, 367.2703668155337, 388.25072857494973]","[285.6674638643768, 0.0, 999.1521823788595, 865.0, 147.7500764822642, 788.7081939139296, 532.5902450082409, 245.21976516899258, 158.3911308541972, 437.986784944261, 88.23281325920154, 0.0, 728.6372318608803, 407.16909300322015, 76.90480062582068, 221.8081219988006, 105.93562670069453, 248.92971990010412, 611.833988262255, 287.7780164782784, 402.48979794713256, 0.0, 425.1959116065858, 124.63819605229766, 256.9307609443883, 190.5244273683021, 18.362925600590287, 456.59029010349843, 154.4297480361583, 45.7801003286103, 322.750408302745, 903.6225116310203, 257.79809183053027, 622.0294063176591, 5.569509531252741, 484.5032272599685, 24.172312525792485, 131.9404669541676, 487.47670174910854, 375.77161216226494, 316.88878172547203, 173.21277616488908, 467.0174960044619, 168.71967382714425, 160.0, 660.5233257512507, 892.2288371153987, 400.06925729769483, 324.4143151938611, 342.41550696861873, 474.30559156137497, 264.4622239767932, 512.4531068603039, 569.9808710536086, 491.7890122034005]"
X: 2016-12-11 00:00:00~2017-02-08 23:59:59 -> Y: 2017-02-09 00:00:00~2017-02-10 23:59:59,"[322.4981747663901, 28.077708992109088, 914.9723806628432, 729.0, 78.3813100190101, 848.6473229849173, 380.0, 245.7271705791315, 326.69913887201733, 406.2093211099604, 118.07646051498104, 0.0, 410.00273819342584, 381.6741365181119, 222.5314208236865, 263.3803159209217, 81.37935776326486, 395.35240926847047, 625.0127586045471, 283.44371312828406, 323.56019093881383, 50.118912077799706, 432.6921425746472, 126.12007976260114, 463.83767288174414, 145.57896871157794, 115.6120797629054, 535.464020345397, 239.98262584454594, 129.59283977028917, 326.3227842102448, 1014.9948118333683, 246.60463611274818, 579.3628871055423, 36.47021363901017, 513.7865967428985, 164.77228898875015, 221.7561982543372, 478.2346619818451, 419.1336733733322, 378.60642534802184, 170.8112825960489, 384.08865466336596, 188.58786288084445, 155.0, 585.1453181410727, 766.8966377038577, 332.33665479209276, 301.3987872741917, 300.6979421519513, 493.07704092609055, 283.16936818013437, 422.33409033788206, 432.8858007335348, 332.1806746117489]","[248.66746386437697, 0.0, 998.3428366266471, 866.0, 147.7500764822642, 822.1296150269595, 533.5902450082409, 245.21976516899258, 151.77905549337967, 438.4582648579444, 88.23281325920154, 0.0, 725.3487998680998, 349.13306752697576, 106.8137764824514, 224.71123921710515, 83.49303000916387, 243.53972609721913, 626.6718054622517, 241.78270445704842, 393.4216072528396, 0.0, 412.95579877143655, 125.63819605229766, 286.9307609443883, 193.26736919212942, 18.091264568725936, 458.59029010349843, 157.4297480361583, 24.780100328610306, 325.28946584469406, 974.7846944310237, 258.79809183053027, 623.0294063176591, 5.569509531252741, 452.04917455456444, 25.172312525792485, 136.19752513034024, 488.47670174910854, 392.6135365266073, 335.50566733181137, 173.21277616488908, 461.2621485790893, 168.71967382714425, 160.0, 654.8565269724411, 887.701918566554, 405.51862202432886, 322.94123374270595, 343.41550696861873, 476.30559156137497, 285.5591067584886, 512.2084542856766, 587.0167361387629, 477.78959244083586]"
X: 2016-12-12 00:00:00~2017-02-09 23:59:59 -> Y: 2017-02-10 00:00:00~2017-02-11 23:59:59,"[280.36132167848746, 70.84082402261247, 944.2173293246028, 683.0, 87.08003912543737, 859.8360984255885, 366.0, 236.7271705791315, 354.6214984070149, 393.82647430365137, 111.46357503228997, 0.0, 368.34055549746097, 427.0499921953657, 250.37366448226075, 255.51607359416033, 154.7822650525377, 351.5367873441076, 699.7012686969143, 266.355204974443, 328.0969873310071, 40.529332620815325, 311.8154344797508, 171.49044840152266, 431.95109081338546, 141.6343541056338, 83.945529801196, 485.90631874907353, 220.18278878371544, 93.27925889947839, 324.7697386273585, 1003.1062294012221, 264.8784234242246, 556.3568534909746, 68.5631947751575, 462.1141394294256, 180.28628504279408, 271.6617195782728, 471.4500277995679, 407.1336733733322, 345.0437404905014, 187.21861020928694, 458.52747642361305, 262.2107016101749, 215.0, 568.9846475972543, 672.2903291944016, 318.5963414816564, 283.2383777656539, 339.76370597127647, 454.25807391929226, 280.83603661390237, 482.3998448704798, 413.9681528581778, 387.48193700226693]","[251.24623089057204, 11.7543303042628, 1035.9733754147453, 834.0, 143.7500764822642, 826.3966677927843, 531.5902450082409, 243.21976516899258, 212.55775648977777, 435.4582648579444, 86.93457568090284, 0.0, 611.0981626669397, 365.9615544901246, 171.10939515321618, 216.06742134852394, 124.71778084041695, 203.83796367551784, 660.3147565354587, 239.23206918368246, 385.82928760760916, 0.0, 379.4464619853716, 126.75237449240412, 268.73824692304004, 188.5244273683021, 17.869558061001175, 446.59029010349843, 147.4110159317962, 23.780100328610306, 325.28946584469406, 980.783872747258, 277.81360230172334, 620.0294063176591, 4.569509531252741, 414.34655046084964, 30.87988696803314, 133.9404669541676, 487.22575760913423, 387.3370533719895, 331.50566733181137, 183.12820815353732, 478.4838703401365, 227.7196738271442, 177.0, 640.6805582081936, 890.9890709170568, 334.76694751954375, 307.02536539098037, 362.41550696861873, 462.2006178096866, 283.5591067584886, 517.7166850388827, 603.4155596382951, 492.7890122034005]"
