period,bower,kde200
X: 2016-12-31 00:00:00~2017-02-28 23:59:59 -> Y: 2017-03-01 00:00:00~2017-03-02 23:59:59,"[165.72209504084302, 104.15716959885974, 349.00242075648714, 335.62864814143103, 52.63320713285867, 338.84426369115124, 62.586547018371505, 122.0554275874205, 161.64447792439222, 185.04284240556407, 46.57670362202787, 0.4578899452582184, 204.98896394529052, 168.12490369575485, 131.92478395282288, 79.62089544877072, 147.00305016454013, 77.69606299146925, 287.1147503682689, 160.6635972387207, 185.06284275173883, 25.100349420168744, 201.8180666666337, 148.22336375593954, 205.96342882126058, 50.707946952969245, 120.32437706199583, 172.0065483138123, 94.02169476134665, 68.44599492219278, 330.79546234912635, 471.7129406748544, 134.05160026098872, 265.549628581708, 36.18126589664339, 281.9681734763459, 115.86763617733547, 213.95328708585996, 486.69551267047603, 136.61099524727592, 174.4950551307264, 79.205790210646, 132.277931626934, 51.02229581346868, 40.396989998463106, 192.0236972715578, 294.60409471864403, 204.59636211426763, 136.05941497935083, 95.58241822188099, 187.80927751363924, 89.84360859878446, 116.85742967349665, 203.73298875087667, 175.17985244079625]","[8.899599778057465e-06, 3.221745336978851e-06, 1.551528732483202e-05, 1.5125430371880205e-05, 2.6267829066172965e-06, 1.40600460039578e-05, 3.1928371249770937e-06, 5.0531508967142e-06, 6.2872573774032815e-06, 8.20820262509248e-06, 2.7552716880303046e-06, 4.799730002292143e-08, 8.018774321453397e-06, 6.232425434012103e-06, 4.965461158541304e-06, 3.1165249510356323e-06, 5.562745736556057e-06, 4.317582829534594e-06, 1.1705370036477937e-05, 6.306405379872966e-06, 7.2797018551031665e-06, 1.3194198281100397e-06, 7.4620427470498776e-06, 6.3887590632837035e-06, 8.9662476386878e-06, 2.456510192339661e-06, 4.725528524833391e-06, 8.190841706644519e-06, 4.43851549893688e-06, 3.7627377464202824e-06, 1.38812670499226e-05, 2.240612661383092e-05, 4.659757920403338e-06, 1.3708893713589121e-05, 1.7046208942704548e-06, 9.941623085161258e-06, 4.909537909023339e-06, 7.251088973635578e-06, 2.1174960825633416e-05, 6.906990202736488e-06, 5.94700264819363e-06, 4.180224326299537e-06, 6.2556863435254935e-06, 3.828926271753564e-06, 2.7652302008527696e-06, 8.903730325479753e-06, 1.4014966465040376e-05, 7.475979295020246e-06, 6.7728030459816296e-06, 5.509951013054583e-06, 9.060197619876455e-06, 3.6891988600559904e-06, 6.173733348939279e-06, 7.174485789014334e-06, 7.036508522292352e-06]"
X: 2017-01-01 00:00:00~2017-03-01 23:59:59 -> Y: 2017-03-02 00:00:00~2017-03-03 23:59:59,"[164.78218596136813, 117.42835655053673, 383.1357981974981, 334.19120245935756, 51.74214237986656, 337.8282619123972, 79.0343837091707, 117.68956292738653, 150.27332741386178, 180.81151354123315, 45.2399480473209, 0.4578899452582184, 195.26615760944986, 169.48057809262713, 130.8469120637786, 73.2022696300908, 164.79830980590776, 97.06303038729698, 268.4508588434027, 164.43378469068347, 182.54583378187064, 24.50111973619152, 212.91646051826598, 147.15717692193002, 219.98301051525857, 46.32808198899545, 108.44322902622069, 168.06292283005726, 94.3597304171837, 68.32183566102887, 332.48216378310957, 439.5660770507108, 133.44507715828627, 262.66494420498105, 43.56407862609212, 307.341097791847, 115.51529150302511, 203.21495956986806, 495.43975571303963, 132.06877819156196, 163.18420582520721, 80.84994470214062, 131.2753725744342, 50.298114652376704, 40.14487698251078, 181.9592180321881, 348.6640717726214, 223.42411036966564, 131.47630605586477, 99.6993212783718, 174.48212468775412, 77.12975402550704, 114.8850693677334, 233.79115043304134, 174.234358834583]","[8.364027402191945e-06, 3.3819834324542557e-06, 1.600349929496337e-05, 1.5346345193824488e-05, 2.6649699982575168e-06, 1.4238228800840729e-05, 3.406493214729478e-06, 5.041251922800714e-06, 6.277059023845993e-06, 8.481816282913546e-06, 2.752020002471108e-06, 4.9516471167486286e-08, 7.761702114283689e-06, 6.195723662482129e-06, 4.744643502473668e-06, 3.1095443574621047e-06, 5.506980918968312e-06, 4.613420235023076e-06, 1.1089619692839356e-05, 6.161033202882045e-06, 6.664326948172925e-06, 1.3163809738014754e-06, 7.745339505649515e-06, 6.484230862955286e-06, 9.214620890551792e-06, 2.4507266077958494e-06, 4.643766389234316e-06, 7.905318028210512e-06, 4.436621207301451e-06, 3.753883558555126e-06, 1.4072965404509032e-05, 2.173640758289218e-05, 4.582721122623435e-06, 1.3730505031394592e-05, 1.822078074279722e-06, 1.0450168947464586e-05, 4.804395496305073e-06, 7.234031793536167e-06, 2.148260003800982e-05, 6.878337346125125e-06, 6.106938399139269e-06, 4.051575707352283e-06, 5.94511280795626e-06, 3.7969599753046612e-06, 2.7587186697675772e-06, 8.890059599497861e-06, 1.4718721085343268e-05, 7.730114671721717e-06, 6.600957213329281e-06, 5.323108004786988e-06, 9.028714843677511e-06, 3.680511578997204e-06, 5.97604514962123e-06, 7.666027298080889e-06, 6.59512985491048e-06]"
X: 2017-01-02 00:00:00~2017-03-02 23:59:59 -> Y: 2017-03-03 00:00:00~2017-03-04 23:59:59,"[143.38482528543554, 111.98620451534555, 382.9955443978794, 329.80627646603836, 49.94916020428483, 324.81861574320016, 78.96615760783438, 128.2313197179744, 143.40472316896927, 174.67813267985315, 46.833838651621626, 0.4578899452582184, 172.81267447788164, 187.34585098484334, 121.66985226009581, 73.75547276219183, 177.88462053406255, 106.75066285060271, 245.7750217044718, 166.37802493748168, 176.8014713574206, 24.384524425203857, 275.8465038250708, 139.3244560360414, 214.3130253324828, 45.92191865195245, 128.65639879100806, 142.34775534331348, 90.85614869035463, 66.83571285965527, 336.7537359377066, 430.46307434157967, 118.6971162209551, 245.3712830610087, 52.24190686764542, 317.5529501482563, 115.38027687326627, 217.49019856649693, 494.27927661452287, 131.06711016879294, 168.4985145669742, 70.81049359124692, 136.95080037634102, 46.98346286656237, 38.305843215352056, 173.8103268226109, 313.65617991545025, 204.85762832097436, 123.44700542587555, 113.24275429190591, 181.070302952573, 77.12975402550704, 101.28557226730878, 252.17708455972624, 146.03774332456385]","[8.383769612072185e-06, 3.3899660841437436e-06, 1.6093837039117167e-05, 1.5103151074990572e-05, 2.460924885847865e-06, 1.4546982300404603e-05, 3.4155679979383764e-06, 5.20647365995619e-06, 6.293061545255159e-06, 8.500637324985101e-06, 2.476900964637938e-06, 4.963031680547866e-08, 7.440436522732018e-06, 6.526041029279961e-06, 4.75901353030365e-06, 2.680431270306765e-06, 5.568159560275715e-06, 4.7105038945979705e-06, 1.1006006318846128e-05, 6.3391090688788275e-06, 6.775939001144737e-06, 1.3194880886098142e-06, 8.723223974399803e-06, 6.586429313983185e-06, 9.065299246398257e-06, 2.4564191804572326e-06, 4.915672096654781e-06, 7.643642988590253e-06, 3.8637398803980926e-06, 3.7228918447158653e-06, 1.4077959732137515e-05, 2.1787690845277943e-05, 4.352183450600656e-06, 1.3762917000856667e-05, 1.9861545659201213e-06, 1.063457998004115e-05, 4.612233331989481e-06, 7.44421834726487e-06, 2.1676214575291384e-05, 6.3283821271391035e-06, 6.185050282640491e-06, 3.6258934406224326e-06, 6.107214288985025e-06, 3.752457847266396e-06, 2.76546216139763e-06, 8.910906440073675e-06, 1.475130858178081e-05, 7.568565247879048e-06, 6.1556756858370405e-06, 5.622761602420254e-06, 9.247489989809843e-06, 3.436678678254774e-06, 5.989844881256784e-06, 7.962741516589233e-06, 6.590102686775786e-06]"
X: 2017-01-03 00:00:00~2017-03-03 23:59:59 -> Y: 2017-03-04 00:00:00~2017-03-05 23:59:59,"[142.36033922911622, 99.79994872643736, 389.0385607834754, 289.7383520409255, 48.674492085218525, 341.18155454135893, 78.96615760783438, 130.316457454102, 142.19116928805295, 162.66861089389425, 35.2100673253641, 0.3763291756625387, 163.64061481316867, 169.64102815792137, 121.05811543099969, 64.88894079187357, 175.95380339801528, 104.59802765633698, 237.13770435126287, 185.04967835355475, 187.43892026501655, 19.73661975799059, 290.39021426939007, 136.6817887409971, 208.71279617845948, 59.34280984764533, 148.1413347555177, 139.8017639430635, 84.0968063484383, 65.5470901167819, 324.21216496830766, 402.9662836628383, 122.80245642862579, 217.50803584551696, 47.63038075954158, 301.1836590133357, 123.82186854639808, 216.20835833466145, 470.3639308851194, 114.07211360942318, 162.6746441368828, 65.11155879823649, 171.28265201690743, 46.271903520940384, 38.16699186608404, 167.31661036367592, 344.2320228897781, 237.11058816463645, 138.86262399577367, 123.23289858243474, 188.91006165789716, 67.0230861758636, 120.53953497868041, 244.82706653606616, 139.08213845767142]","[8.09784105602961e-06, 3.3926353487767612e-06, 1.6115280139789056e-05, 1.5115043287938243e-05, 2.446768310917583e-06, 1.433430232647474e-05, 3.1046883293132883e-06, 5.252343962895473e-06, 6.2573300288300655e-06, 8.496488684607964e-06, 2.321111256898387e-06, 4.966939621777891e-08, 6.85217771876826e-06, 6.536208275972191e-06, 4.743627945883693e-06, 2.676821565219643e-06, 5.590097526911859e-06, 4.556991530968232e-06, 1.095457047385726e-05, 6.5895839951824476e-06, 7.08775249842914e-06, 1.3205085543648334e-06, 9.157627654927443e-06, 6.571420644327281e-06, 9.072436147991111e-06, 2.379056219875911e-06, 5.234471850793799e-06, 7.655358630086638e-06, 3.8668884501111125e-06, 3.725823256534829e-06, 1.4103390820039975e-05, 2.074310636082357e-05, 4.6530099168157e-06, 1.3342229316799965e-05, 1.9877184671531086e-06, 1.0657060855768719e-05, 4.95848262740748e-06, 7.324854641519408e-06, 2.1529505069397333e-05, 6.332408226098787e-06, 6.189920290760898e-06, 3.512714792087913e-06, 6.295349549711501e-06, 3.755415088064934e-06, 2.5202097219352354e-06, 8.914656539721218e-06, 1.5158240356479074e-05, 8.062800001119027e-06, 6.483659774273932e-06, 5.43452585354425e-06, 9.522132746464047e-06, 3.4393848321167297e-06, 6.293030984116678e-06, 7.973529726299348e-06, 6.640796088618199e-06]"
X: 2017-01-04 00:00:00~2017-03-04 23:59:59 -> Y: 2017-03-05 00:00:00~2017-03-06 23:59:59,"[157.71355800424357, 99.49612845892065, 416.9729230479171, 280.7686933827853, 45.10581671311294, 325.4491612228748, 93.60365438578944, 125.01030177522499, 131.99035853738354, 158.40563179810286, 33.95741109422213, 0.36955032269147803, 147.78970859709145, 174.07938621569133, 104.59144636244397, 61.59372561187795, 190.2976994737203, 102.1330491491695, 243.96740868970494, 180.0031987560972, 179.81599427761813, 19.73661975799059, 285.24302717941674, 136.16471161753034, 192.89550091667834, 64.41194586793256, 143.67019321381582, 138.78846579171753, 83.69829024048359, 83.54381486183031, 333.71435160407884, 385.35796133548314, 122.8889348238971, 212.74847606408406, 47.468263073630844, 284.1968936671723, 123.74121855176723, 214.05717136170037, 492.4639647522475, 110.75718002235945, 156.79367315036873, 63.538260045744735, 161.36618343518896, 45.95853394298743, 53.48490790260644, 165.55151886556663, 377.2174817072698, 272.2229674538131, 134.56198773632164, 115.1919538932746, 186.73025643976527, 64.9180475282707, 117.39606496668914, 226.84977587414605, 138.86828187944658]","[8.483781630306523e-06, 3.4247993267710504e-06, 1.6284437692558635e-05, 1.4296236895440274e-05, 2.151956476525645e-06, 1.4459094706505411e-05, 3.4221997343995883e-06, 5.298235315434094e-06, 6.312699714710996e-06, 8.568924326435946e-06, 2.040874063607653e-06, 5.010336234825448e-08, 6.616709577459049e-06, 6.841837116079956e-06, 4.78507345488235e-06, 2.5559980700292025e-06, 5.895902729262831e-06, 4.596748562531906e-06, 1.1220809991199289e-05, 6.607714445857535e-06, 6.735917752916731e-06, 1.332037989678706e-06, 8.97227426907921e-06, 6.628835757184781e-06, 9.151702865810873e-06, 2.5163041348491542e-06, 5.278731361657578e-06, 7.445281710662653e-06, 3.872456946013889e-06, 4.076081665634298e-06, 1.444598282607874e-05, 2.07425908344532e-05, 4.703423388013175e-06, 1.2618160580127576e-05, 1.6965490791630992e-06, 1.0542640617219582e-05, 5.001444408460541e-06, 7.473076722801807e-06, 2.148803515855756e-05, 6.29125559115688e-06, 6.220977675961401e-06, 3.53897005136032e-06, 6.208332685257213e-06, 3.4307922102626575e-06, 2.8114203107958646e-06, 8.991046945535945e-06, 1.5320575862820288e-05, 8.660943357046024e-06, 6.509996658158568e-06, 5.508654814895799e-06, 9.392191362867688e-06, 3.469405760645279e-06, 6.30859718005732e-06, 7.562052032056498e-06, 6.5971328726451805e-06]"
X: 2017-01-05 00:00:00~2017-03-05 23:59:59 -> Y: 2017-03-06 00:00:00~2017-03-07 23:59:59,"[203.75999738965658, 97.24429420623234, 440.4950359371792, 257.99446282608443, 42.11842945063979, 320.65283102525916, 93.54836582494985, 113.17884602625733, 153.58018132306685, 152.9470151697642, 30.970265460312792, 0.36955032269147803, 132.77591390844637, 172.67194870663963, 111.33345552887558, 59.334854339109775, 178.94830241323862, 116.61316313132257, 225.8054769993205, 210.10228564311765, 184.32197183790544, 19.73661975799059, 306.18551083352367, 131.5019299465617, 190.94422071974554, 60.7914243380565, 139.7929221418746, 124.27348822693651, 83.54725505654962, 83.54381486183031, 337.43392638778215, 371.9506383473114, 122.5571230934026, 210.89910737156399, 73.61825587907339, 269.5655585968816, 123.17194858942437, 211.08275219666191, 474.794174640907, 115.36304693035035, 194.9150040592245, 63.2704593680924, 157.9559792616214, 40.76630834580467, 51.61307632535922, 165.87749899296278, 366.57290105044837, 259.0771268962579, 122.65057131484019, 113.6291533986959, 196.3375366816949, 63.45308628928774, 124.64235628941383, 239.49197142251708, 139.77984754502626]","[9.13137278493768e-06, 3.4164581696457923e-06, 1.6017544129651966e-05, 1.4250959818970125e-05, 2.145312416991448e-06, 1.3722639601017198e-05, 3.41136141378391e-06, 5.2814554727882374e-06, 6.328320012866955e-06, 8.534788746884568e-06, 1.742431198134431e-06, 4.953372303773614e-08, 6.4012175269989314e-06, 6.824878289826259e-06, 4.601307268030705e-06, 2.546656304252591e-06, 5.7561626134546185e-06, 4.797846333140831e-06, 1.118696600940829e-05, 7.031503495735588e-06, 6.943546870317413e-06, 1.3273007345779555e-06, 9.673301704603724e-06, 6.607840548623474e-06, 9.12271885040058e-06, 2.508334149392415e-06, 5.262021894321926e-06, 6.797372002735807e-06, 3.860192621573882e-06, 4.063172460042405e-06, 1.435271952412974e-05, 2.052378424520365e-05, 4.6812889734736745e-06, 1.2687861093364922e-05, 1.9177848978330364e-06, 1.05978460991463e-05, 4.9866203873420905e-06, 7.4468677167455245e-06, 2.1378283954352603e-05, 6.459638562415209e-06, 6.773399678501352e-06, 3.527761911853584e-06, 6.197360698021396e-06, 3.419410936729276e-06, 2.802516366818682e-06, 9.026219122282215e-06, 1.5280070007046465e-05, 8.730905903505711e-06, 6.48870943307912e-06, 5.491208560533471e-06, 9.048665527009972e-06, 3.457543432256673e-06, 6.40796584116787e-06, 7.850876272482023e-06, 6.60657161843462e-06]"
X: 2017-01-06 00:00:00~2017-03-06 23:59:59 -> Y: 2017-03-07 00:00:00~2017-03-08 23:59:59,"[199.3791349126896, 136.57232961538966, 452.7320788814724, 291.2960736656411, 39.799224285283245, 299.60997455480276, 81.3272624838465, 102.6378046605695, 147.42601774906416, 151.58400770082227, 27.880246259498055, 0.36955032269147803, 168.0663934361967, 166.1430588986665, 96.32938952054232, 71.41942572096194, 165.06945571803402, 115.08721967060679, 222.43430745215434, 218.9676635652583, 171.34483785269714, 18.82920866600837, 336.98985815915336, 145.36389498103267, 182.7745602113901, 70.56948758106306, 192.347988369132, 113.82504873367678, 68.34489990517596, 78.3422820128622, 341.4104604874129, 370.83005653123223, 111.41221657372621, 228.92954983630128, 68.90270505764431, 254.11782014898995, 111.35644097022269, 176.94962219705027, 473.44361237410607, 114.67082996528079, 194.9150040592245, 65.06812085916327, 188.5535639734643, 38.66639760299874, 51.1438816014107, 161.40099605471084, 382.31358516356596, 256.82486087783593, 117.08775580435598, 113.5579151997364, 196.153953056321, 60.982594281861026, 144.30489368370914, 216.11394001606024, 132.28488981109015]","[8.570863842696842e-06, 4.067144500515177e-06, 1.598303413401155e-05, 1.409221522297426e-05, 2.220912661448381e-06, 1.3832368871887922e-05, 3.4358448620839898e-06, 5.315693247699132e-06, 6.209157663869896e-06, 8.575351859382586e-06, 1.7549366852023743e-06, 4.989721688007689e-08, 6.968878112691927e-06, 6.476219748623761e-06, 4.641317820896199e-06, 2.8034257735887844e-06, 5.924917021882305e-06, 4.8307326629265425e-06, 1.1210005393315766e-05, 7.296834693600713e-06, 6.6897663414058004e-06, 7.154402139695931e-07, 1.0193873848138886e-05, 6.726646397819147e-06, 9.100752043967166e-06, 2.7598208790750334e-06, 5.91989890603393e-06, 6.487934124505305e-06, 3.886845065493621e-06, 4.084056094993363e-06, 1.4353500232751153e-05, 2.0971621836628887e-05, 4.698203043462958e-06, 1.2781312702518739e-05, 1.9291709352851433e-06, 1.0723808377292768e-05, 4.6686065245566675e-06, 7.588412941689208e-06, 2.157207235119485e-05, 6.036236742851483e-06, 6.793373697201958e-06, 3.6467488631091047e-06, 6.652466287260644e-06, 3.1325884107743897e-06, 2.6762058136890813e-06, 8.485931526391103e-06, 1.5139229686836296e-05, 8.261326622995183e-06, 5.94823141185823e-06, 5.528056910478183e-06, 9.201960870858878e-06, 3.188271976088445e-06, 6.732272405207261e-06, 7.506997110943978e-06, 6.653137246233241e-06]"
X: 2017-01-07 00:00:00~2017-03-07 23:59:59 -> Y: 2017-03-08 00:00:00~2017-03-09 23:59:59,"[184.71167240903648, 124.29485780833232, 454.41271320747137, 277.4266443113755, 39.451408894079364, 278.18433456410673, 80.38725668111763, 95.76260498369108, 129.68463315687512, 170.74873778501959, 27.58763643614527, 0.7232380108222025, 156.67542777549653, 181.3603851065332, 96.10729136577615, 67.01301166896798, 226.2386199709212, 107.4889268997747, 243.0253501937789, 219.0100595624516, 165.9780643472256, 12.474854252469594, 334.07864782964134, 138.14864375762312, 192.68882186913564, 70.32045205830714, 188.01810425307497, 109.43357231054489, 60.9211284055129, 94.93087116958917, 341.78551073357954, 396.76566767208607, 124.09009589138357, 209.07263246522524, 68.90107726244182, 276.0711330359416, 124.97724818690948, 165.0539613113206, 471.20852254638396, 125.72191048119866, 205.93498510934825, 62.42358676509466, 231.88608568027638, 36.19315763987409, 49.50396003708433, 151.92633131399532, 369.0344801232572, 293.7978096031453, 111.80275527997475, 113.07935446065548, 194.54439961748926, 59.09956555891173, 164.24767431076722, 264.1937642492733, 147.53626655801773]","[8.497476805471076e-06, 3.743460760290306e-06, 1.6216480996188316e-05, 1.400288262393808e-05, 2.203039760923662e-06, 1.3743974163921494e-05, 3.0972773647851907e-06, 5.269926354211289e-06, 6.16987911305376e-06, 8.543082885805935e-06, 1.743811888867075e-06, 5.850173015590652e-08, 6.606553506529842e-06, 6.773589480436498e-06, 4.6118958730988864e-06, 2.7857015488374746e-06, 6.756177245507235e-06, 4.802145336863757e-06, 1.1331773809923719e-05, 7.20524270705915e-06, 6.4175669295580736e-06, 7.11808525809693e-07, 1.0131866380024851e-05, 6.371873256921558e-06, 8.931582727985533e-06, 2.7423134729370896e-06, 5.881615427560113e-06, 6.450850435399255e-06, 3.856685909911533e-06, 4.042376462671988e-06, 1.4228012551789642e-05, 2.0666478004852397e-05, 4.929695828479636e-06, 1.2396141659936073e-05, 1.916880319399631e-06, 1.085658791002074e-05, 4.903846271917243e-06, 7.520152459329977e-06, 2.116712969490873e-05, 6.281486816684317e-06, 7.032440518353684e-06, 3.623653342972753e-06, 7.2424107877253505e-06, 2.7982603949213246e-06, 2.6592409590854287e-06, 8.147938604337111e-06, 1.4726610852882534e-05, 9.001912740504274e-06, 5.910466801960225e-06, 5.480099729528022e-06, 9.280316791528635e-06, 3.2094793012484976e-06, 6.992245921134899e-06, 8.18888291906958e-06, 6.931816087355597e-06]"
X: 2017-01-08 00:00:00~2017-03-08 23:59:59 -> Y: 2017-03-09 00:00:00~2017-03-10 23:59:59,"[205.925459239486, 139.6506004113009, 544.138876418726, 304.4257564178535, 37.520589056507504, 313.05839063899157, 89.28740435008055, 93.43831125010573, 141.66103849804253, 151.22770536825408, 26.802734273388417, 0.7232380108222025, 149.71052137870075, 199.69867034760492, 94.12373271310808, 65.01766247491076, 215.28709680324724, 118.26180154880551, 260.996857622216, 213.52675314007655, 162.2351907879809, 12.474854252469594, 317.0185501125225, 129.50307770152367, 196.14837382987247, 69.11917719980514, 183.92022473011593, 130.06301151199594, 62.39962078679922, 94.32535744999262, 325.2283977786141, 393.7417250163771, 125.10929644781551, 263.6586805681968, 64.94519923475474, 251.64081888569575, 124.23976432657525, 159.97195321831003, 446.03500265612286, 124.00811839974557, 190.178421000246, 64.64942694105757, 232.2273093830318, 33.38997280107908, 49.307872135788095, 125.70630066229027, 351.7631790043385, 298.5145226081788, 127.8384292403362, 111.72869309022735, 210.89798130453119, 54.02716148561976, 182.35024101477717, 245.0808786058479, 141.51100152540292]","[8.710671419657229e-06, 3.9344378183797746e-06, 1.7237988573138732e-05, 1.4277095983891361e-05, 2.16177276649601e-06, 1.4068649571777785e-05, 3.3608310705175565e-06, 5.253275718020983e-06, 6.193657669582037e-06, 8.576168237365574e-06, 1.7107907866327203e-06, 5.85835901948474e-08, 6.585589612871735e-06, 7.059762446058371e-06, 4.565904061345805e-06, 2.7566445223231998e-06, 6.734830713926119e-06, 4.814275379232739e-06, 1.1679756073640134e-05, 7.182668966975364e-06, 6.397224230679391e-06, 7.095595257281441e-07, 1.0093996954476833e-05, 6.351735912222895e-06, 9.183500401152631e-06, 2.7305863427116012e-06, 5.8632627288544535e-06, 6.49605763952293e-06, 3.8810968985943736e-06, 4.065382850818377e-06, 1.4123771425880901e-05, 2.0708792193441206e-05, 4.938734892538808e-06, 1.2897521621875443e-05, 1.910451938489076e-06, 1.0827838150677602e-05, 4.88868502174265e-06, 6.763637154680466e-06, 2.0580195605212454e-05, 6.199145741419895e-06, 7.010221112236246e-06, 3.5165552593406575e-06, 6.903919240917925e-06, 2.449966101165903e-06, 2.458319961371948e-06, 7.6553072324453e-06, 1.4532866455399956e-05, 9.212414734361058e-06, 6.086873507634939e-06, 4.723573475825247e-06, 9.546785588847261e-06, 3.1997455147096613e-06, 7.0191643982672e-06, 8.200397625959864e-06, 6.913619597466792e-06]"
X: 2017-01-09 00:00:00~2017-03-09 23:59:59 -> Y: 2017-03-10 00:00:00~2017-03-11 23:59:59,"[239.3941171905754, 158.68605991851732, 500.6446854283168, 320.34542101637294, 35.81403327859935, 285.97259674165235, 89.21917824874419, 87.6010393117484, 134.00487551085948, 177.12068466337465, 25.737375008598722, 0.7232380108222025, 172.77279256944553, 186.69357149809738, 92.9079496771412, 64.53989750625207, 200.51412655432435, 128.68235338593254, 334.48703460842387, 210.39956635469906, 151.74375696285614, 12.39310354245916, 277.38606012713456, 138.6098213909282, 185.90348054613526, 91.61112823788557, 186.4190307481638, 128.27586423714666, 61.022608042968436, 93.40814757421826, 329.4729504139109, 421.4546806794316, 119.42438996967459, 253.8996110914696, 62.75563589246478, 244.8897252168407, 120.92851177093213, 149.10967772853564, 427.0775483779972, 122.76763110519929, 191.11565560299962, 71.37663776550117, 237.49435761064544, 42.59674421501836, 46.5843643485086, 141.95550300056317, 384.98173669036714, 303.60656477868963, 129.99673288469992, 91.74449103233215, 199.85349005144394, 74.36908086276453, 175.66237715644732, 234.4751599568811, 149.61129159748796]","[8.855435227500887e-06, 4.199602296732292e-06, 1.6883211630444317e-05, 1.44334380894303e-05, 2.1359477483728535e-06, 1.3914773717086477e-05, 3.3240719806839872e-06, 5.195818014855143e-06, 6.12592953816505e-06, 8.64544948034289e-06, 1.7006835419660697e-06, 6.070627069775033e-08, 6.926343188791903e-06, 6.997489486988448e-06, 4.568558584042897e-06, 2.726236946086495e-06, 6.662506107094801e-06, 5.025924190973088e-06, 1.2639719529499529e-05, 7.1683856145595275e-06, 6.028286210536692e-06, 7.027915836964957e-07, 9.98874700948079e-06, 6.561176211863674e-06, 9.106461369310539e-06, 2.9514193970774173e-06, 5.9969631953349125e-06, 6.56201190560206e-06, 3.8488294862772906e-06, 4.020917725893781e-06, 1.4086472083497965e-05, 2.065449913456983e-05, 4.746997707325223e-06, 1.2447324978595767e-05, 1.9610646860928786e-06, 1.0709424944525748e-05, 4.62885972072198e-06, 6.528614358699136e-06, 2.006694500108282e-05, 6.118499665786463e-06, 7.1732716525685654e-06, 3.4850543934305997e-06, 7.140548890984647e-06, 2.602489198612399e-06, 2.431478368070249e-06, 7.891758398500777e-06, 1.4908354106469573e-05, 9.253388480427246e-06, 6.112797774434612e-06, 4.6718107532218805e-06, 9.143377225191705e-06, 3.1437739375096484e-06, 6.942517449327372e-06, 8.145577333168313e-06, 7.059268232657619e-06]"
X: 2017-01-10 00:00:00~2017-03-10 23:59:59 -> Y: 2017-03-11 00:00:00~2017-03-12 23:59:59,"[303.3560932033585, 216.08511741216296, 521.0184670932838, 304.5956253584376, 34.46228614743913, 325.16286768004414, 89.21917824874419, 86.00193900476336, 136.30348436159537, 201.62355154519938, 22.25229913703109, 0.6821178709407475, 170.5322043332011, 180.6879489662228, 92.50012512441047, 62.780097906006475, 221.4208349361001, 143.9954676926404, 320.9969101285026, 210.23358566510123, 133.49450791412227, 11.050126777060761, 258.4318584898583, 153.68889485385282, 190.7148449494826, 83.98737065472554, 180.59636043885442, 128.24582795466836, 98.85192862691699, 92.62971946072224, 385.34172517150057, 406.41060133138967, 118.59644406475084, 241.82777680247477, 61.21685662566722, 254.3695622081005, 100.32664978358392, 167.24235162586046, 405.6827669203023, 118.23706027333567, 221.4784781018885, 69.29395813954653, 208.2150804708486, 42.59674421501836, 46.5843643485086, 146.25175675543457, 384.5564997928822, 316.3604832913496, 155.12121868101656, 77.0410345421865, 182.34832194917425, 69.06253914949662, 162.8809269458836, 230.79847597446047, 145.5776798503085]","[9.68518493246095e-06, 4.992558659588717e-06, 1.7008954052282994e-05, 1.4012225087501749e-05, 2.0279736500932272e-06, 1.4563390006944599e-05, 3.298303980833698e-06, 4.813575115615181e-06, 6.102202329322855e-06, 8.730982746568298e-06, 1.6874598523529654e-06, 6.449016625282054e-08, 6.583181395509707e-06, 6.943212793977924e-06, 4.533143401224366e-06, 2.704972071662848e-06, 6.609574377532579e-06, 5.035126936092974e-06, 1.2007625009668739e-05, 7.382672579913423e-06, 5.782934945426979e-06, 6.881709813197682e-07, 9.91131487745643e-06, 6.735874719954768e-06, 8.893739644739817e-06, 2.7245422564857445e-06, 6.0586176456207916e-06, 6.503355272864459e-06, 4.356156892227522e-06, 3.6671412723813937e-06, 1.4826423559003173e-05, 2.019344411023279e-05, 4.8482120318648636e-06, 1.2383081987824168e-05, 1.9458375027521944e-06, 1.0585740316228265e-05, 4.593146422454084e-06, 6.588471116329338e-06, 1.9367788234965078e-05, 6.066283103190606e-06, 7.413908444309629e-06, 3.4609745885922816e-06, 7.0851957988079624e-06, 2.58231390336639e-06, 2.412629560983186e-06, 7.838129157719481e-06, 1.5184180569202596e-05, 9.34055695810978e-06, 6.298601360717075e-06, 4.635595194119516e-06, 9.072466218006303e-06, 3.1194035969088334e-06, 6.888699484603944e-06, 8.088149221854843e-06, 7.027471152785811e-06]"
