period,bower,kde200
X: 2016-10-26 00:00:00~2016-12-24 23:59:59 -> Y: 2016-12-25 00:00:00~2016-12-31 23:59:59,"[109.37791364188982, 146.48114651913917, 434.5072593416921, 337.0, 35.116624615205914, 224.72092732756468, 3.0, 108.96332226942747, 66.46896475832767, 275.66950728227414, 10.361184121265754, 0.0, 158.50093305350964, 267.63490413618655, 116.01732012345346, 94.17957776391508, 13.267913665033339, 28.549117530486534, 379.54318037014684, 240.7600366197697, 250.82170142753978, 4.58470885457473, 128.63414039999975, 81.13394103391714, 127.16354592620698, 52.52101747470284, 28.0, 343.97688346876384, 5.01737898493807, 16.233076972241648, 294.4825201672317, 785.5214163858947, 131.91708998741453, 268.0, 8.809504114504506, 361.69241936041334, 54.405132810360506, 92.27154614812618, 392.85626287656675, 251.18937298423563, 144.25825668093205, 116.09570324460343, 86.6428383654274, 9.023116531236143, 2.593404858916183, 253.58001004548134, 390.63780693390333, 206.1673384011478, 184.8766121624407, 32.0, 320.9633010501714, 159.00408198934167, 126.57343549487643, 205.16886137935558, 235.38168506311095]","[98.89292752084502, 1.0, 632.1773452092847, 447.0, 44.9955267987553, 189.24609139122234, 33.0, 129.18901417699624, 31.432668561001844, 299.36774761702907, 0.0, 0.0, 128.6313459361084, 200.53879441719718, 87.72101246447943, 89.17957776391508, 16.312314292127343, 1.447645741770779, 515.2454528064394, 186.6791183170456, 174.34763874696162, 0.0, 26.0, 9.27083083793386, 42.27285782811531, 87.45875755729024, 0.0, 324.349600818401, 0.0, 0.0, 317.3054511768778, 772.5842509735968, 70.67102255647711, 388.1418812974966, 0.008874585634786252, 295.630265849979, 0.0, 108.31450009550751, 437.429360853805, 245.59056118219837, 126.32034287143608, 148.31939288628567, 123.0, 6.650399181599, 0.0, 347.4826070481563, 428.2682042739699, 243.7452788205829, 254.65658155692353, 77.0, 290.96884273183696, 169.86149454818647, 204.96535993363352, 236.0310823621514, 281.45874865361924]"
X: 2016-10-27 00:00:00~2016-12-25 23:59:59 -> Y: 2016-12-26 00:00:00~2017-01-01 23:59:59,"[99.67932638051391, 142.2639429710055, 461.01692114473116, 389.0, 32.07145242081383, 214.33021003950674, 3.0, 156.56004541669319, 64.59015396293256, 264.7277834329447, 9.516127768248904, 0.0, 162.11900961869026, 270.64459046426254, 103.93311093296306, 91.17957776391508, 42.68064076768326, 27.394173883503385, 447.72826382262843, 240.97440237248566, 214.51283191269548, 4.58470885457473, 129.75035072560556, 69.15938186316271, 131.89797137737537, 30.850815086042005, 18.0, 272.80550481576705, 5.01737898493807, 16.233076972241648, 295.4825201672317, 778.3726749007164, 131.91708998741453, 267.0, 8.809504114504506, 357.8813304604316, 54.405132810360506, 89.2132699974555, 388.5716374596197, 198.93553740805783, 133.0675551852809, 116.09570324460343, 84.36306693528405, 3.194495184232939, 1.593404858916183, 242.77521736430398, 398.52159660829756, 306.21773846994955, 218.87661216244072, 29.0, 294.9633010501715, 158.00408198934167, 127.39663184284042, 220.00355967879773, 231.78672172716674]","[87.67150302529453, 2.0, 638.7126918941627, 470.0, 44.9955267987553, 193.24609139122234, 36.0, 149.05402872424867, 35.43266856100185, 284.5007962917013, 0.0, 0.0, 119.63134593610839, 210.25641329301143, 86.94243696002992, 89.13305033710263, 31.124520458163225, 1.447645741770779, 524.5922716262869, 192.00189437293432, 180.5098377217988, 0.0, 28.0, 12.676260733490786, 47.867427932558385, 89.45875755729024, 0.0, 331.86664496033256, 2.0, 0.0, 315.75774872045497, 752.8390016394475, 49.35803857776062, 391.1418812974966, 0.008874585634786252, 328.442475246838, 0.0, 106.31450009550751, 439.2924511484162, 254.61615604132533, 134.32034287143608, 144.83039208955023, 87.0, 7.1333550396674505, 0.0, 349.4826070481563, 431.2682042739699, 278.93794339108894, 257.14558235365894, 79.0, 306.10537894230845, 150.9223942731558, 210.96535993363352, 242.66134218515887, 286.45874865361924]"
X: 2016-10-28 00:00:00~2016-12-26 23:59:59 -> Y: 2016-12-27 00:00:00~2017-01-02 23:59:59,"[70.67932638051393, 116.26394297100552, 468.4175183776033, 424.0, 45.77409738052967, 230.99287885132406, 32.0, 162.97489722667567, 53.39533846045925, 261.7302405115342, 8.489786125417588, 0.0, 160.11900961869026, 243.56571024429954, 152.93261083395532, 106.47693280419924, 134.68064076768326, 25.420515526334704, 440.07100145270243, 247.70726001919118, 236.51283191269548, 4.58470885457473, 139.75085082461328, 45.61351439907754, 103.0, 34.60316324899072, 27.0, 248.80550481576705, 16.41099244644156, 8.0, 300.07869262775364, 713.3103181919531, 179.5348287030236, 269.0, 5.851176261770488, 358.3091940945019, 63.405132810360506, 181.25778986191366, 386.17859697169087, 197.93553740805783, 138.0675551852809, 99.72615083514425, 68.14218433597767, 2.194495184232939, 1.593404858916183, 232.29244301495163, 380.8304286805215, 311.9183481571894, 184.15821509898242, 34.0, 287.2627272628329, 143.00408198934164, 93.66532753956749, 281.46132936209017, 216.47004880369138]","[87.67150302529453, 2.0, 641.1944541342324, 475.0, 51.151174220317486, 213.30801781720194, 47.0, 158.05402872424864, 35.43266856100185, 283.95272034036117, 0.0, 0.0, 119.63134593610839, 225.25641329301143, 92.94243696002992, 83.49377471570429, 74.12452045816323, 1.447645741770779, 513.9512223878633, 199.04645686568878, 182.32913850172778, 0.0, 20.0, 7.132572067441615, 47.867427932558385, 97.12964307728272, 0.0, 332.86664496033256, 2.0, 0.0, 312.7914054350169, 752.4800508778709, 79.35803857776062, 377.1418812974966, 0.008874585634786252, 357.39791275408356, 0.0, 132.15766031737596, 440.36324883346134, 251.79685526139636, 137.32034287143608, 134.71517622701185, 77.0, 7.1333550396674505, 0.0, 350.4826070481563, 419.2682042739699, 268.937943391089, 236.26079821619732, 80.0, 307.1057524372258, 149.32085248978998, 213.96535993363352, 266.6613421851588, 287.45874865361924]"
X: 2016-10-29 00:00:00~2016-12-27 23:59:59 -> Y: 2016-12-28 00:00:00~2017-01-03 23:59:59,"[81.86236743795774, 97.6295976916663, 534.0148996018105, 404.0, 46.81926957492174, 333.48512830058286, 32.0, 147.97489722667567, 86.83836623732228, 255.38081231395995, 8.516127768248904, 0.0, 196.69992486963787, 223.3690349714925, 154.38391505585076, 84.47693280419927, 143.1874084261327, 11.394173883503388, 436.8320302936483, 205.99535368715226, 224.05943800868494, 4.58470885457473, 142.75085082461328, 42.67161784253975, 128.0, 36.60316324899072, 27.0, 258.80550481576705, 27.450404988933393, 8.0, 299.04811571414075, 661.9407937596035, 147.8258055334335, 296.0, 5.851176261770488, 360.57774417001133, 35.10134312676772, 188.25778986191366, 390.1334247772988, 183.4463557958154, 225.0675551852809, 90.34988047516038, 60.83963094103742, 2.194495184232939, 1.593404858916183, 217.9045995235098, 340.123043455785, 324.74582369459534, 181.53448545896632, 40.0, 256.2552979620887, 133.32227507596411, 95.61784167549713, 281.18220271296366, 205.63408470412742]","[87.67150302529453, 17.0, 682.4544775384194, 475.0, 46.658293204888984, 245.77734684637068, 47.0, 155.65212117078698, 43.21744984365471, 283.95272034036117, 0.0, 0.0, 119.63134593610839, 196.25641329301143, 92.94243696002992, 59.98665573113279, 74.12452045816323, 1.447645741770779, 499.85017412759527, 199.04645686568878, 182.32913850172778, 0.0, 20.0, 7.132572067441615, 61.867427932558385, 94.12964307728272, 0.0, 332.86664496033256, 3.485866283991361, 0.0, 312.7914054350169, 751.4800508778709, 77.35803857776062, 380.1418812974966, 0.008874585634786252, 333.9605415883209, 0.0, 132.15766031737596, 440.36324883346134, 251.79685526139636, 148.32034287143608, 134.71517622701185, 77.0, 7.1333550396674505, 0.0, 350.4826070481563, 418.2682042739699, 296.937943391089, 236.26079821619732, 80.0, 308.1057524372258, 149.32085248978998, 213.96535993363352, 250.60166916465096, 264.4587486536192]"
X: 2016-10-30 00:00:00~2016-12-28 23:59:59 -> Y: 2016-12-29 00:00:00~2017-01-04 23:59:59,"[75.43729137537065, 106.6295976916663, 563.082324147376, 398.0, 50.77409738052967, 351.0543363536893, 43.0, 139.9748972266757, 78.60470084482573, 237.4666432328089, 8.489786125417588, 0.0, 167.76446071279847, 237.0434679509489, 151.93261083395532, 63.00186616156732, 146.1931812518505, 25.420515526334704, 397.25426680216583, 204.72695782113277, 217.45023754603938, 4.58470885457473, 127.75085082461327, 51.951322139169534, 167.0, 30.340935068404885, 19.0, 236.80550481576705, 25.918166662061797, 8.0, 295.04811571414075, 606.5571452222766, 143.8258055334335, 283.0, 9.420732309343359, 384.2706061233114, 35.10134312676772, 180.4078059115644, 380.44082515227666, 168.05555625846097, 125.49799913770804, 90.34988047516038, 58.83963094103742, 2.194495184232939, 1.593404858916183, 179.8342908546314, 421.99942374026756, 323.2827696361243, 172.5344854589663, 34.0, 212.50286506833697, 73.99908403749798, 88.61784167549713, 369.6491805032799, 193.51205570865602]","[74.95648577523617, 16.0, 707.2380794618275, 483.0, 48.2678675285801, 246.77390954881778, 48.0, 155.65212117078698, 40.21744984365471, 298.4519881265389, 0.0, 0.0, 117.63134593610839, 186.46934122725108, 88.94243696002992, 58.377081407441686, 41.750051492598146, 1.447645741770779, 479.85017412759527, 204.04645686568878, 160.0330877288734, 0.0, 20.0, 7.132572067441615, 76.86742793255839, 94.12964307728272, 0.0, 314.94985302464505, 2.4957184650635718, 0.0, 312.7914054350169, 731.4800508778709, 71.18491460900151, 380.1418812974966, 0.008874585634786252, 348.9605415883209, 0.0, 130.15766031737596, 438.36324883346134, 243.46737499981583, 145.32034287143608, 133.71517622701185, 29.0, 7.0501469753549335, 0.0, 331.48260704815624, 425.9832215240282, 307.937943391089, 235.26079821619732, 54.0, 301.86834355280126, 148.32085248978998, 170.80561852341128, 270.51793284994466, 231.61689245114007]"
X: 2016-10-31 00:00:00~2016-12-29 23:59:59 -> Y: 2016-12-30 00:00:00~2017-01-05 23:59:59,"[55.437291375370634, 100.6295976916663, 599.450963354514, 400.0, 48.97611907869384, 327.83693002598545, 44.0, 146.97489722667567, 87.92547779362188, 226.38195381112243, 8.489786125417588, 0.0, 123.80999169302845, 282.87734052312004, 143.93261083395532, 63.00186616156732, 187.71706461694882, 39.71759476945271, 368.25426680216583, 185.5113379899102, 237.64210021088, 4.58470885457473, 299.7508508246133, 59.8671412852278, 162.74305603041992, 29.016113878739553, 76.0, 150.80550481576705, 26.928018843134005, 8.0, 295.04811571414075, 603.5571452222766, 124.72138169013073, 262.0, 13.005320048360913, 394.0863603961315, 33.86224614948057, 184.40780591156442, 384.4793028705207, 164.70530584748514, 187.61633215557245, 83.31937897874738, 108.11811208538069, 2.194495184232939, 0.593404858916183, 169.79453270011916, 399.6341410718323, 301.7296822959543, 162.93026962381455, 36.0, 223.61366563022054, 78.999084037498, 49.98161372860167, 394.78837205224573, 157.74381364721887]","[74.95648577523617, 16.0, 700.0485662979947, 463.0, 48.921890083865584, 255.49688867231097, 48.0, 158.652121170787, 42.49447072016151, 297.7773516183444, 0.0, 0.0, 107.63134593610839, 217.6769101997596, 88.94243696002992, 0.002839029844610437, 42.750051492598146, 4.761869614933255, 479.85017412759527, 204.04645686568878, 159.02370708231794, 0.0, 99.0, 26.42729396724786, 72.57270603275214, 94.12964307728272, 0.0, 300.586681155453, 1.3598681370908703, 0.0, 312.7914054350169, 731.4800508778709, 71.18491460900151, 380.1418812974966, 0.008874585634786252, 356.9605415883209, 0.0, 129.15766031737596, 440.36324883346134, 186.47675564637132, 152.00611899827362, 104.71943288461954, 49.0, 5.413318844547014, 0.0, 331.48260704815624, 425.9832215240282, 304.937943391089, 211.2565415585896, 54.0, 309.86834355280126, 86.0, 172.32118872586872, 281.7817966359822, 231.61689245114007]"
X: 2016-11-01 00:00:00~2016-12-30 23:59:59 -> Y: 2016-12-31 00:00:00~2017-01-06 23:59:59,"[57.437291375370634, 80.6295976916663, 582.9016206177055, 329.0, 41.81854386995767, 350.3546597754164, 46.0, 152.46080684094832, 87.92547779362188, 216.74278169230874, 1.5161277682489045, 0.0, 110.80999169302845, 227.12419720970934, 144.93261083395532, 31.17606451594419, 191.38069794480606, 38.824979453015644, 336.80350978874196, 211.82645333140002, 247.95461257095994, 0.5324371874609035, 339.76056263532666, 61.08077791867499, 161.74305603041992, 69.17848435047424, 93.0, 155.80550481576705, 24.196652460255834, 8.0, 293.04811571414075, 574.8146086346903, 121.22278558075772, 235.0, 10.05759171547474, 390.54256493985554, 30.83679867604083, 186.9060505172364, 394.818687793114, 121.19667661900615, 177.48260582917823, 80.31937897874738, 156.89167281550402, 2.194495184232939, 0.593404858916183, 160.09684822861175, 429.30568274470187, 337.18417763063684, 172.25872795094497, 51.0, 211.26778926449902, 37.014361830060395, 110.77381720259915, 391.79013079159597, 147.6372799291902]","[63.44464472743564, 17.0, 704.0021595498187, 465.0, 44.9955267987553, 246.77390954881778, 0.0, 161.652121170787, 43.21744984365471, 297.7773516183444, 0.0, 0.0, 76.63134593610839, 218.6769101997596, 87.94243696002992, 0.0, 44.303643144427575, 4.761876576595083, 464.22906640054526, 203.4032891101391, 168.47011543048848, 0.0, 115.0, 27.42729396724786, 74.57270603275214, 87.2909841298211, 0.0, 301.586681155453, 1.3598681370908703, 0.0, 311.7914054350169, 715.5327894626772, 77.67915861166085, 370.1418812974966, 0.008874585634786252, 353.5288151919407, 0.0, 128.15766031737596, 448.13111009587783, 187.47675564637132, 156.0061120366118, 103.71943288461954, 103.0, 5.413318844547014, 0.0, 334.48260704815624, 433.4950625718287, 321.1333694307794, 225.2565415585896, 25.0, 315.3609690084131, 86.0, 212.32118872586872, 282.7817966359822, 239.12291080503803]"
X: 2016-11-02 00:00:00~2016-12-31 23:59:59 -> Y: 2017-01-01 00:00:00~2017-01-07 23:59:59,"[58.733911022721784, 79.6295976916663, 589.4509633545139, 293.0, 35.7733716755656, 329.58724237615513, 95.0, 141.97489722667567, 67.59905035447623, 198.48759877725908, 1.4897861254175873, 0.0, 78.37244134272956, 217.12419720970934, 101.6364912856119, 22.140124903536282, 188.77421778741996, 37.85132109584696, 359.5518545576854, 196.06577059585325, 228.12996208255407, 0.5324371874609035, 326.76006253631897, 57.86943646105962, 121.74305603041992, 83.75810360459003, 77.0, 148.80550481576705, 23.50183875627817, 13.0, 290.1576998675715, 532.9181327339212, 116.24042349745793, 220.0, 10.05759171547474, 361.48696169407043, 29.83679867604083, 161.5474553582783, 417.23900835287037, 102.70156867683833, 153.48260582917823, 78.22816168509358, 143.61190138536068, 2.194495184232939, 7.593404858916183, 144.71770702194019, 463.30568274470187, 369.4307699804562, 165.34994524459879, 47.0, 201.267789264499, 31.029469575120626, 101.3253592222875, 313.45985463270824, 145.6372799291902]","[65.44464472743563, 20.0, 691.3275230416242, 423.0, 42.9955267987553, 249.0845234116278, 17.0, 163.652121170787, 44.9068359808447, 300.4519881265389, 0.0, 0.0, 79.63134593610839, 233.6769101997596, 87.94243696002992, 0.0, 44.303643144427575, 4.761876576595083, 505.23380844264784, 206.96028117797815, 166.14359898575094, 0.0, 115.18051302302482, 27.42729396724786, 81.57270603275214, 92.2909841298211, 0.0, 288.3150672355436, 1.3598681370908703, 0.0, 310.7914054350169, 719.7698003382344, 82.50367165288205, 357.1418812974966, 0.008874585634786252, 346.97182312410166, 0.0, 129.15766031737596, 453.1311100958779, 189.80327209110885, 157.0061120366118, 103.71943288461954, 107.81948697697518, 0.6849327644563843, 0.0, 341.2408541304966, 447.4950625718287, 347.30885638955823, 226.2565415585896, 26.0, 307.32856246078535, 89.55925800091877, 214.32118872586872, 266.7817966359822, 232.61689245114007]"
X: 2016-11-03 00:00:00~2017-01-01 23:59:59 -> Y: 2017-01-02 00:00:00~2017-01-08 23:59:59,"[155.8841035256085, 77.29248512245195, 639.2132091520845, 259.0, 31.757307838695972, 323.5872423761551, 95.0, 133.9748972266757, 81.83680455690569, 186.58745757601764, 1.4897861254175873, 0.0, 61.07746681055424, 214.9592840170549, 110.27022350217742, 19.1561887404059, 162.1105844595627, 70.06499389155216, 331.41558426620526, 271.79165756130857, 227.66952399412233, 0.5324371874609035, 361.9806827670174, 55.86943646105962, 117.74305603041992, 77.75810360459003, 72.0, 82.80550481576707, 23.50183875627817, 13.0, 289.1576998675715, 512.3046020058372, 116.24042349745793, 214.55318784976214, 60.83999618193664, 335.09030733921765, 29.83679867604083, 159.5474553582783, 417.23900835287037, 110.14347864700298, 217.50867172997795, 78.22816168509358, 141.08272362556707, 2.194495184232939, 7.593404858916183, 139.69556385897337, 455.08506251400337, 364.704883015001, 144.34994524459879, 47.0, 277.81917554599374, 28.029469575120626, 132.82644679607864, 365.79613549516654, 148.21987578772598]","[75.44330938823126, 18.0, 689.7268240597584, 422.0, 42.9955267987553, 232.77390954881778, 15.0, 162.652121170787, 36.818148825520424, 299.4519881265389, 0.0, 0.0, 78.63134593610839, 232.6769101997596, 90.94243696002992, 0.0, 44.303643144427575, 16.866954968961974, 503.2290664005453, 229.60606148695373, 172.14359898575094, 0.0, 164.18051302302482, 27.42729396724786, 76.57270603275214, 91.2909841298211, 0.0, 251.4828085856935, 1.3598681370908703, 0.0, 308.7914054350169, 718.7745423803369, 81.50367165288205, 354.60013285274425, 12.9037961932679, 345.5288151919407, 0.0, 128.15766031737596, 452.1311100958779, 199.80097871904437, 161.0061120366118, 103.71943288461954, 105.81948697697518, 0.517191414306497, 0.0, 337.2408541304966, 447.4963979110331, 351.10608401274357, 224.79829000334186, 26.0, 297.17608261892275, 89.0, 217.32240256092763, 296.7828761729878, 234.27793503179004]"
X: 2016-11-04 00:00:00~2017-01-02 23:59:59 -> Y: 2017-01-03 00:00:00~2017-01-09 23:59:59,"[149.68408266838716, 109.49250597967331, 623.551256582969, 350.0, 31.445119883646584, 296.191054104665, 70.0, 122.80320928347223, 69.90130549104072, 181.89697169847048, 1.4897861254175873, 0.0, 117.30149969325083, 184.09132991821303, 91.27022350217742, 41.156188740405895, 126.8865515768661, 67.27120884042974, 319.2195268063194, 270.50636008397635, 210.45701821459477, 0.5324371874609035, 405.65293849846927, 88.07574527564435, 110.74305603041992, 98.19955889295007, 154.0, 39.805504815767065, 9.289169848163802, 13.0, 284.2283877051612, 493.87682540170584, 92.24042349745791, 225.55318784976214, 59.1580994236825, 300.54729275975336, 21.83679867604083, 112.62129711317056, 434.65577925173744, 108.3571982615894, 215.50867172997795, 72.98309037549141, 207.41046789411521, 2.194495184232939, 7.593404858916183, 129.29189914711367, 463.96134486744324, 362.704883015001, 128.50533176170654, 47.0, 246.7645493852177, 20.904084029121677, 189.75245951129716, 314.6291688769727, 138.21987578772595]","[73.44330938823126, 34.0, 673.0945252613212, 442.0, 44.928605141962905, 234.77390954881778, 18.0, 163.652121170787, 28.450447623957746, 301.4519881265389, 0.0, 0.0, 89.63134593610839, 186.05423997839048, 90.94243696002992, 0.002839029844610437, 43.556092491129206, 18.866954968961974, 500.63223895694995, 251.611381876956, 166.89114963904933, 0.0, 192.53962677024734, 53.79213418849345, 83.20786581150657, 102.28369126120725, 13.0, 211.0, 1.3598681370908703, 0.0, 308.7914054350169, 725.7698003382344, 82.50367165288205, 361.1418812974966, 12.9037961932679, 350.5234948019384, 0.0, 130.15766031737596, 458.2024855914395, 168.71624505275867, 158.00244012771273, 102.81655640420887, 133.46037322975266, 0.0, 0.0, 257.2445260393957, 444.77533870586626, 338.10608401274357, 201.88047724416714, 27.0, 310.17608261892275, 43.0, 270.2165941892898, 273.2183168097387, 236.27793503179004]"
X: 2016-11-05 00:00:00~2017-01-03 23:59:59 -> Y: 2017-01-04 00:00:00~2017-01-10 23:59:59,"[106.59036917616785, 70.58621947189259, 607.4175597923381, 316.0, 29.445119883646584, 230.8445806267294, 65.0, 112.57216478086605, 40.601749129451605, 205.09320069233098, 1.4897861254175873, 0.0, 102.20005145839113, 231.88334700764594, 89.27022350217742, 37.156188740405895, 290.33887441923497, 57.251864273527765, 402.081651968916, 266.6864854086889, 208.46083782042237, 0.5324371874609035, 390.0187980984695, 88.07574527564435, 91.74305603041992, 97.19955889295007, 150.0, 33.0, 1.0688964783198842, 46.0, 281.2283877051612, 543.2359296535524, 92.48114560963597, 199.55318784976214, 58.177443990584464, 300.3127002199611, 58.53966860014336, 103.62129711317056, 430.6557792517375, 139.67781219344684, 260.50867172997795, 67.7633362210511, 296.41046789411524, 2.0, 7.593404858916183, 104.28158533607842, 445.6843123186575, 398.9828432638756, 117.00211846493265, 47.0, 251.1701556200697, 22.73234072973372, 229.02373931684534, 324.1346620709979, 177.60167537731883]","[73.44330938823126, 0.0, 681.6298719461993, 441.0, 44.928605141962905, 233.77390954881778, 0.0, 162.652121170787, 28.450447623957746, 305.91664144166083, 0.0, 0.0, 79.63134593610839, 207.46481722616983, 90.94243696002992, 0.002839029844610437, 81.30364314442758, 17.866954968961974, 509.0333312436331, 250.60502508248294, 158.02030659015873, 0.0, 190.53962677024734, 43.79213418849345, 57.20786581150656, 101.28369126120725, 12.0, 211.0, 1.3598681370908703, 0.0, 308.2454622110282, 728.3687080515513, 85.50367165288205, 353.1418812974966, 12.9037961932679, 344.0804868697774, 0.0, 129.70360354136466, 458.2024855914395, 190.57923151266493, 179.9693039201647, 102.81655640420887, 211.74265196336933, 0.0, 0.0, 219.2776622469437, 428.77533870586626, 359.55544873937754, 201.88047724416714, 26.0, 335.9714717648036, 46.200789887188876, 304.49916111752736, 297.9825369297235, 269.711238301343]"
X: 2016-11-06 00:00:00~2017-01-04 23:59:59 -> Y: 2017-01-05 00:00:00~2017-01-11 23:59:59,"[116.15194578705206, 60.58621947189262, 758.9622695597812, 331.0, 23.445119883646584, 276.009988457337, 93.0, 109.57216478086605, 66.44946999519883, 186.99097092140445, 1.4897861254175873, 0.0, 85.54923399103387, 268.5674764817393, 85.27022350217742, 31.1561887404059, 279.59718182413457, 69.25186427352777, 434.32772446800914, 260.956976757541, 199.20253041552272, 0.5324371874609035, 366.0187980984695, 80.68004604005087, 91.74305603041992, 92.19955889295007, 140.0, 127.0, 2.098303505629935, 46.0, 277.56266869571124, 523.4598772652673, 91.48114560963597, 226.99161123887794, 57.6118106808445, 273.0422088711091, 57.53966860014336, 101.32769043359956, 424.87421594843516, 138.95620286336774, 232.0743050397179, 72.00994003181269, 290.41046789411524, 2.0, 7.593404858916183, 58.454482251360496, 397.6843123186575, 391.9828432638756, 161.75551465417107, 37.0, 269.14514752152047, 12.014291699870197, 278.5799471608986, 318.3029285072861, 161.25588062779286]","[73.44330938823126, 0.0, 733.7913708960679, 429.0, 41.01003522912949, 263.61840950464403, 30.0, 162.652121170787, 38.8992498523125, 306.4519881265389, 0.0, 0.0, 78.63134593610839, 230.46481722616983, 90.94243696002992, 0.0, 79.30364314442758, 16.866954968961974, 539.9734235796849, 250.60502508248294, 156.02030659015873, 0.0, 187.53962677024734, 43.79213418849345, 74.20786581150657, 100.2909841298211, 12.0, 218.0, 1.3697203181630817, 0.0, 308.2454622110282, 723.9379008004335, 84.50390629632233, 344.0, 12.894921607633112, 341.0804868697774, 0.0, 117.95636287773837, 453.8638423291299, 186.57923151266493, 179.9693039201647, 101.8359268388433, 160.74265196336933, 0.0, 0.0, 184.71734408369625, 434.2783177340509, 360.55544873937754, 218.5000090788446, 1.0, 332.15560423141613, 46.0, 311.49916111752736, 300.0336813532438, 268.71976689833053]"
X: 2016-11-07 00:00:00~2017-01-05 23:59:59 -> Y: 2017-01-06 00:00:00~2017-01-12 23:59:59,"[166.5232617658739, 95.58621947189259, 718.4184516054162, 366.0, 19.34126208427056, 258.776124849273, 94.0, 97.33525509561088, 60.528517565362954, 207.5528923590887, 1.4897861254175873, 0.0, 121.1050810130245, 244.1948555561436, 85.89890752335559, 31.1561887404059, 256.5971818241347, 68.23914295659833, 568.7606558659766, 257.3675341644279, 170.05249602613327, 0.5324371874609035, 306.68196754216524, 73.01082967110553, 75.56204771672874, 126.19955889295007, 151.15977855795535, 107.8018261266975, 1.196504917339832, 46.0, 278.56266869571124, 585.0858831427618, 86.4326717617597, 218.99161123887794, 47.87403547450593, 266.4137839338556, 58.53966860014336, 88.91990875908951, 415.4701771955783, 139.38944798099251, 220.8026584000191, 76.79500509159877, 338.1272571658798, 8.1981738733025, 7.593404858916183, 82.7138525558452, 450.11563406587334, 409.5722858569887, 167.87595840347342, 23.0, 255.75956263523824, 71.22558657320705, 270.3491344639588, 319.1286004416642, 163.22366504165691]","[93.66473388378175, 0.0, 731.3131361916867, 438.0, 41.01675028722681, 263.0966442090251, 27.0, 159.652121170787, 37.8992498523125, 302.7731272100893, 0.0, 0.0, 90.63134593610839, 228.99207574883798, 93.72101246447943, 0.0, 77.30364314442758, 15.866954968961972, 590.0209013786086, 248.60502508248294, 154.30258532377536, 0.0, 178.4076814258264, 43.79213418849345, 72.20786581150657, 113.28369126120725, 12.0, 220.93789903397467, 1.3697203181630817, 0.0, 307.2454622110282, 733.7823960040328, 81.50390629632233, 341.0, 12.9037961932679, 337.0804868697774, 0.0, 111.95636287773837, 453.8644201396464, 180.57923151266493, 180.00244012771273, 102.05863689184011, 170.5923185741736, 0.062100966025326464, 0.0, 203.38492977368824, 459.99937693921777, 360.55544873937754, 218.5562398206809, 0.0, 297.1913013460567, 44.0, 308.49916111752736, 302.42006503987585, 277.83725098599535]"
X: 2016-11-08 00:00:00~2017-01-06 23:59:59 -> Y: 2017-01-07 00:00:00~2017-01-13 23:59:59,"[266.5232617658738, 182.8296362721206, 756.0387023946497, 333.0, 15.660165097417275, 325.32431158002663, 91.0, 91.24751166064684, 59.271818153898344, 265.11188737431667, 1.4897861254175873, 0.0, 101.1056692504933, 227.68888520106015, 84.65549072312757, 31.1561887404059, 301.75212596993515, 84.00791028316424, 546.5944726630922, 283.86514078543394, 136.48933131689608, 0.5324371874609035, 239.72563058455532, 79.07204017434833, 69.47525295062252, 118.19556286630385, 140.06885846208672, 102.8018261266975, 22.31035107168089, 45.0, 319.6733240332834, 551.6648026240098, 59.63654344994786, 206.99161123887794, 46.87403547450593, 310.649845856582, 36.278929130996644, 111.25373605822777, 403.5595514399676, 125.26509866878202, 288.0662991206753, 73.50873022537007, 292.5941912012061, 7.198173873302499, 7.593404858916183, 79.77177636702291, 481.50699812039136, 433.8964659258145, 236.7708692151841, 10.0, 188.9951499739099, 63.08801306701767, 226.37110726188948, 316.63828436502143, 154.73370900463652]","[93.66473388378175, 0.0, 757.7594675433674, 426.0, 40.01003522912949, 289.23235951565624, 27.0, 139.43423915621185, 36.311615112995696, 313.4354837698683, 0.0, 0.0, 89.63134593610839, 226.99207574883798, 93.72101246447943, 0.0, 78.30364314442758, 10.876062364009737, 583.0212315606728, 259.6592083303941, 154.30258532377536, 0.0, 178.4076814258264, 43.79213418849345, 69.20786581150657, 103.6200986098286, 12.0, 219.93789903397467, 3.3753083991682584, 0.0, 319.2927511866414, 720.7823960040328, 70.42398592768393, 339.0, 12.132812221625052, 365.6921123530221, 0.0, 133.08130517374218, 446.8638423291299, 179.55725871473425, 172.7643167043078, 102.05863689184011, 166.5923185741736, 0.062100966025326464, 0.0, 201.38492977368824, 485.2178354425612, 367.1871122093712, 224.33778131733754, 0.0, 296.1913013460567, 44.0, 304.5211339154581, 302.42006503987585, 272.69023151024453]"
