,bower,kde200
X: 2016-09-17 00:00:00~2016-11-15 23:59:59 -> Y: 2016-11-16 00:00:00~2016-11-22 23:59:59,"[1.0, 2.0, 0.0, 0.0, 0.0, 9.023617100516232, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.8796291659036397, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.212505779527524, 0.0, 2.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.0, 0.12037083409636025, 2.915467540958259, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 0.7874942204724759, 2.0, 0.0, 0.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 10.023617100516232, 0.0, 0.08922442112637627, 0.0, 0.0, 1.0, 0.0, 0.0, 1.8796291659036397, 2.0, 1.0, 2.3099505231740567, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.9515726297274933, 2.1093427287980164, 0.0, 2.6900494768259433, 0.12037083409636025, 2.915467540958259, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 3.910775578873624, 1.0, 1.0, 0.0, 0.0, 2.0, 0.1598250093198271, 0.8401749906801731, 3.0, 4.0, 0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
X: 2016-09-18 00:00:00~2016-11-16 23:59:59 -> Y: 2016-11-17 00:00:00~2016-11-23 23:59:59,"[1.0, 2.0, 0.0, 0.0, 0.0, 10.023617100516232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 0.0, 2.4307259920343345, 0.212505779527524, 0.0, 4.0, 2.9515726297274933, 3.1093427287980164, 0.0, 2.0, 0.0, 2.915467540958259, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.5692740079656655, 1.0, 1.0, 0.0, 0.7874942204724759, 2.0, 0.1598250093198271, 0.8401749906801731, 3.0, 4.0, 0.0, 0.0, 1.0, 0.0, 4.0, 1.0, 2.0, 1.0, 0.0, 1.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 11.02361710051623, 0.0, 0.08922442112637627, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.3099505231740567, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 2.9515726297274933, 3.1093427287980164, 0.0, 2.6900494768259433, 0.0, 2.915467540958259, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 3.910775578873624, 1.0, 1.0, 0.0, 0.0, 2.0, 0.1598250093198271, 0.8401749906801731, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
X: 2016-09-19 00:00:00~2016-11-17 23:59:59 -> Y: 2016-11-18 00:00:00~2016-11-24 23:59:59,"[1.0, 2.0, 0.0, 0.0, 0.0, 9.023617100516232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.4307259920343345, 0.212505779527524, 0.0, 4.0, 1.9515726297274933, 3.0, 0.0, 1.0, 0.0, 1.0248102697562753, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 4.5692740079656655, 1.0, 1.0, 0.0, 0.7874942204724759, 2.0, 0.1598250093198271, 1.8401749906801732, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 2.0, 1.0, 0.0, 1.0]","[0.0, 2.0, 0.0, 0.0, 0.0, 10.02361710051623, 0.0, 0.08922442112637627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.3099505231740567, 0.0, 0.0, 2.0, 0.212505779527524, 0.0, 4.0, 1.9515726297274933, 3.0, 0.0, 1.6900494768259433, 0.0, 1.0248102697562753, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 4.910775578873624, 1.0, 1.0, 0.0, 0.7874942204724759, 2.0, 0.1598250093198271, 0.8401749906801731, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
X: 2016-09-20 00:00:00~2016-11-18 23:59:59 -> Y: 2016-11-19 00:00:00~2016-11-25 23:59:59,"[1.0, 1.0, 0.0, 1.0, 0.0, 9.012807728980295, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.4307259920343347, 1.212505779527524, 0.0, 4.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.0, 0.0, 1.773555637572517, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.5692740079656655, 1.0, 0.0, 0.0, 0.7874942204724759, 1.0, 0.0, 1.0, 3.0, 4.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, 1.0, 0.0, 9.012807728980295, 0.0, 0.08922442112637627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3099505231740567, 0.0, 0.0, 1.0, 1.212505779527524, 0.0, 4.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.6900494768259433, 0.0, 1.773555637572517, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.910775578873624, 1.0, 0.0, 0.0, 0.7874942204724759, 1.0, 0.0, 0.0, 3.0, 4.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0]"
X: 2016-09-21 00:00:00~2016-11-19 23:59:59 -> Y: 2016-11-20 00:00:00~2016-11-26 23:59:59,"[1.0, 1.0, 0.0, 1.0, 0.0, 6.768984381614743, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.4307259920343345, 1.212505779527524, 0.0, 5.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.0, 0.0, 1.0173789849380697, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.5692740079656655, 1.0, 0.0, 0.0, 0.7874942204724759, 0.0, 0.0, 0.0, 3.0, 3.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 8.03761799873657, 0.0, 1.0892244211263762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.9973280083996354, 0.0, 2.0, 1.212505779527524, 0.0, 5.0, 0.3440155758268547, 2.869621057620333, 0.0, 0.0, 0.0, 1.7487453678162417, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.910775578873624, 1.0, 0.0, 0.0, 0.7874942204724759, 0.002671991600364601, 0.0, 0.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
X: 2016-09-22 00:00:00~2016-11-20 23:59:59 -> Y: 2016-11-21 00:00:00~2016-11-27 23:59:59,"[2.0, 1.0, 0.0, 1.0, 1.0, 2.9826210150619303, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.130457954911166, 1.212505779527524, 0.0, 5.0, 0.13037894237966702, 2.869621057620333, 0.0, 0.0, 0.0, 1.0173789849380697, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.869542045088834, 2.0, 0.0, 0.0, 1.787494220472476, 0.0, 0.0, 0.8622025402293648, 3.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.09846851517872207, 0.0, 1.0]","[2.0, 1.0, 1.0, 1.0, 1.0, 4.251254632183758, 0.0, 1.0892244211263762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.9973280083996354, 0.0, 2.0, 1.212505779527524, 0.0, 5.0, 0.13037894237966702, 2.869621057620333, 0.0, 0.0, 0.0, 1.7487453678162417, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 3.910775578873624, 2.0, 0.0, 0.0, 1.787494220472476, 0.002671991600364601, 0.0, 0.8622025402293648, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0984685151787221, 0.0, 0.0]"
X: 2016-09-23 00:00:00~2016-11-21 23:59:59 -> Y: 2016-11-22 00:00:00~2016-11-28 23:59:59,"[3.0, 0.0, 0.0, 1.0, 1.0, 3.606658256732455, 1.0, 2.0, 1.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5102138745824127, 0.05254236334003508, 3.4307259920343345, 2.0, 0.0, 4.0, 1.5063417007091422, 3.869621057620333, 0.0, 1.0, 0.0, 1.0173789849380697, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.5692740079656653, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8622025402293648, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.09846851517872207, 0.947457636659965, 1.0]","[3.0, 0.0, 1.0, 1.0, 1.0, 4.875291873854283, 0.0, 1.0, 1.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.507541882982048, 0.05254236334003508, 2.0, 2.0, 0.0, 4.0, 1.5063417007091422, 3.869621057620333, 0.0, 1.0, 0.0, 1.7487453678162417, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0984685151787221, 0.947457636659965, 0.0]"
X: 2016-09-24 00:00:00~2016-11-22 23:59:59 -> Y: 2016-11-23 00:00:00~2016-11-29 23:59:59,"[3.0, 0.0, 1.0, 1.0, 1.0, 1.6066582567324552, 0.0, 2.0, 1.0, 1.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.507541882982048, 0.05254236334003508, 3.4307259920343345, 2.0, 0.0, 4.0, 1.5063417007091422, 2.869621057620333, 0.0, 1.0, 1.0, 2.0173789849380697, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.5692740079656653, 3.0, 0.0, 0.0, 0.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 0.09846851517872207, 0.947457636659965, 1.0]","[3.0, 0.0, 1.0, 1.0, 1.0, 3.8752918738542834, 0.0, 1.0, 1.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.507541882982048, 0.05254236334003508, 2.0, 2.0, 0.0, 4.0, 1.5063417007091422, 2.869621057620333, 0.0, 1.0, 1.0, 3.7487453678162415, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]"
X: 2016-09-25 00:00:00~2016-11-23 23:59:59 -> Y: 2016-11-24 00:00:00~2016-11-30 23:59:59,"[4.0, 0.0, 1.0, 1.0, 1.0, 1.6066582567324552, 0.0, 1.0, 1.0, 1.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.507541882982048, 0.9970029244525703, 0.0, 2.0, 0.0, 0.0, 2.506341700709142, 1.8696210576203331, 0.0, 1.0, 1.0, 2.0173789849380697, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 2.000762493852189, 0.0]","[4.0, 0.0, 1.0, 1.0, 1.0, 2.8752918738542834, 0.0, 1.0, 1.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.507541882982048, 0.05254236334003508, 0.0, 2.0, 0.0, 2.0, 2.506341700709142, 1.8696210576203331, 0.0, 1.0, 1.0, 3.7487453678162415, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]"
X: 2016-09-26 00:00:00~2016-11-24 23:59:59 -> Y: 2016-11-25 00:00:00~2016-12-01 23:59:59,"[4.0, 0.0, 2.0, 1.0, 1.0, 2.606658256732455, 0.0, 1.0, 3.0, 1.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.185504393348517, 1.9970029244525702, 0.0, 2.0, 0.0, 1.336830556304268, 2.506341700709142, 1.8696210576203331, 0.0, 1.3220374896335314, 2.0, 3.0173789849380697, 2.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 1.0, 0.663169443695732, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 2.000762493852189, 0.0]","[4.0, 0.0, 2.0, 1.0, 1.0, 2.8752918738542834, 0.0, 1.0, 3.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.185504393348517, 1.052542363340035, 1.0, 2.0, 0.0, 3.336830556304268, 2.506341700709142, 1.8696210576203331, 0.0, 1.3220374896335314, 2.0, 3.7487453678162415, 2.0, 0.0, 3.0, 2.0, 1.0, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 1.0, 0.663169443695732, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]"
X: 2016-09-27 00:00:00~2016-11-25 23:59:59 -> Y: 2016-11-26 00:00:00~2016-12-02 23:59:59,"[4.0, 0.07138910778417296, 1.8442677288823464, 0.0, 1.0, 1.6240372416705249, 0.0, 1.0, 3.0, 1.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.9286108922158272, 1.0, 1.0, 4.185504393348517, 1.052542363340035, 0.0, 0.0, 0.0, 1.336830556304268, 2.375962758329475, 1.0, 0.0, 2.3220374896335314, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 3.1557322711176536, 1.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 1.0, 1.663169443695732, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]","[4.0, 0.07138910778417296, 1.8442677288823464, 0.0, 1.0, 2.624037241670525, 0.0, 1.0, 3.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.9286108922158272, 0.0, 1.0, 3.185504393348517, 1.052542363340035, 1.0, 1.0, 0.0, 2.336830556304268, 2.375962758329475, 2.0, 0.0, 2.3220374896335314, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 3.1557322711176536, 1.0, 0.0, 1.0, 0.002671991600364601, 0.0, 0.8622025402293648, 0.0, 0.0, 1.0, 0.663169443695732, 0.0, 1.0, 0.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]"
X: 2016-09-28 00:00:00~2016-11-26 23:59:59 -> Y: 2016-11-27 00:00:00~2016-12-03 23:59:59,"[4.0, 0.07138910778417296, 1.8442677288823464, 0.0, 1.0, 3.624037241670525, 0.0, 0.0, 3.0, 1.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.9286108922158272, 1.0, 1.0, 3.188176384948881, 1.052542363340035, 0.0, 0.0, 0.0, 1.336830556304268, 2.375962758329475, 1.0, 0.0, 2.3220374896335314, 3.0, 3.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 3.1557322711176536, 1.0, 0.0, 1.0, 0.0, 0.0, 0.8622025402293648, 0.0, 0.0, 0.0, 1.663169443695732, 0.0, 1.0, 1.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]","[4.0, 0.07138910778417296, 1.8442677288823464, 0.0, 1.0, 3.624037241670525, 0.0, 0.0, 3.0, 0.0, 0.4897861254175872, 0.0, 0.0, 0.0, 0.9286108922158272, 0.0, 1.0, 2.188176384948881, 1.052542363340035, 0.0, 1.0, 0.0, 1.336830556304268, 2.375962758329475, 2.0, 0.0, 2.3220374896335314, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 1.0, 3.1557322711176536, 1.0, 0.0, 1.0, 0.0, 0.0, 0.8622025402293648, 0.0, 0.0, 0.0, 0.663169443695732, 0.0, 1.0, 1.0, 2.0, 0.0, 0.09846851517872207, 0.947457636659965, 0.0]"
X: 2016-09-29 00:00:00~2016-11-27 23:59:59 -> Y: 2016-11-28 00:00:00~2016-12-04 23:59:59,"[3.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 3.624037241670525, 0.0, 0.0, 3.0, 0.0, 0.4897861254175872, 0.0, 0.0, 1.0, 0.9286108922158272, 1.0, 1.0, 3.188176384948881, 1.0, 0.0, 0.0, 0.0, 1.336830556304268, 2.375962758329475, 1.0, 0.0, 2.3220374896335314, 3.0, 3.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 2.1557322711176536, 1.0, 0.0, 2.0, 0.9778568370331744, 0.0, 0.0, 0.0, 1.0, 0.022143162966825752, 1.663169443695732, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 0.07138910778417296, 1.8442677288823464, 0.0, 0.0, 3.624037241670525, 0.0, 0.0, 3.0, 0.0, 0.4897861254175872, 0.0, 0.0, 1.0, 0.9286108922158272, 1.0, 1.0, 2.188176384948881, 1.0, 0.0, 1.0, 0.0, 1.336830556304268, 2.375962758329475, 2.0, 0.0, 2.3220374896335314, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 2.0, 0.0, 1.0, 2.1557322711176536, 1.0, 0.0, 0.0, 0.9778568370331744, 0.0, 0.0, 0.0, 1.0, 0.022143162966825752, 0.663169443695732, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0]"
X: 2016-09-30 00:00:00~2016-11-28 23:59:59 -> Y: 2016-11-29 00:00:00~2016-12-05 23:59:59,"[1.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9286108922158272, 2.0, 1.0, 1.6779625103664686, 1.0, 0.0, 0.0, 0.0, 1.336830556304268, 1.0, 0.0, 0.0, 1.3220374896335314, 4.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.1557322711176536, 1.0, 0.0, 2.0, 0.9778568370331744, 0.0, 0.0, 0.0, 1.0, 0.022143162966825752, 1.663169443695732, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.0, 0.07138910778417296, 1.8442677288823464, 0.0, 0.0, 4.624037241670525, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9286108922158272, 1.0, 1.0, 1.6779625103664686, 1.0, 0.0, 0.0, 0.0, 1.336830556304268, 1.3759627583294751, 1.0, 0.0, 1.3220374896335314, 3.0, 2.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.1557322711176536, 1.0, 0.0, 0.0, 0.9778568370331744, 0.0, 0.0, 1.0, 1.0, 0.022143162966825752, 0.663169443695732, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0]"
X: 2016-10-01 00:00:00~2016-11-29 23:59:59 -> Y: 2016-11-30 00:00:00~2016-12-06 23:59:59,"[2.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 4.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9286108922158272, 0.0, 1.0, 2.6779625103664686, 1.0, 0.0, 0.0, 1.0, 3.336830556304268, 1.0, 2.0, 0.0, 1.3220374896335314, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.1557322711176536, 1.0, 0.0, 1.0, 0.9778568370331744, 0.0, 0.0, 0.0, 1.0, 0.022143162966825752, 1.663169443695732, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[2.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 4.624037241670525, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9286108922158272, 0.0, 1.0, 3.6779625103664686, 1.0, 0.0, 0.0, 1.0, 3.336830556304268, 1.3759627583294751, 3.0, 0.0, 1.3220374896335314, 1.0, 1.0, 2.0, 0.0, 3.0, 1.0, 1.0, 0.0, 1.0, 1.1557322711176536, 1.0, 0.0, 0.0, 0.9778568370331744, 0.0, 0.0, 1.0, 1.0, 0.022143162966825752, 0.663169443695732, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0]"
X: 2016-10-02 00:00:00~2016-11-30 23:59:59 -> Y: 2016-12-01 00:00:00~2016-12-07 23:59:59,"[1.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.9286108922158272, 1.0, 0.0, 2.6779625103664686, 2.0, 0.0, 0.0, 1.0, 3.336830556304268, 0.0, 4.0, 0.0, 1.3220374896335314, 2.0, 1.0, 2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.1557322711176536, 2.0, 0.0, 1.0, 1.9778568370331744, 0.0, 0.0, 0.0, 1.0, 0.022143162966825752, 1.663169443695732, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[1.0, 0.07138910778417296, 1.8442677288823464, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.9286108922158272, 0.0, 0.0, 3.6779625103664686, 1.0, 0.0, 0.0, 1.0, 3.336830556304268, 0.0, 4.0, 0.0, 1.3220374896335314, 1.0, 1.0, 2.0, 0.0, 2.0, 1.0, 1.0, 0.0, 3.0, 1.1557322711176536, 2.0, 0.0, 0.0, 1.9778568370331744, 0.0, 0.0, 1.0, 1.0, 0.022143162966825752, 0.663169443695732, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0]"
X: 2016-10-03 00:00:00~2016-12-01 23:59:59 -> Y: 2016-12-02 00:00:00~2016-12-08 23:59:59,"[1.0, 0.07138910778417296, 0.8442677288823462, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.5803488566580928, 2.9286108922158274, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.1557322711176536, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.4196511433419072, 1.0]","[1.0, 0.07138910778417296, 0.8442677288823462, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.5803488566580928, 2.9286108922158274, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.1557322711176536, 1.0, 0.0, 0.0, 1.9778568370331744, 0.0, 1.0, 2.0, 2.0, 1.0221431629668258, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.4196511433419072, 1.0]"
X: 2016-10-04 00:00:00~2016-12-02 23:59:59 -> Y: 2016-12-03 00:00:00~2016-12-09 23:59:59,"[1.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.5803488566580928, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.4196511433419072, 1.0]","[1.0, 0.0, 1.0, 2.0, 0.0, 4.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.5803488566580928, 2.0, 0.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 1.9778568370331744, 0.0, 1.0, 2.0, 2.0, 0.022143162966825752, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.4196511433419072, 1.0]"
X: 2016-10-05 00:00:00~2016-12-03 23:59:59 -> Y: 2016-12-04 00:00:00~2016-12-10 23:59:59,"[2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.5803488566580928, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.4196511433419072, 1.0]","[2.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 3.5803488566580928, 2.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 3.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 1.9778568370331744, 0.0, 1.0, 2.0, 2.0, 0.022143162966825752, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.4196511433419072, 1.0]"
