period,bower,kde200
X: 2016-11-26 00:00:00~2017-01-24 23:59:59 -> Y: 2017-01-25 00:00:00~2017-01-31 23:59:59,"[965.5052524813947, 56.24468598776206, 1184.9762583300067, 1067.0, 295.5486270294957, 816.101631340856, 597.2919604806019, 380.2286762550551, 383.0050202348246, 502.07645866024575, 328.6941073390998, 8.930257033114144, 887.1533747591526, 589.1215839778789, 372.0409436027516, 313.00258708646373, 747.1688624051772, 659.1508342300633, 679.6793569985409, 313.08097294384027, 666.0127120947727, 116.53794726745014, 556.4601969515712, 473.765742794116, 861.0775502303321, 275.52938358893556, 233.7518096043291, 522.6512641327743, 341.99051570895335, 515.1717827602077, 310.6135216948, 1199.8392160251808, 282.9380951589979, 725.1262922480428, 148.11579749001868, 497.835623529496, 352.94007333759316, 361.23233975069934, 527.5744499266002, 485.5194021573833, 419.0501624557418, 224.4803595883726, 717.8711687530905, 380.38197233229334, 142.23610788417193, 761.4902000670324, 1171.22428785701, 466.54663483538013, 400.80153034185366, 535.1342833271042, 630.3531136919017, 275.4139583662707, 546.0357519793943, 700.7476792377443, 616.083138721147]","[996.0110828478611, 46.45532582046369, 1255.6338850402708, 1141.0, 474.6047382323311, 959.322255266227, 734.3621337737777, 265.1592429299481, 270.44985346754714, 523.7760195252829, 354.6626219553781, 3.881788232581151, 1083.207071645513, 670.4890120970842, 226.59605502753644, 397.10830002874167, 984.2079517588717, 755.8440695754534, 721.854548703447, 552.1152318174666, 714.6594647092281, 249.4796653410388, 789.3212666449504, 411.29303778606896, 854.738959023747, 340.64445913517494, 109.25426102387094, 558.6206221358588, 470.6485259073595, 352.32289483517593, 327.1238359818102, 1348.206015017507, 521.6983935831875, 856.9099497241973, 166.8930328401934, 781.5550680926818, 262.1197095833535, 228.72509425776272, 539.1240373157046, 481.8242392287105, 488.6512117524301, 235.4822028937262, 803.5520242768004, 334.5044394881044, 233.0520535518391, 853.2836573229083, 1271.2797607069806, 484.6351512894164, 436.6874567064317, 578.7518352227002, 667.2930163352487, 292.25851398138707, 583.3941004539063, 856.376479760698, 697.1769176395295]"
X: 2016-11-27 00:00:00~2017-01-25 23:59:59 -> Y: 2017-01-26 00:00:00~2017-02-01 23:59:59,"[863.4885551012477, 122.24468598776205, 1162.3051307823937, 1031.0, 273.10702690830874, 1158.7299442478018, 553.2919604806019, 375.8250870510527, 336.22655481444554, 483.5400260892217, 310.82351619170515, 6.935012477880598, 886.6428883684213, 548.7729738622716, 367.0409436027516, 290.24695773080344, 771.4117412343307, 625.0214253774578, 661.4256285168981, 391.08351516660207, 612.5516514580698, 69.53794726745014, 625.1244840221433, 551.2818125211783, 846.1990450629559, 281.9709837101225, 333.69308204775734, 500.1394537779056, 320.4065078674633, 442.0021566074431, 320.2620944752707, 1168.398861162368, 410.09206295041724, 703.812164363991, 126.19617492760311, 676.4302738868138, 400.36655877855645, 427.0672203824988, 527.5744499266002, 475.243807520882, 497.0324736650827, 264.9538835523462, 709.4734569751561, 352.89378268716234, 120.23610788417196, 736.5078888576917, 1156.8776408776048, 534.9487802073561, 376.63045307873637, 592.134028351217, 612.2497284588145, 254.6220046219644, 566.1218087997804, 686.43676418299, 589.9337892286692]","[989.0297815021114, 49.45532582046369, 1245.292710972732, 1142.0, 472.6047382323311, 1117.8074523386924, 733.3621337737777, 263.2321952704704, 240.44985346754714, 514.2474994389662, 344.03840717144493, 2.93629936524882, 1078.3814349755576, 656.4143461737589, 222.59605502753644, 397.10830002874167, 984.3801928251919, 750.4682843593864, 727.7347364349633, 538.1026815124816, 698.7315482161559, 243.58563762817553, 837.9349714120344, 508.50232315218057, 827.0323531723069, 339.64445913517494, 132.1673572208268, 556.6206221358588, 465.7554132242855, 347.32289483517593, 327.6628935237593, 1301.7271562585681, 534.8754865724922, 828.7466638995968, 162.54081756867535, 838.5550680926818, 310.9490676531849, 228.72509425776272, 539.1240373157046, 484.75161757629286, 540.6512117524301, 250.25403359862025, 836.3269248140687, 331.5044394881044, 233.0520535518391, 848.6358725944262, 1273.5525749205271, 570.2246659582227, 437.41464249288515, 596.8964223930502, 664.2930163352487, 291.25851398138707, 590.8603657760726, 806.9418001534016, 695.7490458593281]"
X: 2016-11-28 00:00:00~2017-01-26 23:59:59 -> Y: 2017-01-27 00:00:00~2017-02-02 23:59:59,"[862.5101222276522, 111.24468598776207, 1160.061258899327, 1014.0, 270.53766245241025, 1312.7833492920383, 574.2919604806019, 379.54867403136166, 292.4677721645765, 460.4667312900685, 317.6941073390998, 7.935012477880598, 888.3919417877796, 555.0311256554755, 371.0409436027516, 270.8163221867019, 785.0108748457387, 618.1508342300632, 655.4256285168981, 382.6291293147712, 600.530160263105, 64.61482023631716, 628.694850072678, 529.9568092991192, 805.1340642658449, 274.9709837101225, 364.0965043536939, 508.70307844887833, 387.61573821350197, 340.4300464055216, 320.86199750022513, 1164.157166566731, 411.09206295041724, 686.1025149458048, 140.11579749001868, 635.7640374159611, 388.00364977758903, 425.22158240119154, 527.5744499266002, 438.93610488179166, 529.8797178113869, 265.6957317591422, 716.2261349059697, 345.33015801618956, 256.08174586547915, 716.905843775742, 1125.683777540526, 540.3458155497309, 378.63045307873637, 659.2705144960817, 617.7881425977326, 256.62200462196444, 561.1775674456425, 649.7489085845966, 581.5886592914542]","[952.0137627305606, 53.45532582046369, 1222.4668832361267, 1138.0, 437.45769266593675, 1163.7051850165803, 737.3621337737777, 264.2321952704704, 231.44985346754714, 514.351599658481, 351.6626219553781, 0.0, 1079.3814349755576, 657.4143461737589, 226.59605502753644, 397.10830002874167, 982.0720574673733, 755.8440695754534, 711.854548703447, 526.9320395823131, 684.5445278709138, 248.4796653410388, 819.3285070838518, 499.88787218796966, 801.4816109241831, 331.79150470156924, 144.4635661889368, 558.6206221358588, 461.9910114392986, 350.32289483517593, 327.6628935237593, 1310.713316277221, 539.2191188090122, 807.7653625538471, 166.62478309843002, 851.555068092682, 258.1197095833535, 230.72509425776272, 539.1240373157046, 485.75161757629286, 567.639958392956, 250.25403359862025, 839.8958478544146, 334.5044394881044, 265.0520535518391, 856.5631604241457, 1241.7744566709061, 573.2246659582227, 437.41464249288515, 568.8964223930502, 671.2930163352487, 291.25851398138707, 592.8603657760726, 807.9418001534016, 697.1769176395295]"
X: 2016-11-29 00:00:00~2017-01-27 23:59:59 -> Y: 2017-01-28 00:00:00~2017-02-03 23:59:59,"[765.6972243001009, 109.16019294968771, 1141.5952181928542, 1012.0, 238.1475791270667, 1498.4092853799734, 553.3698529295227, 379.54867403136166, 376.82002174144225, 453.53720356108334, 317.9363015386223, 5.1300600595966355, 891.5248969386934, 547.7729738622716, 348.12543664082597, 270.8163221867019, 786.650001972904, 561.3692400930107, 645.4232014305741, 355.7905608053719, 595.6105509170761, 65.51762615908346, 672.4368012342223, 568.5211513096541, 753.5206233867708, 274.36106703546585, 365.92468832273283, 505.6471267254508, 377.60066819057806, 341.1809939241881, 320.86199750022513, 1177.480009388821, 413.53424181147085, 778.9154128733561, 132.19617492760312, 636.7640374159611, 368.0912707683218, 398.14680286821056, 527.5744499266002, 440.93610488179166, 522.4191177489167, 264.7113966288943, 723.6593931701583, 319.81064369635885, 312.1565253984602, 708.6022446796252, 1088.904390840861, 542.608153042135, 379.17916008535605, 623.1926220471609, 616.7881425977328, 256.62200462196444, 563.0592189008582, 648.867257129381, 577.5182799794854]","[945.0964292476776, 60.45532582046369, 1231.7282415513896, 1146.0, 439.45769266593675, 1259.566476440602, 742.3621337737777, 266.2321952704704, 292.1844615845235, 518.351599658481, 365.9412951691946, 0.0, 1071.2086330335055, 656.5540509905156, 229.24592358604, 375.61199839983664, 963.7190843787105, 754.8850013970502, 707.9231391636351, 533.9320395823131, 676.9481960871084, 253.4796653410388, 815.894281952901, 524.5354743935637, 787.8239006933287, 334.4475091444083, 144.57885402442318, 517.9461865083827, 463.26912984794757, 364.98118542718396, 327.6628935237593, 1326.7254708075068, 539.11972463111, 797.1724243766687, 178.4931518763185, 845.5550680926818, 268.1197095833535, 231.96286835841968, 539.1240373157046, 489.75161757629286, 564.2050655220562, 255.15509912551022, 841.915462158679, 337.2129149116949, 316.158275008343, 864.6826371159716, 1239.7739553735091, 573.9504589044715, 427.8149775334668, 563.8596695965161, 663.1950183504423, 259.7262271789375, 595.8150341216385, 810.771530814864, 690.9487306857437]"
X: 2016-11-30 00:00:00~2017-01-28 23:59:59 -> Y: 2017-01-29 00:00:00~2017-02-04 23:59:59,"[715.2287018605749, 237.16019294968768, 1115.8950476520847, 1002.0, 226.1475791270667, 1477.0352283988395, 556.3698529295227, 320.54867403136166, 384.83925023772525, 455.71789960220724, 312.71978204779634, 5.1300600595966355, 863.7790307002676, 591.6224710254587, 351.12543664082597, 242.58500162769286, 770.1470147163327, 566.9042853172032, 634.425628516898, 392.92104059945626, 597.1843304307441, 65.51762615908346, 765.377858140523, 580.3099245252787, 712.0195086199216, 272.36106703546585, 378.92515115443257, 516.5974963572996, 413.8382027611916, 360.8374497359115, 320.86199750022513, 1136.4775823024968, 383.2794434162906, 724.8160718079843, 131.4023898764807, 683.4411177472166, 271.2280240562055, 386.01304872090356, 527.5744499266002, 496.66965912512023, 520.8943770666726, 263.1611469052912, 710.6711403145719, 496.83051362840945, 347.1565253984602, 696.6022446796252, 1079.2441642358074, 532.7450463247836, 368.34452465608325, 633.1926220471609, 616.9722750643452, 315.36590189075963, 537.0586859184422, 637.2296677153344, 573.7969874934159]","[948.0924955022491, 61.45532582046369, 1238.7282415513896, 1148.0, 384.4576926659368, 1277.042026580957, 743.3621337737777, 283.23219527047036, 300.1844615845235, 518.351599658481, 371.9412951691946, 0.0, 1073.2086330335055, 667.4531261669099, 231.98316017871113, 369.26420956583513, 940.7190843787105, 733.405751274285, 708.9231391636351, 536.9320395823131, 633.8977042848717, 256.4796653410388, 848.1742265387445, 534.5188030392319, 823.3916760208059, 335.4475091444083, 151.57885402442318, 486.9461865083828, 517.2424757344467, 317.98118542718396, 327.6628935237593, 1337.7194143540762, 533.3820621235142, 778.1724243766687, 186.97240199908393, 917.5550680926821, 276.1197095833534, 234.2485567968671, 539.1240373157046, 501.3161705303597, 564.2050655220562, 255.72594571837035, 830.0847205671753, 373.2129149116949, 363.87258656989565, 867.6886935694022, 1225.2053168657321, 568.6881214120674, 434.6870490478306, 566.8596695965161, 664.2930163352487, 284.06105612782653, 598.3611967669543, 811.771530814864, 691.8507327009373]"
X: 2016-12-01 00:00:00~2017-01-29 23:59:59 -> Y: 2017-01-30 00:00:00~2017-02-05 23:59:59,"[837.0554855828451, 240.16019294968768, 1081.5979477652095, 969.0, 217.26610853957092, 1512.4847103781537, 576.3698529295227, 302.2286762550552, 303.8392502377252, 451.53135368036817, 299.9363015386223, 4.672383481035472, 876.8315016546812, 599.3637457600438, 351.12543664082597, 312.26186868491243, 717.1412802585182, 514.0283998878484, 663.4302143343109, 357.30821104752795, 520.0308661777373, 64.61482023631716, 758.6697293920344, 573.3549320718303, 746.6718243308691, 272.19270242105483, 379.872680200019, 510.31332369017264, 414.69949948425824, 263.9235118195125, 320.86199750022513, 1169.380388225263, 371.56938282307794, 904.1810418666015, 130.19617492760312, 662.4411177472167, 268.60250692032304, 312.1814133353145, 527.5744499266002, 492.28653441450285, 500.7599579540793, 277.6285584413683, 691.6150820175978, 484.83051362840945, 456.1565253984602, 695.6022446796252, 1052.9009789534284, 516.3983473299338, 358.95988909750974, 715.555601691913, 590.4241910357986, 303.23353862734945, 537.0719422818989, 637.5919500195042, 566.4347051892461]","[934.1111941564994, 57.656915949549074, 1239.7282415513896, 1148.0, 384.4576926659368, 1332.0420265809573, 744.6518479401127, 283.23219527047036, 300.1844615845235, 520.351599658481, 374.95361899979156, 0.0, 1072.2086330335055, 670.7112779601139, 228.77977997710028, 404.26420956583513, 940.7190843787105, 734.5488218301966, 716.7646254692888, 536.9320395823131, 634.8977042848717, 257.4796653410388, 848.1760166112701, 462.37859202222836, 775.2293931643625, 335.4475091444083, 153.57885402442318, 489.9461865083828, 485.78826596236786, 299.7378890727101, 327.6628935237593, 1377.3957610752184, 533.3901197072645, 817.315827333339, 154.29111700202893, 918.5550680926821, 278.1197095833534, 213.12114336676277, 539.1240373157046, 478.3161705303597, 564.2050655220562, 283.444766229187, 799.531448657864, 375.2129149116949, 395.0, 870.6886935694022, 1209.7585887750436, 566.6881214120674, 420.36065371802977, 620.7342491490613, 638.2930163352487, 285.06105612782653, 599.384223579772, 792.7715308148639, 691.8507327009373]"
X: 2016-12-02 00:00:00~2017-01-30 23:59:59 -> Y: 2017-01-31 00:00:00~2017-02-06 23:59:59,"[740.5044812332861, 218.4313518650875, 1026.688492226617, 954.0, 210.75451345754524, 1468.3711245929107, 571.3698529295227, 306.2286762550552, 290.9351335791657, 451.26942315282173, 158.53266738412424, 4.672383481035472, 843.8681110812887, 534.9111733600566, 338.2038161333332, 303.9671429237504, 696.1180355434676, 454.343317300818, 647.292175411159, 548.2147784244313, 500.19398822202584, 62.61482023631716, 870.5618872434042, 513.9205467481825, 768.7677429599202, 268.02977701623837, 358.1843186638137, 454.30185581077166, 368.8060763001159, 215.2542751029919, 328.24732990709884, 1236.4956651179903, 320.778512782682, 857.5609421917002, 105.14557513331572, 714.5550680926818, 208.29933419445229, 279.37862656351933, 525.5744499266002, 456.36422086238144, 495.5303197285048, 274.6285584413683, 673.8877201389982, 441.83051362840945, 430.255991722379, 736.2831923747459, 1072.974828198, 577.6002297518354, 390.7510917020283, 697.555601691913, 653.1181461761006, 326.0100424263082, 509.6889007044605, 619.8794433254536, 629.2428191107205]","[925.8484307491706, 54.656915949549074, 1226.0206105122845, 1141.0, 349.4576926659368, 1353.5512854755002, 743.6518479401127, 295.23219527047036, 284.1844615845236, 512.8950139687279, 367.9412951691946, 0.0, 1071.2086330335055, 666.8122027837196, 225.04433345695458, 405.9017799498144, 937.7190843787105, 726.67643349628, 697.7646254692887, 580.0422794769444, 605.8977042848717, 256.4796653410388, 899.702793720326, 458.3785920222283, 811.769046920078, 316.7845727988927, 147.4635661889368, 485.9461865083828, 480.2471447483912, 295.19823531699456, 327.6791548990522, 1403.2890053760495, 525.5903372386755, 820.2931551935649, 121.35776433678426, 911.5550680926821, 269.1197095833535, 197.78407971227833, 539.1240373157046, 482.3161705303597, 515.2050655220562, 283.444766229187, 799.5959586500335, 372.2129149116949, 393.0, 878.7288019338158, 1200.1655116012926, 576.5778815174364, 426.38332585780404, 619.7342491490613, 625.1011003180458, 285.6127057243346, 597.2659843110837, 791.7715308148639, 691.8507327009373]"
X: 2016-12-03 00:00:00~2017-01-31 23:59:59 -> Y: 2017-02-01 00:00:00~2017-02-07 23:59:59,"[734.6964933140531, 236.4313518650875, 1018.553618245164, 935.0, 173.85216037374943, 1385.6803210110243, 573.3698529295227, 298.2286762550552, 290.52857327921527, 438.1074589947805, 155.36220231186303, 4.672383481035472, 833.6620173309526, 517.6241195537536, 271.2038161333332, 311.9671429237504, 622.0978790861508, 443.43039373804845, 641.6342733368552, 526.402305998701, 491.1117706436298, 53.492795656913756, 863.8650651193309, 499.7517959672404, 789.3321302536125, 266.9251071013445, 321.183855832114, 419.509796492356, 297.7374120947648, 237.63281875798145, 327.8353458283719, 1184.1787948328638, 322.012843463868, 894.6564976785502, 45.40906492786055, 775.555068092682, 167.4743064797332, 326.3495423311061, 508.47680301039605, 462.0051442868837, 535.1857753565621, 278.2769323134218, 656.6596793985839, 472.83051362840945, 447.255991722379, 728.9092618433278, 1050.9542605270972, 578.237729892285, 394.9903390288209, 690.4637061355774, 595.8221390985254, 321.45078442538943, 508.91694144487485, 618.0952005059847, 615.8852554891399]","[853.8484307491705, 55.656915949549074, 1194.5996253166393, 1143.0, 260.9419544378827, 1361.0420265809573, 744.6518479401127, 298.4351949631064, 287.18446158452355, 514.9676282798492, 293.4606876277362, 0.0, 1071.121989666021, 668.7112779601139, 228.04254338442905, 406.9017799498144, 909.8057277461952, 726.1570410377383, 686.7796306767344, 580.8392797843082, 593.5102358570764, 256.4796653410388, 882.0920522206468, 460.3785920222283, 816.2293931643625, 290.72018325956316, 150.4635661889368, 488.9461865083828, 449.78826596236786, 298.7378890727101, 327.6791548990522, 1384.2950618294801, 470.69931669646337, 793.0136851398754, 123.47724102861007, 932.555068092682, 274.1197095833534, 206.78407971227833, 530.7041650830881, 483.3161705303597, 527.2050655220562, 283.444766229187, 803.5959586500335, 411.2129149116949, 395.0, 878.6032687885594, 1194.1655116012926, 578.8430197284138, 437.7314444205283, 624.6656006400262, 636.0284860069246, 287.6127057243346, 599.384223579772, 792.7715308148639, 691.8507327009373]"
X: 2016-12-04 00:00:00~2017-02-01 23:59:59 -> Y: 2017-02-02 00:00:00~2017-02-08 23:59:59,"[650.696493314053, 191.4313518650875, 1036.9251931445563, 1044.0, 157.14364136961487, 1516.8128099360545, 572.3698529295227, 317.79823753554746, 260.13935979610443, 469.0652428226605, 150.69241830051286, 4.672383481035472, 809.8453620176334, 513.5026355132783, 272.574573503103, 304.9671429237504, 593.0558831987586, 451.1001777493986, 668.1922173409968, 502.2085215712771, 548.2505510331631, 42.492795656913756, 772.528422960473, 522.8463393513236, 805.9131372569457, 238.54779647661104, 218.39531210292603, 422.7312436202586, 405.9476944853914, 374.4928668656747, 317.2241562613538, 1183.7474620852809, 303.5086354320721, 875.6564976785502, 46.02948778497853, 713.5550680926818, 302.87598165942103, 260.98577411970535, 506.5626326392641, 445.505765386196, 478.18577535656215, 271.8710453648202, 683.1195464819432, 465.83051362840945, 452.255991722379, 734.2831923747459, 1033.334968318893, 500.10443778363134, 390.97982574942574, 674.4637061355774, 601.8221390985253, 320.45078442538943, 544.8818628917305, 629.4786859152665, 613.6243581660912]","[815.0332443333859, 57.656915949549074, 1205.3150762337018, 1173.0, 260.9419544378827, 1463.88234082882, 737.6518479401127, 300.4359262995882, 292.4552130190158, 529.821820850354, 296.47301145833313, 0.0, 1070.121989666021, 630.108789200823, 228.77977997710028, 406.9017799498144, 909.8057277461952, 732.1447172071413, 694.7707132370541, 598.5446987643285, 618.606869687482, 252.04558237242543, 906.5132393480801, 492.66460505934856, 872.0274973395642, 290.72018325956316, 154.4635661889368, 482.2977097377186, 490.55942516500835, 375.078745060686, 327.6791548990522, 1358.059528386614, 471.28853340760924, 729.8801274248531, 116.39569694053293, 933.555068092682, 323.07270327887534, 206.78407971227833, 530.7041650830881, 485.2195366999542, 469.6326025402934, 278.69573175914223, 776.9890967902888, 414.2129149116949, 395.0, 867.7099589499095, 1113.5626938717396, 578.8430197284138, 437.7314444205283, 609.6656006400262, 619.0874161775073, 286.4119158371457, 599.384223579772, 798.9423138077358, 691.8507327009373]"
X: 2016-12-05 00:00:00~2017-02-02 23:59:59 -> Y: 2017-02-03 00:00:00~2017-02-09 23:59:59,"[685.966064744535, 179.4313518650875, 1017.9744118119094, 1029.0, 157.14364136961487, 1534.7774176172518, 551.3698529295227, 437.56774575997724, 236.61946695080545, 485.17723681102086, 150.69241830051286, 1.080038877315717, 798.9486095393545, 529.216745241825, 266.38681466795265, 292.96714292375043, 561.3082917825596, 510.90278318060984, 678.0178544029719, 510.4279701554681, 542.1472101599539, 33.322661258098805, 797.1911323028529, 503.8463393513238, 776.4515974647402, 236.54779647661104, 153.91702455040564, 411.7680716360092, 395.94769448539137, 318.2715952114372, 317.78812009306955, 1168.4978604294004, 296.4830157698233, 865.3857080564613, 94.35429517314714, 732.555068092682, 292.5698362972434, 260.98577411970535, 506.5626326392641, 430.31843569865924, 416.550590732527, 250.9086517804565, 618.9601810577781, 455.83051362840945, 435.255991722379, 712.3907097835854, 999.651689107537, 499.1300574458801, 389.97982574942574, 631.4637061355775, 719.9540709652987, 310.7768379839758, 544.4849592719048, 626.7063157127112, 618.6541111695574]","[825.0332443333859, 58.656915949549074, 1205.3150762337018, 1170.0, 242.72837926299334, 1443.8772266861497, 738.6518479401127, 353.86125970152176, 293.4603271616862, 551.2306216184844, 296.47301145833313, 0.0, 1070.121989666021, 642.7789636316595, 231.77977997710028, 406.9017799498144, 825.8057277461953, 773.1115715166579, 697.7707132370541, 604.2122370416714, 619.6068696874819, 252.04558237242543, 969.6234332108389, 484.65703159669516, 872.0274973395642, 272.44891059508467, 155.4635661889368, 483.2977097377186, 484.9238513179877, 288.98587338140953, 327.6791548990522, 1346.171375781078, 471.28853340760924, 729.8801274248531, 130.73870839824383, 871.555068092682, 325.7158505885494, 207.78407971227833, 528.189012922456, 485.2195366999542, 475.6657482307767, 273.6957317591422, 778.9890967902888, 415.2129149116949, 396.0, 873.2551000977345, 1119.4525000089807, 578.8430197284138, 437.7314444205283, 594.6656006400264, 681.6545908489586, 288.6127057243346, 599.384223579772, 799.3194100237132, 697.6370756590502]"
X: 2016-12-06 00:00:00~2017-02-03 23:59:59 -> Y: 2017-02-04 00:00:00~2017-02-10 23:59:59,"[704.7984661428793, 167.0385253971897, 1003.2361989936365, 1000.0, 223.71341587775396, 1377.070642533445, 536.2756047651255, 481.5677457599772, 176.94981199904296, 494.17723681102086, 144.64361180171062, 1.080038877315717, 778.819652307505, 515.4100123338608, 213.06285854660496, 297.847799328352, 530.2166134295716, 478.10900999613307, 683.0231985750657, 499.49514282723334, 540.1472101599539, 32.322661258098805, 771.6103895662917, 427.20230966679924, 736.4025009142183, 224.77376136253218, 145.11932182666897, 400.06407562883396, 383.6029711539573, 304.2715952114372, 317.78812009306955, 1198.411106650197, 308.24673493564234, 805.9856745097312, 86.87826687135437, 733.5550680926821, 384.04784486698287, 251.24176584208442, 502.5626326392641, 492.31843569865924, 446.32378691600786, 237.20351277470664, 651.5409237943394, 453.83051362840945, 405.0, 696.0412136729536, 994.2631977441284, 496.82115703855624, 409.5380046019179, 594.5579542999744, 764.9205004988219, 275.31066745717584, 541.9693890694474, 623.7009715406175, 614.7521091543638]","[884.7897033434587, 59.72648473586351, 1208.3150762337018, 1171.0, 261.3036435440567, 1448.8772266861497, 729.3456723795348, 353.86125970152176, 296.4603271616862, 557.6956065795814, 259.2691669252391, 0.0, 1066.0171280371962, 595.41010100607, 234.71021119078583, 403.3265156687511, 770.955732851147, 699.6392717860086, 709.7707132370541, 604.2122370416714, 611.5102358570765, 253.04558237242543, 972.6234332108389, 488.6823494591547, 867.0021794771046, 273.44891059508467, 161.42068840306564, 477.6665723633083, 488.92385131798767, 288.98587338140953, 328.222882300824, 1305.1022656089142, 475.6718471201038, 733.1236684147804, 134.4148526619871, 886.555068092682, 375.687837866284, 208.78407971227833, 528.189012922456, 498.3852807025237, 478.7683765494642, 274.6957317591422, 791.9890967902888, 432.2129149116949, 321.0, 828.150206088791, 1120.6357382741076, 582.4877187381846, 446.54820615540154, 595.9717762006044, 727.6545908489586, 289.6127057243346, 598.384223579772, 803.3194100237132, 698.6370756590502]"
X: 2016-12-07 00:00:00~2017-02-04 23:59:59 -> Y: 2017-02-05 00:00:00~2017-02-11 23:59:59,"[748.6385085119892, 53.96895661087526, 1022.6901451649553, 972.0, 216.2653827001636, 1403.2848751723545, 524.2756047651255, 449.6237140825984, 294.58030819286955, 510.08646298383985, 166.10421689380303, 0.364396871738464, 752.816884555607, 472.19451344233147, 205.1454637918863, 258.1516439203432, 488.47156539750586, 539.6703312118002, 698.7079543404628, 505.10034305074515, 504.885782318257, 29.322661258098808, 712.595209863453, 617.5606371920223, 792.6461915005582, 222.77376136253218, 235.56085330845033, 358.62552061326284, 415.87825570810196, 291.5832590817981, 321.7697386273585, 1163.9063509492325, 422.714724765916, 832.2732720898099, 79.87826687135437, 704.4404503875693, 337.0295967797222, 226.24176584208442, 500.7068212248633, 465.5248370588465, 429.58890682794265, 228.56131023071117, 639.1264425246848, 406.93274716378653, 356.0, 728.7760937610188, 986.1189279695708, 475.9740744378692, 456.8521879594933, 579.1030945342437, 742.2754093017174, 262.684270606861, 524.3033467750628, 615.1441334150201, 632.0798366203646]","[884.7897033434587, 58.656915949549074, 1245.8438662140468, 1141.0, 262.3036435440567, 1498.9986833624187, 727.6518479401127, 351.86125970152176, 300.6752066518403, 571.4393303028215, 279.1076159195505, 0.0, 1027.802603930995, 594.41010100607, 229.57754668161687, 400.3265156687511, 738.6178628471934, 798.6636086484511, 720.6991717611105, 559.5068180616513, 632.173649163633, 236.0915929807598, 873.1622531997659, 515.0829042463197, 840.2652885235166, 273.44891059508467, 139.11029665646697, 475.6665723633083, 485.9238513179877, 285.98587338140953, 328.222882300824, 1279.0562550005795, 496.4861299486204, 760.3724863899357, 131.4148526619871, 883.555068092682, 369.3932568463042, 207.78407971227833, 528.189012922456, 497.3852807025237, 478.7683765494642, 251.69573175914215, 774.9890967902888, 430.2129149116949, 321.0, 833.150206088791, 1119.6357382741076, 584.2135116844336, 450.100480685347, 594.8645081349257, 723.5565928641522, 289.6127057243346, 598.384223579772, 803.5845600800264, 685.7199832002067]"
X: 2016-12-08 00:00:00~2017-02-05 23:59:59 -> Y: 2017-02-06 00:00:00~2017-02-12 23:59:59,"[781.3488287765964, 60.03733415010283, 1037.0993343404698, 967.0, 219.2653827001636, 1409.001124893354, 494.27560476512554, 451.4986007810407, 293.27069156828037, 549.331957068558, 164.10421689380303, 0.2329051243864622, 710.3839574297015, 457.57887603570316, 200.1454637918863, 294.1516439203432, 451.06453315258216, 534.6703312118002, 684.755327179394, 488.7518243810117, 485.2836402431198, 24.338860175751122, 679.5040780931319, 619.337851324144, 763.0881251035145, 210.30214939589473, 241.09937730072605, 459.66863931941475, 554.4284942863525, 261.2928202023244, 328.4923299951247, 1188.8281734556087, 418.9033990266375, 848.4538827357807, 79.87826687135437, 695.601171668345, 455.26763152923786, 211.71337780872184, 499.70682122486335, 525.9395159220884, 432.58890682794265, 202.27815175123484, 633.5397679003224, 412.02444269557, 276.0, 717.3369145079915, 985.2631977441284, 468.78998599456054, 450.8521879594933, 513.1437860844384, 743.5098365566439, 262.684270606861, 523.3033467750628, 617.1160925876227, 620.0798366203646]","[861.2813052784488, 8.72648473586352, 1240.8438662140468, 1145.0, 260.678005383496, 1501.283790279399, 728.6518479401127, 359.86125970152176, 301.9329149201317, 594.5376072023031, 281.1076159195505, 0.0, 1013.2219841935685, 595.41010100607, 233.5061878227769, 392.95215382931184, 699.4339727843287, 761.0388419176829, 720.6991717611105, 559.5068180616513, 630.2747456573674, 178.0915929807598, 818.8274565788479, 519.0829042463195, 738.1308291039329, 273.44891059508467, 137.74134189507666, 508.6665723633083, 571.2818917106813, 257.19620305911405, 329.88201904948284, 1282.7011360240465, 496.4861299486204, 776.8808844549454, 132.4148526619871, 886.555068092682, 422.67423927850933, 208.78407971227833, 528.189012922456, 520.7343432256263, 477.76209804162266, 252.69573175914215, 774.9890967902888, 420.2129149116949, 321.0, 834.1562625422215, 1112.6357382741076, 584.2135116844336, 447.100480685347, 576.8645081349256, 730.5565928641522, 289.6127057243346, 598.384223579772, 803.5845600800264, 685.7199832002067]"
