period,bower,kde200
X: 2016-11-30 00:00:00~2017-01-28 23:59:59 -> Y: 2017-01-29 00:00:00~2017-01-30 23:59:59,"[566.8033003378144, 778.4744258874601, 996.8406760846173, 973.0, 392.88267489422134, 1036.9901629431495, 399.6575498179758, 310.0819973058083, 295.642477044665, 391.5783360145829, 103.27218598108189, 52.06787787951238, 863.1978136121211, 558.3668112369569, 481.3258298070021, 243.4555789613917, 867.1788100571041, 430.63436470272285, 802.8439682824788, 440.537232711728, 321.59464438405126, 36.04602109228932, 980.7718193921488, 590.5334492965237, 599.2388975261281, 182.3679977186928, 636.5958719361162, 433.11890883019856, 249.6117190208023, 452.47917839755485, 330.4443828134839, 1079.6355844427258, 478.09901398165306, 635.8718096856613, 41.50967844424484, 795.2878207834431, 169.94858130016297, 275.06760046235354, 539.1240373157046, 398.1628525805042, 472.15437294440056, 181.2245185005472, 746.6380035274526, 29.567251257941862, 3.593404858916183, 274.9830846708889, 981.7019870233117, 508.19541605839714, 336.6272412670053, 314.3424501820242, 503.62767521916163, 246.88501507426741, 500.6390962124969, 664.9494238451462, 546.711546151963]","[794.5213402193829, 826.424330050527, 1093.368437095717, 1096.0, 317.88583109014337, 1057.6752018570676, 417.3506659289252, 256.3627665244725, 477.0994223337871, 455.3379824940434, 38.291139668313484, 0.0, 881.1543800120978, 647.4231784229062, 520.3454182667699, 311.91570757158803, 828.7730178845881, 511.6917342854438, 816.6961990188876, 610.8794553195772, 424.3088441873705, 3.7587852763905207, 1104.6765059476143, 550.4619863857343, 787.299172028065, 202.46869048169327, 626.7971179388497, 576.0354248992767, 336.17795534469815, 437.69235043661575, 330.4443828134839, 1242.0974744434513, 563.6484690729883, 717.3948117830643, 96.22581469598526, 786.6272611208271, 321.8962368449449, 371.4211476212529, 532.9033540364003, 430.89641363868753, 709.8519374254139, 205.68664025369822, 783.5531633563999, 45.640902142446755, 0.0, 674.6778459793318, 993.6949191988598, 547.5753465457748, 401.4297121187424, 362.6493340710748, 735.9422603605022, 333.7220197739063, 573.0977290151745, 632.1166350952951, 658.8371519181566]"
X: 2016-12-01 00:00:00~2017-01-29 23:59:59 -> Y: 2017-01-30 00:00:00~2017-01-31 23:59:59,"[528.3982405355695, 769.4744258874601, 1009.7266096523596, 973.0, 409.8826748942213, 1114.5211061261352, 396.8203525222366, 311.0819973058083, 291.642477044665, 390.5783360145829, 103.27218598108189, 52.06787787951238, 849.5843422165269, 529.4869182300533, 470.3263299060098, 242.4555789613917, 849.431771987578, 412.9498492857187, 780.2908235278213, 434.7219717128799, 326.40895097172864, 33.10139187189269, 966.7713192931411, 552.3345303391071, 666.9231054585898, 171.36799771869275, 618.1420748135591, 425.655811131492, 247.66007028032567, 444.5575939115911, 330.4443828134839, 1061.335433607514, 477.2749224588715, 634.276869487906, 34.47809342469883, 844.2324500038396, 161.13635506410816, 275.06760046235354, 539.1240373157046, 424.81260216952836, 497.1042789679486, 173.14316517849133, 746.6380035274526, 29.567251257941862, 3.593404858916183, 273.60257467376044, 1008.8271281174352, 508.19541605839714, 329.92644420054785, 230.1796474777634, 487.84112915561394, 244.61569039005042, 493.22716171791694, 657.711807387259, 544.711546151963]","[767.3859398577913, 831.0376118602517, 1082.816126277048, 1091.0, 351.8858310901434, 1062.7650564273838, 418.7046008642507, 266.55055712761356, 388.7482311226743, 449.36212302700886, 38.291139668313484, 0.0, 882.1543800120978, 647.4231784229062, 521.4326828062437, 311.91570757158803, 833.45182477166, 476.82900640020785, 797.9491241953115, 614.9387824532571, 427.3088441873705, 0.6265266980490182, 1098.5038240209283, 553.4619863857343, 812.299172028065, 204.46869048169327, 614.6598458240856, 550.3835520456963, 340.17795534469815, 399.6923504366157, 330.4443828134839, 1226.44453878956, 540.4621165324538, 723.0137141944339, 96.22581469598526, 815.1865453412622, 325.8369097112651, 372.4211476212529, 533.9033540364004, 445.89641363868753, 716.8519374254139, 205.68664025369822, 783.5531633563999, 45.292774996027106, 0.0, 599.4630402115646, 945.0047458394974, 547.5753465457748, 403.4297121187424, 340.29539913574934, 734.9230903145118, 333.7220197739063, 574.9300474307953, 630.2843166796744, 663.8308209686386]"
X: 2016-12-02 00:00:00~2017-01-30 23:59:59 -> Y: 2017-01-31 00:00:00~2017-02-01 23:59:59,"[552.7793357416023, 751.4744258874601, 1041.0617779352444, 980.0, 401.69507927073084, 1096.1205469243139, 359.2068030350242, 319.06437371226116, 279.8331312924525, 449.2735193444938, 103.27218598108189, 52.06787787951238, 898.587859377638, 522.5809673107999, 517.4408548068186, 242.59017595733349, 832.7332764342385, 404.4123519696055, 771.8800194883472, 497.80022418701134, 318.20576214846693, 26.344162474874082, 1034.290851114556, 538.7769442733684, 717.0311296978731, 163.36799771869275, 653.812650227849, 410.588296464078, 227.4250759888732, 565.8410093822098, 330.4443828134839, 1037.707387323942, 522.5828019144601, 688.000508987953, 133.09427789959005, 818.8478531665621, 192.05810258997676, 264.06760046235354, 532.3116329391951, 420.3951221336067, 540.1832101448667, 170.14316517849133, 747.7973793146391, 25.567251257941862, 3.593404858916183, 254.77438092377452, 1001.8299155089479, 585.666530742225, 326.92365680903515, 191.7931969649758, 523.1873306628361, 330.46425896102915, 469.6546414458495, 648.6272770562833, 556.8750065077401]","[780.6258604971204, 812.6259201796124, 1087.1116136087376, 1094.0, 347.88583109014337, 1058.765056427384, 417.3506659289252, 268.00974905703066, 386.7482311226743, 513.4374771641524, 38.291139668313484, 0.0, 880.2273238417764, 647.4231784229062, 526.1438281376845, 310.91570757158803, 827.7730178845881, 483.9571868059048, 794.9491241953115, 624.3990546006439, 426.71859074193867, 0.5081416585650593, 1112.657310790275, 549.4619863857343, 815.6130684859955, 202.46869048169327, 620.339122863231, 546.3835520456963, 334.3266098373469, 434.09993860661035, 330.4443828134839, 1228.3481180612766, 563.9426205709715, 735.5899134674603, 129.2922425691492, 817.0058687839198, 301.37663756387815, 367.421147621253, 533.9033540364004, 445.89641363868753, 718.6573291465528, 205.68664025369822, 783.5531633563999, 44.292774996027106, 0.0, 558.9256251105079, 951.0047458394974, 573.5753465457748, 401.4297121187424, 334.6493340710748, 725.6338293429657, 351.2261802590219, 572.9429749612646, 629.2713891492051, 660.8116509226481]"
X: 2016-12-03 00:00:00~2017-01-31 23:59:59 -> Y: 2017-02-01 00:00:00~2017-02-02 23:59:59,"[548.7476864650818, 732.5060751639807, 1045.300222790267, 957.0, 403.89544759483135, 1159.638375557364, 351.2068030350242, 317.06437371226116, 246.19728904956543, 448.33074840854323, 103.27218598108189, 52.06787787951238, 864.264010040589, 506.5690463717352, 501.44085480681855, 239.59017595733349, 891.7332764342384, 401.58415821961955, 743.3533728445859, 524.0332187192473, 307.3916335984002, 23.344162474874082, 1012.1028520672537, 521.371768575714, 672.0397864020305, 188.35522501808285, 620.7229863332404, 409.588296464078, 272.8568960083025, 504.037176646161, 329.88201904948284, 1027.7414629290965, 510.8155467905849, 630.000508987953, 147.61257690206023, 777.6967998342301, 184.47320852267197, 285.82641210078947, 539.1240373157046, 441.89268035972003, 531.2497564699463, 170.14316517849133, 747.7323956999801, 27.567251257941862, 59.83459322048023, 290.14197816083475, 1000.9550566030713, 584.666530742225, 333.7985157149117, 333.7931969649758, 495.3038944761524, 326.7714224921443, 474.49636863236606, 620.2535991461291, 540.7752658853117]","[783.6258604971204, 814.6259201796124, 1091.848629301592, 1093.0, 368.3416991476473, 1037.9393871636362, 391.3506659289252, 268.00974905703066, 376.7482311226744, 516.7004614712982, 38.291139668313484, 0.0, 880.2273238417764, 647.4231784229062, 526.1438281376845, 310.91570757158803, 861.7730178845881, 483.9571868059048, 794.9491241953115, 641.3990546006439, 426.71859074193867, 0.5081416585650593, 1113.657310790275, 549.4619863857343, 816.299172028065, 214.79213914488514, 620.339122863231, 521.3835520456964, 333.15227910109473, 434.41383506454116, 330.4443828134839, 1231.9303205645153, 563.9426205709715, 738.5899134674603, 133.15849895916472, 800.0058687839198, 301.37663756387815, 360.421147621253, 539.1240373157046, 449.9822268419789, 719.6573291465528, 205.68664025369822, 783.5531633563999, 44.292774996027106, 0.0, 584.4771662172536, 951.0047458394974, 573.5753465457748, 404.4297121187423, 311.6493340710748, 703.612054585353, 351.2261802590219, 568.9344684693037, 618.1940824378745, 659.8334256802609]"
X: 2016-12-04 00:00:00~2017-02-01 23:59:59 -> Y: 2017-02-02 00:00:00~2017-02-03 23:59:59,"[536.8122757733884, 710.5348449825115, 1048.0737287176632, 943.0, 370.1873639282526, 1157.0551880675641, 343.2068030350242, 342.0643737122612, 294.7027065456635, 467.8047724026108, 238.13135627269784, 18.085874715581596, 876.5758080415734, 578.2390047459397, 493.86673419371596, 226.2982596239122, 884.7446975057417, 396.201488321549, 736.3483680521276, 532.8002241870114, 346.35555429812973, 23.344162474874082, 1011.118351797408, 516.5421369504945, 819.3700808816952, 188.35522501808285, 613.4180867896855, 399.91833808987343, 268.39917964812867, 512.3839035492565, 329.3037396794471, 1026.0550547169855, 509.7820484486822, 650.491812765949, 148.09553924117873, 763.7018046266884, 185.706203054908, 288.82641210078947, 539.1240373157046, 434.5790885718311, 663.2902937372825, 161.14316517849133, 730.8835514190001, 29.567251257941862, 60.83459322048023, 279.14197816083475, 988.7260088126928, 587.7000290841276, 398.86067099138427, 319.7931969649758, 444.555576577623, 318.6413443168507, 456.03530240946657, 610.7146653690285, 510.5392886211471]","[778.6258604971204, 811.6259201796124, 1096.3777594636706, 1040.0, 368.3416991476473, 1041.9393871636364, 391.3506659289252, 280.00974905703066, 407.7482311226743, 559.5293324043772, 38.291139668313484, 0.0, 880.2273238417764, 657.9317973985544, 526.1438281376845, 282.91570757158803, 870.5967885593293, 408.20678575618365, 794.9491241953115, 637.3990546006439, 426.8812451316938, 0.5081416585650593, 1137.555852683259, 547.4619863857343, 914.4309880616399, 214.79213914488514, 610.0895239129522, 511.8749330700481, 331.15227910109473, 430.1558174324134, 330.65620344450537, 1226.9352172992133, 563.9426205709715, 731.5899134674603, 130.39200851061148, 799.0058687839198, 301.37663756387815, 364.05129109729853, 539.1240373157046, 429.9773301072811, 659.3486833252219, 205.68664025369822, 778.6681963989197, 43.292774996027106, 0.0, 546.552302487138, 950.0047458394974, 578.5753465457748, 420.4297121187423, 308.6493340710748, 703.612054585353, 351.2261802590219, 566.9344684693037, 619.1940824378745, 670.645974149079]"
X: 2016-12-05 00:00:00~2017-02-02 23:59:59 -> Y: 2017-02-03 00:00:00~2017-02-04 23:59:59,"[501.5898212882187, 659.2819431958005, 1038.8484479550739, 907.0, 375.1873639282526, 1100.070521569446, 340.2068030350242, 333.0517663307331, 279.4663816165666, 459.12019276627274, 307.25614312584446, 13.085874715581594, 858.2841979230676, 608.9323067205331, 481.8288736331554, 225.2982596239122, 884.7446975057417, 347.88124040577526, 730.3483680521276, 564.1060813971292, 415.8317294981316, 23.344162474874082, 1096.4145256413688, 358.5421369504943, 849.5625949030434, 179.35522501808285, 692.0509870685852, 474.333586638604, 397.1913321248985, 537.3839035492564, 329.3037396794471, 1009.7527391884928, 508.5826887058438, 640.491812765949, 141.5335879379543, 812.7018046266885, 187.706203054908, 280.82641210078947, 539.1240373157046, 432.5790885718311, 640.8980430160868, 201.12783924862163, 727.240395274442, 25.567251257941862, 59.83459322048023, 349.77649141597874, 1043.4298156106302, 573.6061389983763, 399.5293922587973, 317.7931969649758, 441.555576577623, 317.6888084904868, 424.4252492079535, 609.985701047629, 491.4063621038263]","[790.199023770442, 811.6259201796124, 1095.678692052649, 1043.0, 370.3416991476473, 991.5968318685763, 353.3506659289252, 280.00974905703066, 359.78985382875544, 559.5293324043772, 136.32021899930396, 0.0, 881.9319746317115, 658.8615465928239, 525.1438281376845, 260.28584308065246, 870.5967885593293, 397.22214475186456, 794.9491241953115, 657.3990546006439, 437.99781321653165, 0.5081416585650593, 1162.5579154318593, 545.1172630543002, 933.4309880616399, 214.79213914488514, 675.4727925860848, 476.97994878517835, 424.49700243252875, 443.1558174324134, 330.65620344450537, 1220.9352172992133, 563.9426205709715, 728.0167501941388, 111.34757018394012, 748.0058687839197, 301.37663756387815, 364.05129109729853, 539.1240373157046, 429.9773301072811, 663.3486833252219, 208.68664025369822, 778.6681963989197, 17.764164165264756, 0.0, 515.0648666362594, 983.2856313938704, 578.5753465457748, 415.91041904803615, 308.6493340710748, 703.612054585353, 337.9088810475717, 566.9344684693037, 619.1940824378745, 670.645974149079]"
X: 2016-12-06 00:00:00~2017-02-03 23:59:59 -> Y: 2017-02-04 00:00:00~2017-02-05 23:59:59,"[632.254110801298, 556.2819431958005, 1037.2113670136766, 948.0, 399.25671343623236, 1030.4719198796436, 344.2068030350242, 267.4321974876195, 284.10707031960607, 456.7319358362732, 306.3759964875851, 13.085874715581594, 821.602395539786, 615.058238080454, 483.8288736331554, 213.69592840669233, 883.4264998890233, 337.6206138700979, 733.3483680521276, 534.1060813971291, 432.7491281814844, 16.344162474874082, 1040.292289328085, 350.5591921483269, 927.8831581684983, 189.35522501808285, 692.0509870685852, 450.40978564171473, 361.96178487657494, 541.4903951055672, 329.3037396794471, 988.7527391884929, 523.7333403872192, 620.7184609256968, 134.33321055805936, 805.7018046266885, 173.70620305490797, 249.8264121007895, 539.1240373157046, 435.66168988847824, 641.1129258042993, 200.92716854247553, 722.8171051144221, 10.488743422999493, 59.83459322048023, 345.9027591815978, 1071.5488461054142, 593.4554873170009, 393.5293922587973, 319.7931969649758, 586.362145277268, 284.00002177562885, 393.66338726169033, 608.2401351377788, 504.94930598152723]","[796.6357887124066, 808.122539657119, 1101.691972700575, 1037.0, 395.34169914764726, 984.5968318685763, 363.3506659289252, 242.82907249968815, 370.3521230585302, 575.2883671562175, 124.22561818242724, 0.0, 880.9319746317115, 657.8615465928239, 525.1438281376845, 260.28584308065246, 869.5967885593292, 345.1398424325541, 794.9491241953115, 655.3990546006439, 450.99781321653165, 0.5081416585650593, 1042.6950245972446, 540.4619863857343, 931.5234790934277, 217.79213914488514, 675.4727925860848, 472.97994878517835, 375.59828031745064, 437.0783633456293, 330.65620344450537, 1219.9352172992133, 571.480281109439, 731.0833657746675, 111.34757018394012, 744.1865453412623, 291.3605107689092, 363.05129109729853, 539.1240373157046, 425.8915169039897, 661.5255864614091, 205.68664025369822, 778.819714144191, 17.764164165264756, 0.0, 457.06486663625935, 978.9970044832141, 578.4623100450254, 413.91041904803615, 307.6493340710748, 711.612054585353, 337.9088810475717, 569.9344684693037, 618.2798956411658, 655.3088593834038]"
X: 2016-12-07 00:00:00~2017-02-04 23:59:59 -> Y: 2017-02-05 00:00:00~2017-02-06 23:59:59,"[614.1895214929915, 562.2819431958005, 1046.0683863192035, 1081.0, 427.25671343623236, 990.0962177208464, 323.0230305894945, 363.9235096223362, 280.88783417618583, 456.7319358362732, 303.66918962879754, 13.085874715581594, 961.5924425834722, 617.9883290881285, 483.8288736331554, 211.6959284066923, 880.0275086494545, 452.61272579036563, 730.3483680521276, 538.1060813971291, 430.7491281814844, 16.344162474874082, 995.4993717593782, 356.0275662659053, 884.1390410968684, 189.35522501808285, 721.5668844824712, 379.40978564171473, 408.1601309531174, 545.9990829708504, 329.3037396794471, 981.3850083620387, 522.1053796355952, 649.7830502340034, 137.33321055805936, 693.7018046266885, 184.1494796807314, 254.8264121007895, 539.1240373157046, 399.27294722207307, 674.7206675248159, 200.92716854247553, 713.8014595290539, 10.488743422999493, 59.83459322048023, 332.9027591815978, 1025.1668192939915, 597.4554873170009, 393.719982224294, 321.97696941050555, 582.8408135746073, 285.90463476459104, 397.737917900655, 599.0408882535486, 504.3379494144416]","[809.5828364815302, 815.1623792334933, 1115.691972700575, 1108.0, 411.34169914764726, 991.5968318685763, 366.3506659289252, 311.00235351934583, 367.50198222320296, 576.1302758706872, 124.22561818242724, 0.0, 928.3908779456847, 658.2778677529136, 519.6363796476056, 257.3827258623479, 911.3538321424885, 418.27938250013455, 786.6246980783882, 660.4583817343238, 449.794341004858, 0.0, 1052.1557990145309, 551.1172630543002, 875.5234790934276, 214.79213914488514, 698.7123236898371, 469.29616765451823, 377.94300364888477, 442.90508232597165, 330.4443828134839, 1172.7677850747016, 572.480281109439, 736.0833657746675, 111.87449119707907, 739.1865453412622, 297.3011836352294, 348.27128845658024, 539.1240373157046, 388.0949891156634, 680.9305683929442, 206.68664025369822, 787.330979729726, 17.487801035703225, 0.0, 463.5379456231204, 980.9970044832141, 578.4623100450254, 416.91041904803615, 344.6493340710748, 711.612054585353, 318.3610021601454, 568.3003288076719, 614.4226375955909, 656.3088593834038]"
X: 2016-12-08 00:00:00~2017-02-05 23:59:59 -> Y: 2017-02-06 00:00:00~2017-02-07 23:59:59,"[606.1557410204001, 560.0170376817888, 1044.0683863192035, 1087.0, 424.1873639282526, 986.8409242393426, 348.7898680915341, 357.1218097732257, 281.88783417618583, 457.7319358362732, 303.66918962879754, 13.085874715581594, 1032.2757179584792, 613.0188777104527, 475.82359064728183, 211.76527791467208, 874.0275086494545, 576.8709783409937, 712.8760193432389, 539.1060813971291, 429.55750992689735, 13.127011899556365, 933.7460192722015, 333.250147260589, 879.1390410968684, 186.35522501808285, 772.5246159810168, 373.40978564171473, 410.1928434399374, 424.5413909355675, 329.3037396794471, 967.0339126144187, 526.0073502154548, 652.7830502340034, 133.33321055805936, 650.918955202006, 181.40887156512477, 245.8264121007895, 539.1240373157046, 364.27294722207307, 657.7075834973023, 196.44046128402766, 714.8839036809167, 10.488743422999493, 59.83459322048023, 420.0837992139553, 1024.4707882664682, 598.5535167371414, 386.17614086041766, 317.2101319084659, 574.8408135746073, 276.90463476459104, 392.674985317638, 591.6984165635973, 506.3379494144416]","[826.6729965690675, 816.5136079428413, 1091.953309341371, 1120.0, 416.34169914764726, 980.944151399816, 379.1284750895835, 314.18303007668834, 296.68872107282124, 578.1302758706872, 125.49044500922332, 0.0, 1062.0965064040704, 638.7039950349719, 497.71555199530144, 259.38272586234785, 907.808086027965, 512.907623766104, 787.6246980783882, 666.4583817343238, 450.34592452246875, 0.0, 1071.1725240247367, 538.6523329976949, 881.5234790934276, 216.79213914488514, 755.6128723191262, 473.536524008973, 385.0606141742504, 448.90508232597165, 330.4443828134839, 1179.9856629960184, 544.1532870791928, 749.0833657746675, 61.70882040622745, 748.0058687839198, 271.1570629816476, 331.82321296616567, 539.1240373157046, 391.94406255277266, 675.096239183796, 187.3681332204568, 774.9580702693614, 19.764164165264756, 0.0, 487.27864583967335, 980.734143498404, 580.9334247288532, 419.76973028094585, 282.8715249104165, 677.7057818302476, 318.3610021601454, 535.7429083225887, 613.2821581299748, 607.2926567789345]"
X: 2016-12-09 00:00:00~2017-02-06 23:59:59 -> Y: 2017-02-07 00:00:00~2017-02-08 23:59:59,"[583.8793805204472, 559.8268863008437, 1074.303818114389, 1095.0, 441.62896404943956, 1005.6855281163081, 333.08161346714814, 404.18388481914843, 327.6542851690771, 451.0531553649183, 324.66918962879754, 19.669015325047948, 1020.2667981337221, 607.7670576904411, 435.88938858899354, 214.10574756136225, 834.9517837050461, 702.9922893528066, 720.3099032876644, 501.82132535233774, 425.60124560661285, 13.127011899556365, 927.7643517953416, 337.085650759079, 824.4870522775765, 189.91362489689587, 722.9048091289026, 382.40978564171473, 355.78844817078516, 496.9506281515943, 329.3037396794471, 950.4406189006555, 493.5372278590877, 570.0594107339564, 50.114145819112565, 681.0152705561705, 256.6765378347418, 263.2407204386811, 539.1240373157046, 367.27294722207307, 658.806730311312, 273.1688988848154, 694.0573271417704, 9.488743422999491, 124.24311111818452, 429.2037171388924, 1029.4647614116823, 551.4419144456576, 388.17614086041766, 406.91838653285186, 535.7809608946346, 278.57700116896086, 349.7977652037609, 593.281079110284, 496.2810622433352]","[833.6729965690675, 819.5136079428413, 1102.691972700575, 1070.0, 436.6803431578254, 984.944151399816, 379.1396017514347, 339.3175174779523, 323.9500577136175, 579.1302758706873, 104.49044500922332, 0.0, 1061.0965064040704, 638.7006086884119, 497.71555199530144, 259.38272586234785, 909.1122249503043, 567.5883416394081, 786.2375125745449, 655.7529627543036, 448.66975802154417, 0.0, 997.4310842941705, 531.6496608009116, 885.5234790934276, 220.45349513470705, 766.932154445822, 475.5330624730217, 354.06328637103366, 488.77059492470767, 330.4443828134839, 1176.3728484998617, 552.5995093668502, 742.0833657746675, 61.70882040622745, 753.0058687839198, 269.41625967401046, 334.8232129661656, 539.1240373157046, 385.1565683323002, 675.096239183796, 219.43517150110162, 773.859031798985, 19.764164165264756, 0.0, 486.27864583967335, 982.734143498404, 582.9334247288532, 407.22588891706954, 321.8603982485653, 680.7057818302476, 318.3610021601454, 538.2265584051697, 613.2821581299748, 607.2926567789345]"
X: 2016-12-10 00:00:00~2017-02-07 23:59:59 -> Y: 2017-02-08 00:00:00~2017-02-09 23:59:59,"[624.7935771636631, 609.136962966924, 1065.3976593531515, 1087.0, 433.62896404943956, 966.7404327830786, 328.08161346714814, 403.18388481914843, 396.5709135035533, 444.60765526158036, 323.66918962879754, 122.66901532504795, 1029.2560197360906, 595.1893323015802, 413.8893980365165, 211.10574756136228, 841.9119175234467, 697.9922893528066, 725.80261124395, 516.4635261401786, 426.52739579666627, 13.127011899556365, 965.9123880555646, 319.17086599289263, 805.6734018380994, 186.91362489689593, 660.0293035180805, 382.40978564171473, 333.31746835240097, 653.4950926466055, 328.7460350060036, 879.993850754156, 468.69673666080735, 558.8245951329293, 37.34811799625092, 665.5225625998852, 295.06837283316, 443.12206073337074, 539.1240373157046, 401.036207455891, 655.806730311312, 273.1688988848154, 693.9092814340243, 89.48874342299949, 75.91731132626255, 393.41651310825375, 1023.4647614116823, 549.282405643938, 385.17614086041766, 480.91838653285186, 540.7033132298424, 269.986349517412, 339.26276850019997, 567.150678243766, 642.95740084183]","[835.1456370613193, 839.9269597177698, 1105.4617753705045, 1085.0, 436.6803431578254, 991.4668113324736, 371.1396017514347, 338.3175174779523, 369.31542944482464, 578.1302758706872, 104.49044500922332, 0.0, 1059.1132176503827, 638.7006086884119, 497.71555199530144, 259.38272586234785, 914.5780496248184, 563.4538556884979, 762.8750490969327, 656.7529627543036, 449.71483770681, 0.0, 1016.9272249535078, 530.6496608009116, 884.5884598905386, 220.45349513470705, 765.932154445822, 475.5330624730217, 355.06328637103366, 512.8931060497682, 330.4443828134839, 1125.735311977474, 552.5995093668502, 746.1973735074872, 61.70882040622745, 745.0058687839197, 270.2287677518388, 399.16537863237164, 539.1240373157046, 381.092613447605, 668.2307251347062, 219.43517150110162, 772.8992304182508, 19.764164165264756, 0.0, 486.27864583967335, 982.734143498404, 582.9334247288532, 406.22588891706954, 349.8603982485653, 688.8052766527413, 318.3610021601454, 538.2265584051697, 615.282158129975, 677.1321827370155]"
X: 2016-12-11 00:00:00~2017-02-08 23:59:59 -> Y: 2017-02-09 00:00:00~2017-02-10 23:59:59,"[625.0919741901055, 710.7896255720332, 1060.4336005834061, 1088.0, 425.69831355741934, 849.678064951295, 330.08161346714814, 387.1838848191485, 376.6332813353369, 425.2389743159172, 245.68604446357773, 116.54293735779095, 1040.1069363068427, 555.1268266689644, 409.24759048516773, 205.03639805338253, 839.2496354936552, 689.9754345180263, 721.2179748335815, 523.4635261401785, 408.4184983209921, 13.127011899556365, 924.4521488594215, 318.17086599289263, 713.6734018380994, 187.91362489689593, 616.3940561650879, 384.4101903083051, 340.31746835240097, 666.4950926466055, 330.06166269917674, 816.3315256502212, 481.45421457715025, 700.8245951329293, 37.34811799625092, 667.5225625998851, 303.06837283316, 453.8202897083968, 539.1240373157046, 414.2831689701943, 579.806730311312, 274.73974547767557, 708.1217313914353, 89.55084438902482, 79.84922582728211, 530.5655965375015, 1023.1555093314795, 554.282405643938, 331.1761408604177, 496.91838653285186, 527.249875683896, 269.986349517412, 364.07858304221844, 569.6320733133834, 674.8588826808966]","[837.1456370613193, 872.9269597177698, 1105.7231120113006, 1090.0, 436.6803431578254, 990.4668113324736, 371.1396017514347, 339.3175174779523, 369.0540928040284, 571.2883671562173, 104.49044500922332, 0.0, 1062.1132176503827, 639.7006086884119, 497.71555199530144, 259.38272586234785, 916.5780496248184, 564.4538556884979, 764.766780777251, 657.7529627543036, 450.71483770681, 0.0, 998.9272249535078, 532.6238991465762, 861.4702693053983, 221.45349513470705, 768.932154445822, 447.7391471574767, 355.06328637103366, 514.8931060497682, 330.65620344450537, 1118.209421366928, 552.5995093668502, 783.1973735074872, 60.70779000363476, 746.1141371036015, 271.22876775183886, 399.7955221084172, 539.1240373157046, 390.092613447605, 668.2307251347062, 219.43517150110162, 780.7731801028939, 15.558079480809791, 0.0, 544.8055668528121, 983.734143498404, 581.9334247288532, 406.22588891706954, 353.8603982485653, 670.1928710262526, 315.85428677360034, 548.3020584200416, 615.282158129975, 682.1093874232727]"
X: 2016-12-12 00:00:00~2017-02-09 23:59:59 -> Y: 2017-02-10 00:00:00~2017-02-11 23:59:59,"[601.102909505005, 679.3501127030254, 1043.1516705151048, 1041.0, 426.69831355741934, 938.8640347493367, 387.4224229720479, 385.3751991489871, 365.6332813353369, 517.3922540193305, 210.88741875993077, 111.54293735779095, 1024.7221941424564, 534.7985966727808, 412.3669065115502, 205.03639805338253, 836.2496354936552, 689.5653829420878, 719.2179748335815, 582.630011022499, 380.64124357791246, 106.62765906148678, 1070.9886066084582, 258.17874096275136, 687.4916441975274, 185.91362489689587, 564.6027334446734, 322.18005015234553, 279.8085652323896, 657.4950926466055, 330.06166269917674, 810.3315256502212, 480.69673666080735, 695.8245951329293, 36.46759468807673, 670.0219154379547, 304.71057362100083, 435.8202897083968, 539.1240373157046, 416.51990873637646, 569.806730311312, 270.1438805472967, 729.4005053555, 182.8740303023374, 80.84922582728211, 502.6081167531416, 1014.2008888585682, 549.282405643938, 349.44001341353174, 512.5775770279521, 647.7877652858667, 246.92591660762295, 427.7717392474529, 576.4638448971684, 672.3046210286736]","[825.6057847375631, 855.2302816008777, 1103.9533093413713, 1092.0, 439.6803431578254, 1063.4668113324733, 380.9914982793749, 339.3175174779523, 349.4877816996188, 564.1060128973673, 105.49044500922332, 0.0, 1063.760412580282, 618.2736868204788, 484.56465639926034, 259.38272586234785, 916.5780496248184, 611.0095335053414, 762.8750490969327, 684.1107619664626, 442.93758296373034, 30.985382262608056, 1084.0787426987793, 450.43502458287065, 790.3571878573839, 222.45349513470705, 731.3764766289785, 373.3826475387929, 347.365083874093, 514.8932645584287, 330.65620344450537, 1077.209421366928, 552.5995093668502, 777.2911365098339, 61.70779000363476, 694.0204865213116, 273.87096853967967, 363.3139901416059, 539.1240373157046, 392.24354001049574, 669.2307251347062, 210.31939288628567, 783.2564859266135, 45.26956386478062, 0.0, 526.9356266659923, 987.0719663036946, 582.9334247288532, 414.11046656200585, 367.0085017206251, 701.2327952737256, 315.85428677360034, 514.2127230412619, 621.2401684326945, 683.0694631757997]"
