period,bower,kde200
X: 2017-01-01 00:00:00~2017-03-01 23:59:59 -> Y: 2017-03-02 00:00:00~2017-03-08 23:59:59,"[422.80622420882094, 270.78633293419784, 860.0857509380149, 841.0, 180.96971854570523, 751.4526154988116, 274.6555364661299, 191.1468942292199, 69.8477091502901, 261.7639675902727, 17.829863129997754, 17.0, 793.8835193265735, 526.610473218867, 297.27413252807787, 214.86104677029164, 390.0732421064502, 127.64066042410684, 510.8164853656394, 428.32965498836944, 269.27128751809363, 54.90380697805562, 875.925743392632, 183.15906262844263, 367.6301019403628, 158.8334367383296, 613.4645821601989, 105.83925887494253, 522.6736420959224, 358.78911814430944, 324.26101644153533, 534.1714499745859, 294.3387197458087, 183.51300249518653, 23.256659801864124, 210.64293481002, 70.54311308648325, 226.55007898678403, 512.1089361846501, 208.86981447137157, 460.52561404192954, 164.30634358647393, 583.6540030716722, 69.76503751605836, 179.0, 274.9170395967606, 920.9307207515019, 499.48281146505354, 251.21969422369753, 420.3444635338701, 613.8054549992003, 133.23867478342356, 338.3626089901264, 360.56855963508826, 368.84439447761]","[412.686117665667, 495.1126774890747, 916.2587154075077, 785.0, 302.141400774794, 607.1971225250944, 283.08051570237365, 127.96353822198529, 96.27926298972822, 368.82690715167024, 30.0, 0.0, 852.2363929322433, 533.3560505509469, 383.996670575787, 214.55222013538298, 693.3524086417892, 163.433585276256, 655.0626640495738, 406.3653866967162, 206.50981095039873, 0.0, 717.2369311334013, 119.27777794779261, 338.89358161326464, 198.8334367383296, 565.8407721008747, 116.23097104180675, 196.59035383386598, 330.6174673267343, 329.8657576741899, 591.5720191057721, 326.57769045569955, 241.0, 9.378617672836503, 296.4485413363041, 21.537137188263014, 133.06090955885512, 536.4653384406769, 223.03757086152498, 473.0885882645819, 176.9401315046611, 705.1780583358099, 13.893527731511131, 0.0, 222.5675820270164, 887.9146024226513, 506.8093523003941, 260.93394477443763, 186.91948429762635, 494.40247258079086, 116.40058895119911, 336.62031551252403, 521.5910801973952, 444.497596957878]"
X: 2017-01-02 00:00:00~2017-03-02 23:59:59 -> Y: 2017-03-03 00:00:00~2017-03-09 23:59:59,"[501.4055729359723, 263.80151687726345, 849.6062925584621, 841.0, 192.08717859119943, 747.7146795025315, 273.6555364661299, 191.5895020766774, 96.32716752984294, 254.30136989988927, 95.82986312999776, 17.0, 774.0353705077193, 476.44445549501035, 277.57829429004704, 204.89279827612677, 374.0138153658237, 130.19761839216986, 579.7149824685637, 411.32965498836944, 260.8382563597425, 30.4983816901511, 831.9060295865763, 146.35060064448624, 447.63010194036286, 159.8334367383296, 616.2814517241028, 100.74595060043279, 406.0125630585741, 362.346510296852, 324.2955684097993, 540.5635126909411, 295.3387197458087, 184.59430806300023, 22.58051553812082, 234.0594231098935, 57.750590104068394, 231.55007898678403, 510.1089361846502, 288.6672042634826, 403.33800456579036, 165.30634358647393, 575.433290335036, 52.02436351442468, 173.0, 261.2578823754283, 910.9307207515019, 501.48281146505354, 279.21969422369745, 423.3444635338701, 618.1861976025724, 117.0778934504574, 332.45991707066486, 296.1197622334727, 474.90837619873935]","[434.55071402635366, 435.24808112838804, 917.1176559348953, 749.0, 307.1123764094094, 626.8663685254036, 289.42933831453945, 130.9635382219853, 100.75142678611344, 378.30960795360903, 59.0, 0.0, 826.8562752099227, 534.6293329938796, 386.996670575787, 205.58124450076755, 692.5277460655271, 189.6073199177909, 669.3974522101142, 393.3653866967162, 219.33447352666076, 0.0, 695.9645916760654, 133.30993284110767, 409.9321755628997, 191.8334367383296, 404.54673644837817, 119.23097104180675, 206.51925466683386, 334.6174673267343, 329.88201904948284, 565.2372309452315, 328.57769045569955, 233.0, 9.378617672836503, 298.4485413363041, 24.537137188263014, 131.06090955885512, 536.4653384406769, 255.03757086152498, 482.18553791102903, 177.3894422582735, 664.5696836458866, 15.893527731511131, 14.0, 228.97105111385187, 891.9146024226513, 506.8093523003941, 263.47778613831395, 193.57066168546055, 510.8883121376314, 118.66100504507348, 321.3780407633191, 518.0896179933267, 511.74138957218827]"
X: 2017-01-03 00:00:00~2017-03-03 23:59:59 -> Y: 2017-03-04 00:00:00~2017-03-10 23:59:59,"[575.9248008581442, 239.8461594708102, 852.6580364207479, 791.0, 205.23991786739975, 708.5494680495935, 336.6555364661299, 159.41781413347397, 89.96846298999051, 251.19750503840834, 99.36631125044822, 17.0, 751.8511145766979, 473.5029180081005, 274.01442377432886, 190.3816922546286, 335.2130226791884, 131.03826878956227, 583.6063327214408, 376.0205290383192, 260.612739444071, 15.363402520954565, 767.2645226592649, 111.76105671551795, 442.63010194036286, 144.8334367383296, 587.9562743987976, 83.9509659030472, 394.33726342519253, 366.34651029685193, 321.86612816028963, 506.83042142253026, 366.71897152139275, 248.59430806300023, 30.338460952904573, 210.10445482474128, 63.47868751230309, 233.55007898678403, 513.2735651659599, 297.6672042634826, 380.3765771366265, 166.30634358647393, 654.8565544299236, 32.760885698720195, 174.0, 345.54594296531445, 913.5216855419684, 578.8102444596409, 274.6287294332309, 470.3444635338701, 592.1371897852332, 118.0778934504574, 307.98446148290844, 298.8642466036672, 471.16923458312357]","[469.55071402635366, 436.24808112838804, 922.1176559348953, 759.0, 308.1121582081367, 628.8663685254036, 324.42933831453945, 133.33757183997525, 100.75142678611344, 344.309607953609, 59.0, 0.0, 828.152851121807, 521.6117215412315, 388.996670575787, 206.5764607763759, 608.1767640036392, 190.6073199177909, 660.734102285603, 408.15223907868386, 213.68545558854865, 0.0, 714.8145012232712, 137.30993284110767, 362.9321755628997, 191.8334367383296, 462.250160536494, 120.37360351824472, 211.51925466683386, 334.2434337087443, 329.88201904948284, 523.0266631457375, 349.77705019853806, 271.0, 13.362042963067204, 299.4485413363041, 11.537137188263015, 132.06090955885512, 536.4703403663414, 241.03757086152498, 471.18553791102903, 177.3894422582735, 666.7197740986808, 16.450394841246744, 14.0, 262.86154354762647, 894.9146024226513, 540.8231401755878, 263.47778613831395, 240.57066168546055, 499.9124328343246, 111.51884953192824, 294.5151450462996, 501.3765900857823, 469.76101796386445]"
X: 2017-01-04 00:00:00~2017-03-04 23:59:59 -> Y: 2017-03-05 00:00:00~2017-03-11 23:59:59,"[570.0894707046771, 258.06157822347427, 878.6424004888004, 880.0, 202.23991786739978, 634.8741684162117, 408.21384514458254, 169.97520628601643, 100.48417933973705, 248.69262245991962, 110.36631125044822, 19.0, 688.3544602526163, 465.98407258878035, 270.7102620123597, 194.3816922546286, 331.88994010223536, 169.21053457421243, 588.8797395994693, 388.55007174840114, 282.64820297844796, 16.607117958755794, 782.3798819790084, 119.76105671551795, 491.63010194036286, 138.10682831692668, 578.5783890911331, 87.17241303094983, 399.3545783162127, 367.7891181443095, 321.86612816028963, 477.05582060766704, 357.014455167935, 242.35076707307297, 30.338460952904573, 213.06139023494538, 62.489275179125336, 203.76097105844045, 515.27356516596, 288.949576554137, 358.8225941483268, 153.61896562187997, 614.1479980518346, 36.76088569872019, 177.0, 352.22251761039723, 897.8911835616769, 584.7274479770928, 260.88300420234543, 480.7861548554175, 591.4315398035026, 120.48432048111788, 254.18190184316444, 278.8820112947483, 474.69716906493915]","[479.55071402635366, 411.2585559170116, 892.3285997647635, 793.0, 310.3054153207999, 585.6881492695097, 330.6617201731291, 139.33757183997528, 91.15240501009539, 347.7602652168005, 61.0, 0.0, 838.8320060071675, 520.6048736587203, 391.9861957871634, 207.8343567999292, 621.8324599844336, 197.05306177838875, 660.9413949307256, 415.15223907868386, 230.34371144964973, 0.0, 749.2170547930893, 142.88181913928145, 357.5264205439513, 193.44335341298628, 472.4394946253599, 108.37360351824472, 211.4687633264607, 340.2434337087443, 329.88201904948284, 514.8193705006148, 351.77705019853806, 256.0, 13.362042963067204, 302.4485413363041, 11.537137188263015, 134.06090955885512, 537.4092705554682, 240.4190743860848, 478.8491639132378, 176.9401315046611, 672.0003134157289, 17.450394841246744, 15.0, 265.8836867105933, 896.9146024226513, 540.8231401755878, 243.9339447744377, 246.33827982687092, 470.86376679784024, 111.51884953192824, 269.37421852830045, 506.18763438694435, 473.76101796386445]"
X: 2017-01-05 00:00:00~2017-03-05 23:59:59 -> Y: 2017-03-06 00:00:00~2017-03-12 23:59:59,"[571.7221483738814, 251.80018455304736, 901.4496877660345, 885.0, 193.2399178673998, 570.6177475307854, 408.21384514458254, 171.79841339808314, 111.19503487390341, 314.7626970113021, 110.36631125044822, 19.0, 665.0161258385982, 467.1832238149425, 275.7102620123597, 273.3816922546286, 337.88994010223536, 155.4878803088236, 583.4941173375929, 393.1133594567139, 246.4860703238258, 16.422777895241193, 738.5384044431096, 74.24898406528182, 476.38394803889946, 136.10682831692668, 581.9335078236901, 89.93723632854326, 360.80818033597603, 363.68098383030167, 323.42810737198266, 470.05582060766704, 363.28692497685296, 246.35076707307297, 37.239607472614544, 215.2644584539345, 69.79306486271811, 201.27668740818697, 515.27356516596, 279.71670608665653, 376.9789376260958, 153.61896562187997, 688.0556073066848, 42.76088569872019, 180.0, 389.2878734798014, 907.1636078087686, 588.7648328486963, 266.3972104673503, 414.7861548554175, 563.6466782616372, 124.48432048111788, 236.8301539818028, 291.79448341882215, 494.0658534211765]","[478.72961446217147, 372.24808112838804, 909.2079617922745, 793.0, 314.3054153207999, 608.8130437900724, 334.6617201731291, 149.41801878424735, 93.13090412674333, 354.45157512224125, 64.0, 0.0, 788.9153791625699, 519.9763525628929, 389.4080507577016, 208.8343567999292, 640.1786751063014, 208.94939067554836, 591.1097257755383, 413.11502310058546, 235.3340825841445, 0.0, 759.7623547729268, 139.56566047494266, 378.8845476779703, 165.44335341298623, 464.1232063164351, 94.44662906817265, 219.2077612807178, 344.24343370874436, 330.4443828134839, 496.22256722540925, 355.88836769132627, 265.0, 18.53709861047396, 305.30754145134983, 11.537137188263015, 132.06090955885512, 537.4092705554682, 250.4190743860848, 469.41714097996584, 173.57144604796457, 689.6572214441213, 3.377369291318804, 22.0, 270.853953899482, 899.1477072817779, 515.9209090943685, 246.9339447744377, 261.3382798268709, 495.161222954334, 114.41112090830747, 280.53042954937416, 511.3303452688301, 489.67532555369337]"
X: 2017-01-06 00:00:00~2017-03-06 23:59:59 -> Y: 2017-03-07 00:00:00~2017-03-13 23:59:59,"[552.932620461222, 197.66970070878034, 920.1977055123456, 874.0, 189.33672243925028, 695.6934696133422, 431.5575598489361, 140.33560435656221, 149.1950348739034, 305.2723939996609, 112.36631125044822, 21.0, 633.6730516994519, 469.1832238149425, 251.6302737692861, 267.3816922546286, 263.1397381492022, 152.56495058131742, 573.4941173375929, 419.31487429265246, 220.1094416810094, 16.666493333042418, 727.221944381039, 125.88770662550179, 483.6736861166363, 126.44547232710478, 534.2239730840281, 133.93723632854326, 341.13847114891195, 342.80931933837286, 323.42810737198266, 438.83042142253026, 356.51214715584223, 244.35076707307297, 36.239607472614544, 237.16380436531443, 67.79306486271811, 197.27668740818697, 512.8381165839314, 272.3439843447272, 372.0120738336438, 263.3138502125525, 670.9136942441046, 40.76088569872019, 183.0, 383.2979633336415, 904.9411857952131, 581.4202566635765, 262.88300420234543, 438.4424401510639, 554.39146169045, 118.48432048111788, 280.50473744289343, 292.22837646563613, 483.77437924511503]","[423.86501810148485, 348.1126774890747, 917.9937316118688, 801.0, 317.3054153207999, 663.9802652818948, 357.8905335602143, 151.87443464196653, 93.82029026393332, 326.50709527357094, 64.0, 0.0, 800.2348513463992, 520.868623939272, 392.4080507577016, 209.8343567999292, 620.1786751063014, 191.80497289887086, 594.1097257755383, 409.42593963739836, 236.3340825841445, 0.0, 770.24247035145, 144.48069418126946, 387.8505342295163, 168.44335341298623, 465.73848176331984, 97.44662906817265, 198.47013339383267, 346.01806235363136, 328.38157973879487, 504.22256722540925, 356.88836769132627, 269.0, 18.53709861047396, 285.0764969487438, 11.537137188263015, 132.45059861321326, 537.4092705554682, 251.4190743860848, 431.2479522682308, 208.61896562187997, 704.1111003088321, 3.377369291318804, 22.0, 245.23281275718048, 892.8638131663681, 512.6099925575556, 228.21783888984766, 269.1094664397857, 505.98343267339607, 115.51884953192824, 319.11138693211365, 512.7678738689413, 492.67532555369337]"
X: 2017-01-07 00:00:00~2017-03-07 23:59:59 -> Y: 2017-03-08 00:00:00~2017-03-14 23:59:59,"[479.44892290155195, 232.88494676002298, 944.6084888011999, 912.0, 195.33672243925028, 686.0993893716113, 415.6170452339529, 146.46906587921126, 142.1855714303147, 418.04823467233615, 113.36631125044822, 9.0, 620.490870258291, 470.1832238149425, 257.6302737692861, 276.57543001861677, 256.3857918523189, 155.97233932436336, 549.2411709996685, 431.68990610307304, 255.14012612747348, 20.001174186156938, 694.7820618857949, 124.64463912853549, 393.880649040134, 128.44547232710477, 705.4854790366323, 133.4660566849471, 349.6031493278654, 297.4690381671702, 319.4133133387548, 389.0833677604546, 364.86703318580203, 253.35076707307297, 39.239607472614544, 249.4167068301758, 28.165391147518108, 149.7525583926745, 512.8381165839314, 305.8578617510647, 352.132973041258, 265.3138502125525, 675.841183359159, 21.23206534231636, 186.0, 352.9011550072371, 829.9112009577087, 579.45764153518, 259.69241423684883, 477.3829547660471, 544.7176726647082, 121.48367237072372, 297.23490004460484, 287.97523922185195, 490.7519237175638]","[423.86501810148485, 348.1126774890747, 930.9937316118688, 785.0, 292.3054153207999, 663.9802652818948, 349.24839843151926, 151.87443464196653, 93.82029026393332, 360.95909032949527, 64.0, 0.0, 803.2992729464063, 520.868623939272, 392.4080507577016, 209.8343567999292, 620.1786751063014, 191.80497289887086, 606.6030096536682, 408.4259396373984, 236.3340825841445, 0.0, 770.24247035145, 144.48069418126946, 387.8505342295163, 168.44335341298623, 526.6740601633127, 97.44662906817265, 202.47013339383267, 346.01806235363136, 329.3243143760393, 484.72928334727936, 356.88836769132627, 269.0, 18.53709861047396, 270.07649694874385, 11.537137188263015, 133.06090955885512, 537.4092705554682, 251.4190743860848, 431.2479522682308, 208.61896562187997, 696.1111003088321, 3.377369291318804, 22.0, 248.23281275718048, 892.8638131663681, 503.60999255755564, 224.21783888984766, 247.7516015684808, 505.98343267339607, 115.51884953192824, 316.11138693211365, 512.7678738689413, 491.67532555369337]"
X: 2017-01-08 00:00:00~2017-03-08 23:59:59 -> Y: 2017-03-09 00:00:00~2017-03-15 23:59:59,"[468.76697000886236, 332.99755755900946, 945.0526804999129, 947.0, 206.0931418530369, 664.7943701896914, 416.6170452339529, 161.57256760759353, 180.4722260241191, 427.005731186713, 114.36631125044822, 96.0, 599.0338181966174, 439.00621215034636, 252.42743566665519, 273.3816922546286, 237.49241316078448, 152.24969244970956, 550.0401115941476, 385.8056921284069, 218.51627177739817, 22.04109863677529, 677.0275717394647, 121.26280194451084, 401.880649040134, 174.22218255712528, 681.6100001314182, 125.76793465768364, 372.56862284488125, 301.0035884405894, 318.97075234641494, 377.2269213221912, 368.75780297182274, 236.35076707307297, 40.239607472614544, 266.82400375794305, 31.165391147518108, 153.74309494908582, 511.9426065328685, 279.393293349074, 354.132973041258, 264.3138502125525, 668.9037178571277, 21.23206534231636, 164.36238040725567, 352.71052184090684, 821.9785849235413, 563.4576415351801, 236.39721046735033, 554.3829547660471, 506.49153542924006, 88.70117669657786, 295.5270074037893, 279.7604168788949, 483.008828851341]","[390.8362507258142, 386.1414448647454, 929.7972866438563, 825.0, 294.3054153207999, 638.9802652818947, 349.24839843151926, 170.85689332167425, 97.12122285291183, 362.95909032949527, 64.0, 22.0, 802.2363929322433, 520.868623939272, 393.4080507577016, 211.61509894972255, 529.1786751063011, 144.80497289887086, 603.7749376149978, 410.65110382351673, 236.3340825841445, 0.0, 771.24247035145, 145.48069418126946, 390.8505342295163, 172.44335341298623, 527.7369401774756, 98.44662906817265, 206.47013339383267, 326.93480572457344, 329.3243143760393, 463.3371340569927, 342.7838800703603, 271.0, 19.53709861047396, 275.95213071197566, 11.537137188263015, 134.06090955885512, 537.4092705554682, 274.6392957150419, 434.225809105264, 208.61896562187997, 682.1111003088321, 3.377369291318804, 22.0, 248.2549559201473, 892.8557631391461, 503.60999255755564, 221.22588891706962, 335.7516015684808, 505.98343267339607, 115.73669607923846, 316.11138693211365, 512.7678738689413, 493.67532555369337]"
X: 2017-01-09 00:00:00~2017-03-09 23:59:59 -> Y: 2017-03-10 00:00:00~2017-03-16 23:59:59,"[467.24950137709357, 320.9425925447023, 974.5123819068453, 946.0, 197.5058992251907, 643.7943701896914, 440.6170452339529, 161.7979389627065, 171.94874427122073, 446.0429515375899, 42.36631125044822, 96.0, 578.9864524567956, 412.97018667410197, 238.99986931273116, 263.9195356251356, 218.18285595609774, 136.27161875746924, 493.82678204943784, 375.1220616434117, 217.34222977458163, 163.8907705538739, 662.7466861850918, 102.32750952381011, 426.880649040134, 173.01011499116743, 694.9449967681671, 114.89713123246719, 485.17920296588534, 296.77821708547646, 320.28400076184613, 385.6513294418008, 391.2287958234222, 235.35076707307297, 48.32336870930224, 273.57420108915187, 28.490103447214754, 224.2479688781046, 509.20407335616557, 327.964030255543, 329.6595617922214, 263.3138502125525, 658.7734854277749, 18.102868767532808, 111.36238040725563, 346.37456625627374, 805.5794232602115, 563.4576415351801, 200.0772576850531, 559.3829547660471, 450.69212798901816, 73.18050907079495, 369.1780227150865, 327.48704017366595, 400.03739562826917]","[392.8362507258142, 358.1414448647454, 941.9728779856378, 828.0, 295.3054153207999, 618.6184849232719, 358.2566184091763, 173.85689332167425, 99.63349687059805, 381.09396212337884, 64.0, 24.0, 777.0999273325243, 525.8686239392721, 395.4080507577016, 212.61509894972255, 373.6121556738117, 137.49074206404654, 605.7749376149978, 414.65110382351673, 239.3340825841445, 29.756354507809814, 781.0321405493613, 149.3631686781791, 372.00207318106067, 174.44335341298623, 554.653567022073, 99.44662906817265, 236.65529305412164, 329.93480572457344, 329.3243143760393, 460.45510086443784, 351.0611535433892, 265.0, 19.53709861047396, 283.19577620416584, 11.537137188263015, 151.925715901417, 537.4092705554682, 301.05196105221995, 424.5400399400883, 211.61896562187997, 695.2646969127394, 4.377369291318804, 22.0, 221.04131410775864, 894.8638131663681, 502.60999255755564, 221.21783888984766, 341.7433815908237, 506.161222954334, 116.73669607923846, 345.20130881226135, 518.2184552697257, 498.6556971620172]"
X: 2017-01-10 00:00:00~2017-03-10 23:59:59 -> Y: 2017-03-11 00:00:00~2017-03-17 23:59:59,"[426.01139575480397, 304.4310963199512, 951.2968286279232, 1000.0, 272.7002348074465, 754.5946160388456, 432.93168547706824, 146.16794796444782, 340.71553446048455, 459.24672905203494, 40.4985031368771, 96.0, 529.4015315217912, 402.23405046013943, 327.7470190092733, 258.43495284003666, 152.9412466009549, 135.13942687104037, 547.1050112955025, 381.69542640331326, 214.83163269686526, 149.87366786010588, 609.1739300099848, 227.5678408644119, 420.41102160084716, 165.03133402216474, 643.9449967681671, 89.16693457221814, 535.1779084874134, 294.4168159537302, 319.76427354451056, 371.65293059235574, 334.61701173045867, 170.35076707307297, 26.563441302511976, 263.2739330520288, 21.42817874639721, 231.90130206032427, 505.3351855606929, 326.964030255543, 298.67036441682086, 263.0812758684569, 611.3732257995554, 10.833065427781852, 111.36238040725563, 287.40770246382175, 795.3169123926225, 500.26205146861986, 197.29145734236465, 519.0683145229318, 435.5462314233999, 151.69586645582766, 357.77150359114853, 370.1997328030291, 393.3895192846314]","[399.9426711395649, 357.0590788990102, 927.2457159597067, 850.0, 316.4748494432272, 634.7109475881339, 358.246546770977, 165.14261044847478, 138.93633082920059, 354.7738817308739, 64.35680215331143, 25.0, 784.0794341912848, 520.3506845830672, 416.2905328217872, 215.33486730252125, 321.6121556738117, 141.1339399107351, 640.6082011309247, 399.50128132364006, 241.3340825841445, 31.756354507809814, 784.660595726462, 150.61653405324293, 366.13059669564194, 177.22510443841884, 510.6740601633127, 101.44662906817265, 356.13230889417946, 331.93480572457344, 329.3243143760393, 430.0932389033645, 316.77021313218034, 246.08236596573514, 19.53709861047396, 271.059881577242, 11.537137188263015, 158.1439648759844, 538.2398364330409, 305.05196105221995, 423.5861027568099, 210.61896562187997, 697.3601700063615, 4.377369291318804, 22.0, 220.99525129103702, 863.1509824178088, 502.60999255755564, 216.21783888984766, 315.7534532290231, 498.130353528224, 141.02009152387896, 340.48159545398335, 526.5938523121002, 489.1346822215789]"
X: 2017-01-11 00:00:00~2017-03-11 23:59:59 -> Y: 2017-03-12 00:00:00~2017-03-18 23:59:59,"[449.32607135377924, 300.4310963199512, 953.0878437710732, 931.0, 269.01895155603967, 763.6038918195712, 503.70005947873346, 138.2127399820016, 349.91524353660895, 445.24672905203505, 67.4985031368771, 91.02828451327218, 569.299455561119, 384.40316406327275, 466.72118664649963, 253.11623609144354, 197.55001927350867, 85.82672692293622, 545.1050112955025, 377.774409912323, 320.81672083814414, 145.8736678601059, 557.2038338236935, 211.93971830476548, 380.13774342627084, 164.03133402216474, 658.1216144279329, 87.16693457221814, 520.0793092216361, 281.8565272235075, 319.76427354451056, 346.54778316963063, 320.61701173045867, 188.28843813737214, 26.563441302511976, 251.3193157797872, 18.819309222297978, 206.90130206032424, 504.3351855606929, 316.0691776782681, 270.25264581763935, 260.5922750717214, 589.3026866042267, 10.833065427781852, 109.36238040725563, 284.3389939514966, 794.2504676687764, 498.26205146861986, 238.58067690191479, 553.4365224588546, 390.54623142339983, 150.69586645582766, 348.25221692462713, 344.38559289176726, 375.6125210514139]","[422.3190013042997, 326.1414448647454, 941.4818420897398, 848.0, 303.45895834236063, 672.9029253007282, 383.6928696153973, 168.66446010120163, 144.50822698657322, 359.7974311527491, 65.35680215331143, 28.0, 794.7969035223493, 500.3755156199924, 440.2905328217872, 212.85024790079575, 363.1731642814458, 148.7115440353382, 621.6082011309248, 399.50128132364006, 277.30042931674905, 31.756354507809814, 746.6997598187133, 150.61653405324293, 361.7529648148877, 180.22510443841884, 544.8124672751552, 99.04076869749575, 360.4553647065782, 320.76560980214794, 329.3243143760393, 426.3215337373235, 315.54730396746675, 235.0, 17.457976146427367, 260.059881577242, 4.23905952631705, 161.1439648759844, 538.2398364330409, 267.93182543998773, 386.5861027568099, 211.28814789853854, 699.3601700063615, 4.377369291318804, 26.0, 216.9662145333568, 906.9722788550697, 501.8093523003941, 225.35103001119313, 344.3071303846027, 479.84537733999974, 119.51884953192824, 322.8275845603425, 521.9551551511021, 439.0669282473452]"
X: 2017-01-12 00:00:00~2017-03-12 23:59:59 -> Y: 2017-03-13 00:00:00~2017-03-19 23:59:59,"[433.1057742643557, 283.65139340937475, 961.5893812595482, 925.0, 268.86504927001096, 779.2704305240904, 503.70005947873346, 137.2127399820016, 394.5262240059794, 430.0045542961242, 67.4985031368771, 91.02828451327218, 546.4628335422385, 391.180340893595, 461.72118664649963, 195.79798775929603, 348.22246846955187, 83.42926239796078, 543.1646843160105, 377.774409912323, 301.81672083814414, 145.68456455592602, 524.2391118027066, 229.6394191386775, 361.13774342627084, 164.03133402216474, 647.2857872507702, 172.45183105886036, 495.2844882827314, 272.8083530534008, 319.74801216921765, 336.63906016396294, 315.43065918992414, 181.28843813737214, 20.670185670412252, 238.50841908396708, 50.5420060378031, 303.57054888077283, 512.4890878467216, 309.0691776782681, 211.02551234052194, 286.22082539995455, 547.3018666187751, 34.54816894113963, 101.36238040725563, 259.7655705913568, 785.251554279004, 497.26205146861986, 236.57959029168717, 536.4365224588546, 337.5064241123646, 145.00373666064158, 347.97191456315903, 340.17143232356364, 353.07264011638017]","[411.52183940693067, 326.1414448647454, 935.8072055815453, 850.0, 303.57475745969697, 678.0739097602934, 353.6928696153973, 168.66446010120163, 163.33724252700796, 363.47206766094354, 65.0, 1.0, 795.7969035223493, 478.3755156199925, 436.0876947191563, 212.85024790079575, 446.20051536739476, 143.15537254529698, 621.6082011309248, 399.50128132364006, 276.3395934090002, 31.756354507809814, 731.6605957264621, 150.61653405324293, 361.7529648148877, 180.22510443841884, 547.7851161892063, 118.76370331954712, 361.4553647065782, 320.76560980214794, 329.3243143760393, 426.3215337373235, 315.54730396746675, 207.0, 17.457976146427367, 260.059881577242, 4.23905952631705, 165.1439648759844, 539.1240373157046, 267.93182543998773, 370.49907640016255, 245.38549166915055, 700.2628262357496, 9.654434669267442, 26.0, 216.9662145333568, 902.2909207590556, 502.8093523003941, 221.03238810720737, 344.3071303846027, 471.41846751007176, 113.95131290052709, 322.8275845603425, 526.9444869353314, 439.0669282473452]"
X: 2017-01-13 00:00:00~2017-03-13 23:59:59 -> Y: 2017-03-14 00:00:00~2017-03-20 23:59:59,"[426.21343809098244, 352.41939116028715, 946.6882022924204, 921.0, 281.71140074099804, 695.9906581337553, 474.49661031832505, 135.77731814724234, 363.679741277854, 484.09969892973027, 67.4985031368771, 83.02828451327218, 737.3285608044572, 381.180340893595, 499.19449262198503, 199.84251397195487, 312.7445983425043, 88.75686489680231, 544.1646843160105, 402.9253892835976, 290.02715275552254, 149.68456455592602, 510.24091132275487, 193.05516084769494, 426.13774342627084, 162.96628840751293, 642.3991967430425, 132.45183105886036, 488.58801536439006, 243.24377488816006, 319.74801216921765, 367.77267733854086, 314.43065918992414, 176.93767106429917, 20.670185670412252, 222.35743971269247, 51.5420060378031, 289.57054888077283, 506.7077819903863, 326.8748071677126, 206.1590806591599, 269.3023961038587, 522.6786795276647, 34.54816894113963, 102.36238040725563, 252.65345456503286, 781.2515542790042, 498.26205146861986, 231.57959029168717, 548.639971619263, 395.21122618647803, 154.38660653381274, 285.5125863142472, 330.16115560378836, 344.2210073871031]","[408.52183940693067, 375.79084620256754, 911.0311848265483, 860.0, 303.8896496273599, 649.6646192227786, 356.23935617238016, 154.66446010120163, 167.33724252700796, 361.1745108144985, 69.0, 1.0, 912.8286070354062, 480.0287856323798, 452.34726923796484, 212.9769558543197, 381.20051536739476, 148.4485668292911, 620.6082011309248, 395.8146871219317, 279.30042931674905, 32.75635450780982, 741.1804171550712, 155.61653405324293, 337.0, 182.78350431723192, 559.4542121707401, 121.45226433280091, 352.8896596192519, 297.73262976819393, 329.3243143760393, 432.78690227676896, 319.7466637103051, 169.0, 17.54925314075968, 260.059881577242, 0.0, 163.14396487598444, 539.1240373157046, 287.37517990620995, 346.50508262157774, 249.42288817398602, 695.8615370042149, 10.965873656013642, 29.0, 217.9662145333568, 880.4472185650858, 504.296586759264, 220.8877463397231, 384.7606438276199, 500.9846921328438, 118.73480512758786, 273.13512612290907, 524.4358485071201, 427.47991748239684]"
